 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.269019293091	0.198964373357	0.14380419548	0.123470140938	0.0286656756384	0.22361213792	0.0124641824801
a31	0.193457183244	0.203858799181	0.230448678624	0.0697119906926	0.0354108163589	0.23771759532	0.0293949412672
a0	0.240914226418	0.135903719884	0.248814290345	0.0862754392888	0.0319829034037	0.219399725247	0.0367097089238
a20	0.27187309345	0.0471399430502	0.281738394746	0.118591664506	0.0197943812617	0.223639799118	0.0372227324132
a31	0.299941711484	0.0173505574595	0.281110218848	0.0911756231313	0.0340773413566	0.241228321941	0.0351162310337
a13	0.314684268215	0.00752427508976	0.224185837992	0.0931071106107	0.0492313487662	0.286376768302	0.0248903979791
a38	0.258743236876	0.00358230564755	0.145937965591	0.156315418337	0.0513841379499	0.357961327647	0.0260756205027
a31	0.335464135888	0.00232152046047	0.0696526697524	0.162092743754	0.0468558474702	0.362667836882	0.020945284536
a20	0.294728987131	0.00170225498893	0.0389170948068	0.109249938335	0.0369070733855	0.492450681294	0.0260440030851
a31	0.225776107765	0.00195984970508	0.0271345531053	0.112378118822	0.0335877936984	0.565861891165	0.0333016896757
a20	0.1973621388	0.00587883400691	0.0262690021265	0.11132973422	0.0305707618393	0.586140750455	0.0424487883766
a33	0.0749158306707	0.0204008980078	0.0392419503201	0.113116815477	0.0269786927814	0.670636135485	0.0547096742742
a31	0.112277146927	0.0301702684675	0.0462643155714	0.131707437729	0.0197997543829	0.557441825828	0.1023392427
a28	0.126355486778	0.037789012787	0.0569570531346	0.0936489808699	0.0210217023171	0.545760333943	0.118467434727
a31	0.117006938703	0.0468432500726	0.0565912781192	0.0928466095836	0.0225668326432	0.554117741981	0.110027350282
a0	0.109938975995	0.0553780511592	0.0604398077017	0.104059467122	0.0225705481697	0.53698999866	0.110623153814
a31	0.0974863842593	0.0669413922623	0.0643588857616	0.0913498471213	0.0220598378039	0.53402814422	0.123775517058
a3	0.0939042082753	0.0733436163457	0.0660450126507	0.100770774275	0.0208942123313	0.515460714073	0.129581469766
a31	0.0899649991627	0.0780695727279	0.068335820852	0.0904594084527	0.0195371716524	0.503624020024	0.150009009035
a46	0.0897269118507	0.0782692837663	0.0747392949418	0.0931064192122	0.0205741649195	0.468570984008	0.175012935132
a31	0.0808615107021	0.0729256219909	0.0773597490997	0.0930986567654	0.0201880751565	0.458340256003	0.197226112464
a39	0.07928975441	0.0665925974564	0.0731775512256	0.0928042072588	0.0196140478135	0.468557614668	0.199964221308
a35	0.0364907362735	0.0701930244475	0.0895803104124	0.115781432577	0.0243614988272	0.519976996223	0.143616026589
a31	0.0289742275794	0.0663863391326	0.0772032944077	0.109199237942	0.0206634885837	0.507281358741	0.190292075596
</S>	0.0350972024273	0.0566476674204	0.0619594883454	0.099808149695	0.0177922005318	0.479156226371	0.249539070098
