 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.0313684015981	0.323184342927	0.0256643199376	0.034906487791	0.127516650284	0.0549048636647	0.0861061262522	0.172799370947	0.135821885793	0.00772753132467
a20	0.015161132425	0.290564416872	0.0275594788702	0.048471316627	0.087569244418	0.138023580012	0.10546835051	0.0894487708389	0.167860318231	0.0298733649974
a31	0.00824456444211	0.241043718063	0.0127838155395	0.0511646470893	0.0629817719899	0.136821834468	0.172901507105	0.0906251578872	0.186081960884	0.0373510170505
a28	0.0173480328159	0.215623828652	0.0112257104274	0.0733448283554	0.0360184014102	0.0656945403803	0.23593990981	0.102585282848	0.185158438749	0.0570610409354
a37	0.0381157104872	0.204137336747	0.0158440202565	0.0856832560125	0.0218494547251	0.0433030997641	0.275805548904	0.0753891780476	0.144807624983	0.095064785041
a24	0.0362026403354	0.254368715416	0.0192487465531	0.0743623193608	0.0179827603917	0.0250949555487	0.265909770518	0.0718712205689	0.128029638894	0.106929244816
a31	0.0286341571606	0.331744272483	0.0221844669083	0.0794890270451	0.0509441939153	0.0176760309025	0.167893822405	0.0571958405053	0.160068956635	0.0841692340889
a20	0.026299955316	0.337469053434	0.0527000868669	0.0835082940066	0.0641739106532	0.019697535674	0.106470514037	0.0614328686605	0.152444366514	0.0958034185099
a1	0.0247688472438	0.2882727936	0.0625940971719	0.069343082599	0.0476905309246	0.0647366016535	0.0929388434787	0.0776250059568	0.136209923705	0.135820282669
a31	0.0199816154044	0.300657538423	0.0398361931385	0.0822275729898	0.0814224162949	0.0718903193867	0.0577625036605	0.0553347403824	0.186843079379	0.10404402006
a28	0.0164578639349	0.312356598661	0.0646930925	0.0996901661533	0.0803417073948	0.0415011490734	0.0497509001276	0.0613829014607	0.159888994576	0.113936637637
a24	0.032453174791	0.257008368666	0.109874951311	0.0804228136158	0.0490644564222	0.0421212914159	0.0564437129021	0.0884660244592	0.132579807847	0.15156541789
a28	0.0420357878563	0.236097518032	0.133102215377	0.0767927941971	0.0327890647402	0.034415507174	0.0421692466748	0.0928848611783	0.139142482966	0.170570528345
a24	0.0454041556741	0.244554827681	0.143607099524	0.0789299024607	0.014442692858	0.020923519284	0.033013449804	0.0876328741838	0.137969364706	0.193522107687
a46	0.0681370479	0.2361091596	0.133720724873	0.0768584363084	0.00909872800161	0.0176119886537	0.0255507406183	0.0601495209519	0.127477216649	0.245286424458
a14	0.0969887550067	0.221156398558	0.126810736971	0.0777307775946	0.00690521593876	0.0147910604936	0.01988714175	0.0495624527043	0.113840006	0.272327454708
a31	0.0751395890987	0.292758894683	0.105038461538	0.0768707333883	0.00542133446394	0.00686638210979	0.01316654557	0.0389442384626	0.146216224902	0.239577612251
a11	0.0970808691974	0.26771552845	0.0895197017386	0.0694577294913	0.0106763580819	0.0197178461801	0.0158249965013	0.0399242637223	0.142691599885	0.247391126945
a31	0.127635857009	0.177938315249	0.110693900889	0.0632886024432	0.0173189499409	0.0253311343589	0.0174125911228	0.0407653431175	0.14959209924	0.27002321231
a47	0.127279158607	0.144389131706	0.105697192713	0.062048608248	0.0326700385095	0.0275670435894	0.0171689401591	0.0278753726024	0.15481401238	0.300490485257
a31	0.122028215144	0.138123467753	0.0915657599967	0.0696753480429	0.0328478982265	0.0351632486567	0.020234218812	0.0249668974234	0.157615961413	0.307778955576
a24	0.11664941996	0.129558521007	0.116768946132	0.0705312431177	0.0182450298683	0.040527707131	0.0170150153642	0.0183437351689	0.176571515232	0.295788842969
a1	0.146842053776	0.102657884594	0.127730551868	0.0552863273181	0.0230678876724	0.0622699916472	0.0152374005419	0.0170467439643	0.117723332858	0.33213780713
