 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.131041517227	0.156705403858	0.0373062051791	0.118399181973	0.0505316838503	0.0292137438097	0.0734068507409	0.043628789751	0.0591186420285	0.139027778368	0.127558420107	0.034061765404
a31	0.109039433927	0.122414337227	0.0392011273668	0.154569723336	0.0826449727643	0.0186527708445	0.151555470295	0.0454444932471	0.0458174490979	0.0927260790196	0.117866985991	0.0200671407039
a28	0.135104844331	0.0982059213256	0.0291502368974	0.166594432894	0.0701589467436	0.0140481955245	0.188356731105	0.0307254400862	0.0392003337611	0.0832653998162	0.127387774198	0.0178017377904
a31	0.16258323755	0.0781366803771	0.0249373276321	0.166735682055	0.0459594761048	0.0186016529435	0.153667446225	0.0263038931922	0.0566719342515	0.0979146914688	0.14917253399	0.0193154357834
a20	0.167125904741	0.0592109495442	0.0218602101844	0.154551785921	0.0389634046383	0.0250954253539	0.127156977212	0.0223653325957	0.078382584939	0.115163091429	0.167384787702	0.0227395334688
a31	0.199050363262	0.027530341704	0.0108690040078	0.129364918369	0.0211053816563	0.0209219506829	0.125393376173	0.0210134648452	0.0882072085715	0.137748755958	0.188763833311	0.0300313817421
a21	0.203835285228	0.0153642086672	0.00596025362177	0.0968873330794	0.0191630236074	0.0365122876423	0.145034131773	0.0168977108096	0.0811721724962	0.146813853927	0.200233953846	0.032125757752
a31	0.228408193227	0.0073145405629	0.0045682398759	0.0824620419275	0.0253516236909	0.0478077424264	0.158702984629	0.014623795418	0.0656002511085	0.122477679691	0.20411770107	0.038565197371
a17	0.230645213026	0.0107002392526	0.00768434774413	0.0531938669696	0.030881866225	0.0456323535539	0.177491116299	0.0129464219199	0.055808288487	0.109212371764	0.220547140108	0.0452567764527
a29	0.201512536833	0.0227724729309	0.0127383655656	0.0503845779095	0.0321369395095	0.0484905476129	0.185355549186	0.0134138497206	0.0504796451606	0.100711427662	0.236620723353	0.0453833641681
a24	0.182323642612	0.0315077621473	0.0138540253138	0.0442298133974	0.0260959848336	0.0417070120681	0.17785076565	0.0102174169982	0.0516344431048	0.110233365957	0.256602703508	0.0537430716403
a37	0.159941980537	0.0473927719197	0.013951041788	0.0356338212432	0.021398759119	0.0338515189567	0.165355258872	0.00798919421701	0.0606703950933	0.124728112311	0.271645012107	0.0574421313899
a8	0.140308164972	0.0675440363441	0.0124166651889	0.0331478601618	0.0210897323239	0.0272715047336	0.113922970812	0.0169216395971	0.0752775599949	0.131431855362	0.292091024313	0.0685769726211
a31	0.130991844041	0.121065318297	0.018514592838	0.0239905323979	0.0335628137444	0.0570669596489	0.0678685963351	0.018722213322	0.0603693601111	0.112351175052	0.281179734195	0.0743168517628
a24	0.116638314172	0.148577522936	0.0259462552735	0.0266842654901	0.0373413437901	0.0745979256146	0.08435908952	0.0112399309451	0.0386590452619	0.097078956843	0.268144642217	0.0707327208778
a31	0.102511427616	0.118256393668	0.03409977631	0.0290926944262	0.0394457611267	0.0723996435832	0.128294130433	0.00859537099379	0.0339807865731	0.0985545988056	0.255159792928	0.0796096439046
a17	0.0924718817724	0.111601439039	0.0402749200919	0.0333640870921	0.0411838325509	0.0745211684624	0.132633492881	0.0116052458231	0.039938834735	0.105628376372	0.240139229255	0.0766374929695
a31	0.0710987231195	0.150938303657	0.0586381770514	0.0367775960747	0.0389911251756	0.0761718489475	0.0979805707552	0.012675196413	0.0413991309271	0.106763807171	0.22992660171	0.0786389113505
a39	0.0624015508859	0.169660821106	0.0707919662385	0.0437236469749	0.0375075561505	0.0786038188425	0.0776180517345	0.0146641677813	0.0362419694504	0.0969269357943	0.223412164994	0.0884473380088
a35	0.0709312675501	0.163943316705	0.0565527676791	0.0468398787316	0.0239225594488	0.0526928655302	0.0510096292194	0.032217022939	0.0492318419641	0.0926869110848	0.239870413931	0.120101510463
a8	0.0683543090148	0.161764010173	0.052665187903	0.0293022905951	0.0189411515549	0.0307940222784	0.0265195125407	0.0484141445613	0.0586310803227	0.0802515320283	0.255556023244	0.168806735001
a31	0.0535820044716	0.166863242861	0.0721340256388	0.0253195692603	0.026987806079	0.0536133375691	0.0268371829783	0.036898851758	0.0468726021162	0.0724733205694	0.242324934988	0.176093132454
a37	0.0644831321025	0.176368302342	0.0801858620745	0.0208945231781	0.0292699090307	0.0695001273417	0.0294147089283	0.0271349029096	0.0351739756541	0.0675397819431	0.238126182509	0.161908611091
a38	0.0857500146462	0.175286836769	0.0634629112214	0.01396478977	0.0206375151833	0.0437205431306	0.0212476017013	0.0441974193252	0.0447126790064	0.0648500801077	0.24786890391	0.174300725617
a31	0.0665992485617	0.182296833453	0.0711954315238	0.0222832767091	0.0242055976364	0.0537499573815	0.0208031686008	0.0379892861562	0.0425969422751	0.0715398710892	0.218874691917	0.187865692099
a0	0.0694318246932	0.165143191148	0.0764832047259	0.0258953354758	0.0257434475317	0.0589791453509	0.0230609565344	0.0458289549903	0.0353876947754	0.0624786472897	0.223793301786	0.18777428732
a23	0.0822315299647	0.179693066004	0.0633945103198	0.0185654890132	0.0181153694157	0.0312651421156	0.0165520481155	0.0561775152582	0.0363531832615	0.0500153283699	0.240760354795	0.2068764647
a31	0.0614924379121	0.188521060876	0.0658748946508	0.0266047363457	0.0229742659508	0.0445603396867	0.0160923545916	0.0316674058871	0.0344173027198	0.05780464349	0.222940381598	0.227050181
a17	0.0732220406009	0.158077436283	0.0685528648354	0.0288740752187	0.0244477452617	0.0501265373634	0.0178492931196	0.05019415044	0.0325427124729	0.05417813721	0.213160847553	0.228774161133
a31	0.0737811778649	0.160021393896	0.0659842542183	0.0295230695786	0.0195829159326	0.035476924749	0.0136341294674	0.0546463441235	0.0257325802306	0.04590368409	0.233435217904	0.242278296758
a28	0.0836418746116	0.16649505526	0.0723067198857	0.0320678859542	0.0189137863731	0.0301948283479	0.0133137940544	0.0359920851133	0.0192884637606	0.04038925789	0.239783943868	0.247612295026
a18	0.110486590776	0.181850309602	0.0743037927742	0.0229828346222	0.0162538080314	0.0183034164357	0.0136368625741	0.0433333740813	0.0205994797496	0.03232382895	0.221336852689	0.244588855135
a33	0.0899116484802	0.213461336619	0.0613124755216	0.018928571738	0.0146886882328	0.0127451024344	0.0108465247896	0.0381027594782	0.0264964834696	0.0392821557833	0.22574868083	0.248475575045
a8	0.0678447789365	0.215279204795	0.0465949922461	0.0175804777448	0.0156673229427	0.0131503322905	0.0103559834235	0.0289176453595	0.0318279582131	0.0464912781678	0.257724464343	0.248565548682
a31	0.0635886966593	0.171528539373	0.0441864954633	0.0252665987358	0.0224481868932	0.0322845535615	0.0120878926561	0.0219465491083	0.0312809069268	0.0516631620693	0.254573993114	0.269144408627
</S>	0.0672399371037	0.138838664791	0.0471601807015	0.0341790982038	0.0283869893226	0.0498591188707	0.0135505996216	0.0173758601595	0.0296615199034	0.0553197909947	0.231791727057	0.286636496914
