 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.0258401862708	0.368733964015	0.0943436499035	0.107782536948	0.0818242912778	0.29781922334	0.0236561743728
a46	0.0109283014594	0.355916279295	0.0490834534272	0.169023835074	0.0306423764019	0.358546070246	0.0258597091955
a35	0.00750761742867	0.371511937539	0.0211134336122	0.188266596488	0.0124634496977	0.381006192721	0.0181307949355
a3	0.0203177760243	0.367749478863	0.0117003206327	0.192112059861	0.00963712017808	0.382464890429	0.0160183678334
a31	0.0255220356673	0.359771253586	0.0064145660342	0.193697839804	0.0156157713585	0.386263000618	0.012715541979
a18	0.0607138931104	0.282526384172	0.0151358128051	0.165916290728	0.0669002763895	0.402149772681	0.00665757528173
a31	0.078121092144	0.213181404417	0.0179497079763	0.157163344414	0.115269632645	0.413676300028	0.00463851874955
a46	0.0653447867354	0.153463462204	0.00804185992272	0.160065503073	0.140160251625	0.468747673205	0.00417647432957
a31	0.0524391436594	0.122592024989	0.00491653290806	0.161782511322	0.140297122914	0.51040233017	0.00757036767436
a46	0.0298919781021	0.120163104832	0.0105878009634	0.191228333432	0.108471795343	0.528602881424	0.01105414339
a31	0.0222258006661	0.11811301291	0.0123040440946	0.201310622303	0.113481539453	0.512728725385	0.0198362598012
a17	0.0173065614423	0.115584132837	0.0190600575553	0.257229119851	0.107639600595	0.459256412106	0.0239241115729
a20	0.0179774575496	0.0589259677798	0.0308334007079	0.309753478335	0.0763446825571	0.483981966569	0.022183056297
a31	0.0155174772193	0.0859150814078	0.0213834478674	0.267053035733	0.0824814598493	0.46509204359	0.0625574613103
a7	0.028278957377	0.0960992374427	0.0273879706105	0.245502653331	0.0881207723141	0.421266060997	0.0933443551141
a39	0.0275205192257	0.0467938518121	0.0353155504964	0.260763206577	0.0845817335731	0.444342896532	0.100682251751
a31	0.0152379944711	0.0222103012271	0.0200439520728	0.193818641249	0.10539715	0.470486306844	0.172805663954
</S>	0.014140432484	0.01679607378	0.0116661266653	0.128952855566	0.117169158541	0.481606466422	0.229668895262
