 	ora	io	sto	studiando	di	diventare	medico	</S>
a31	0.0317105787907	0.177982490769	0.11113437385	0.222638696823	0.0451861433773	0.176506209981	0.185393312375	0.0494482096063
a20	0.0176122588485	0.236695973844	0.121592519401	0.16001419583	0.0742479680902	0.185645518735	0.161111201792	0.0430803676597
a31	0.00818347805579	0.258148636697	0.0643611667568	0.164805859134	0.0896378345902	0.157933576016	0.210505767406	0.0464236774432
a8	0.0060048041803	0.226603850105	0.0357896392478	0.174601270525	0.0716919298256	0.166000842453	0.269816150789	0.0494915112057
a31	0.0152558795368	0.223072812743	0.0554195460148	0.173820123172	0.0413962182693	0.174851183491	0.266530169282	0.0496540643228
a37	0.113985749853	0.18122295504	0.0798963983426	0.146900262306	0.0286721869641	0.16948159831	0.205074840406	0.0747660041531
a31	0.18384948009	0.119351624186	0.059279547937	0.148919990411	0.0203653516084	0.131220086664	0.252440621061	0.0845732943604
a39	0.179703434691	0.107529207893	0.0451113517578	0.133551431877	0.050603541596	0.0998274616929	0.283282523192	0.100391052908
a20	0.17819194732	0.126504205176	0.0373129985568	0.12750613598	0.0636098233602	0.126111047402	0.202721552992	0.138042294817
a31	0.134760177404	0.123087604736	0.0253975840625	0.199145675049	0.03263956488	0.0881236104188	0.252687689637	0.144158094931
a39	0.119013849412	0.0997942528817	0.0264313461134	0.181099958805	0.0688877532484	0.0461060091344	0.301183683116	0.157483155592
a41	0.120875231924	0.0844162961468	0.0392968759094	0.132111432597	0.091806303588	0.0417356322115	0.29652484929	0.193233378203
a31	0.109933269184	0.0856856109401	0.0417147470283	0.182696649104	0.0510655259548	0.0273369242838	0.287696603001	0.213870658649
a23	0.104810922639	0.0709104083285	0.0481959388121	0.199441556053	0.0375157589132	0.0249174993879	0.287614740765	0.22659317502
a31	0.0782842709539	0.0623048227697	0.0556478562328	0.174592433653	0.0406768845784	0.0267217056204	0.316085840154	0.245686184955
a20	0.0685553919369	0.0628159756433	0.0672317595429	0.151885679835	0.0480174942927	0.0223587167173	0.328148778981	0.250986187812
a31	0.064071794788	0.0593687541069	0.0739694008913	0.119129882982	0.0496609258865	0.0231175447514	0.338365235234	0.272316443274
a28	0.0689567578814	0.0576112986625	0.0685704124303	0.0878267533662	0.0563228809995	0.0230603684617	0.344708382861	0.292943132778
a31	0.0816577925407	0.05373929346	0.0656732414237	0.0584360183095	0.05835373449	0.0229860395166	0.347148881833	0.312004990137
a8	0.0855368449945	0.0573568607686	0.0564454807439	0.0555638361329	0.0414806048144	0.0366764778577	0.324068631383	0.342871260575
a24	0.0979226606654	0.0718042027576	0.0453920015665	0.0523617925701	0.0327134564347	0.0426860184496	0.302684404348	0.354435467344
a31	0.071687384461	0.0913326455908	0.039150358453	0.0466758739925	0.0268130647818	0.0313814059962	0.322557930635	0.370401338693
a3	0.0756682481419	0.07855890605	0.0421604427537	0.0424231736715	0.0324238951685	0.0371310308664	0.323408780564	0.368225531744
a13	0.112539716941	0.0675908547677	0.0402753519917	0.0300804006231	0.0446465541309	0.0508700240948	0.319075817108	0.334921277868
a35	0.111210028887	0.0743034183614	0.0393402727735	0.0245973989432	0.0491662234722	0.0602385780409	0.319463231169	0.321680848223
a31	0.0844210311863	0.076031931439	0.0346426880048	0.0272421863617	0.0424925868003	0.0606458126732	0.301779519856	0.372744261021
a11	0.0996798048658	0.0661401251005	0.0291869173006	0.0277482910944	0.0380988224064	0.0645471870945	0.275739678552	0.39885918614
a31	0.140571861301	0.0440881952333	0.0235262112247	0.0210734764747	0.0315184713525	0.061613859499	0.280253658221	0.397354278855
a46	0.139264535329	0.0294814793112	0.0244142071259	0.0188745263532	0.0293077771394	0.0658838444746	0.273709496644	0.419064146173
a8	0.106347879043	0.0398090483425	0.0325935458033	0.0235162219642	0.0446611234363	0.0804579307559	0.251924749615	0.420689509058
a31	0.0761837726993	0.0492329073585	0.0263565317031	0.0337667365836	0.046910692397	0.078258807389	0.253416273798	0.435874283986
a39	0.0963766111954	0.041090583009	0.022890486365	0.0323313836444	0.04007620582	0.0828435120538	0.255066582279	0.429324650629
a31	0.144215219091	0.0266948695205	0.0191409965508	0.0195998748137	0.0296474118108	0.0724166081897	0.265807282416	0.422477747351
a29	0.178535477187	0.0235979483195	0.020444392757	0.0144232312663	0.0262919383166	0.0603705539415	0.257027683101	0.419308783858
a31	0.184995548888	0.0232944148325	0.0217605483424	0.0162553178539	0.0249680852111	0.0560147735479	0.252319169079	0.42039215027
a20	0.163131802281	0.0193863611118	0.0245471997431	0.0181394265114	0.0236201363051	0.0618112126586	0.251640135125	0.437723731607
a13	0.145362479376	0.0292354843752	0.034717589115	0.0182420939849	0.0409508863165	0.0705337470231	0.219526372288	0.441431364002
a31	0.11245683123	0.0488442955561	0.0301816349785	0.026230134612	0.0411233917791	0.057078224809	0.227623952639	0.456461551314
a23	0.080639257844	0.0579721377629	0.0405184360359	0.0309507528398	0.0376717237594	0.064073537724	0.237391590649	0.450782565885
</S>	0.0768303468311	0.0552578573497	0.0559315603937	0.027949733569	0.0445709659429	0.078147093575	0.225000797064	0.436311637142
