 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.00334067652809	0.195400206714	0.1823192504	0.017294718319	0.100855267708	0.175196185881	0.233027802174	0.092565884588
a0	0.00334346949721	0.140106135257	0.348579076329	0.0245064251793	0.0339110046297	0.196395967144	0.212756332451	0.0404015802828
a28	0.00182347863585	0.0673648624643	0.45676468593	0.0408877487055	0.0115293627842	0.189366507794	0.202354141658	0.029909205011
a31	0.00267651101941	0.044372316625	0.47419070465	0.0470582009862	0.00397883458646	0.199044778165	0.202661600799	0.0260170609067
a24	0.00490550820235	0.0290915343127	0.476398860272	0.0514833796565	0.00605604363028	0.208866309074	0.167964943251	0.0552334443479
a46	0.0105635094578	0.0216558538886	0.44932770939	0.0459834195505	0.0311856872809	0.222114022612	0.121640084435	0.09752973608
a31	0.0127019838993	0.0220873047893	0.454452811362	0.0232669069899	0.0412368614781	0.199280225686	0.141870328594	0.105103599804
a24	0.050531666114	0.017938368656	0.424376276767	0.0315870976203	0.0435817538581	0.175413365202	0.149257960961	0.107313533413
a31	0.0680213607866	0.0363357409454	0.343022583373	0.0353822406077	0.0648395634932	0.147422898632	0.18131092138	0.123664715171
a20	0.0325299412926	0.0457556464134	0.232339382642	0.0195990465586	0.147630232475	0.0969667882185	0.215188053547	0.209990918952
a29	0.0177366691282	0.0362436794459	0.134476279778	0.0291904589168	0.246825619721	0.0724718317496	0.159744600916	0.303310842479
a20	0.0343576763656	0.0395806675069	0.111713336753	0.0335264565248	0.267065782724	0.0541574288128	0.120933904972	0.338664739669
a29	0.0639699994716	0.0867129502236	0.107517256272	0.022359981408	0.20170008277	0.0424669824583	0.116576987011	0.358695767743
a13	0.0975918459719	0.105935180943	0.113157817389	0.0217868152357	0.141568293176	0.0271739444421	0.12889215005	0.363893963488
a17	0.0964103460181	0.104912384403	0.104145743538	0.0272074514311	0.126873476776	0.0254818460014	0.146517525777	0.368451239963
a31	0.067829305551	0.143823488126	0.0957168500531	0.0276326031884	0.148002191015	0.0236064464046	0.141620425572	0.351768701421
a44	0.0790976981768	0.125637193888	0.0682125775316	0.0301066165956	0.204417688753	0.0253541686838	0.122679055504	0.344495027347
a8	0.0669301660843	0.133008337881	0.0617918734196	0.0478806509622	0.161826651221	0.0255223087797	0.131424132568	0.371615910956
a6	0.0387946415998	0.165174355684	0.0690769473181	0.057014898215	0.0805391780848	0.0221676775189	0.161942239856	0.405290079585
</S>	0.039035737392	0.160515266162	0.0686218929739	0.0516356075498	0.0612350587565	0.0233765661744	0.171128274928	0.424451610892
