 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.0295022006045	0.138187656605	0.0534556817381	0.132601816308	0.109439615893	0.000433657529922	0.0894727471353	0.349576435134	0.0889772146569	0.00835297006034
a41	0.025668387803	0.14751576576	0.101225959923	0.121504252759	0.130750622723	0.000239640645352	0.0951197295545	0.259514278822	0.111733390618	0.00672797772883
a31	0.0306604026221	0.133258078537	0.138339304545	0.0974864900978	0.145322924049	0.000149545901103	0.046629800487	0.147232135521	0.254994322923	0.00592700842516
a20	0.0628164039945	0.117858479545	0.149177580864	0.0869526456994	0.101700562998	0.000233126502879	0.0278025697072	0.138143872216	0.30828958816	0.00702517074897
a31	0.12370428107	0.0724692822075	0.135288590193	0.104386668015	0.0773362599531	0.000274039002072	0.0217502656239	0.164003988217	0.292926416005	0.00786020277222
a37	0.137656059256	0.0352626601329	0.122153323491	0.15953852922	0.0548692675047	0.000412182149975	0.0170143701672	0.181725398977	0.282984208081	0.00838401073927
a16	0.087331498728	0.0164595829745	0.189271567282	0.221035215754	0.0513492213332	0.000920240906866	0.00860442615562	0.191675086106	0.222149254414	0.0112039213912
a35	0.0341785648284	0.0103222505221	0.226605771439	0.275974740139	0.0343669032867	0.00111775859454	0.00620846948555	0.195322828111	0.203654850815	0.0122478764734
a24	0.0375718323016	0.0351463690834	0.204035880163	0.282907758895	0.0289940966738	0.00116806237098	0.00370520818914	0.132543370215	0.251211008373	0.0227164193423
a31	0.0377328085907	0.0416624031314	0.185535925461	0.254323310771	0.0359618191939	0.00137452533626	0.0048982864728	0.110943702334	0.295164403846	0.0324028118087
a39	0.0485603256553	0.0471046581117	0.160141691381	0.220643159586	0.0487278936993	0.00200186273975	0.00806176313016	0.105944765515	0.326536470056	0.0322774119118
a31	0.0523074193611	0.0520961416422	0.148702603434	0.201393710194	0.058391051436	0.00235753433317	0.00840654053368	0.0961557141778	0.325141753509	0.0550475318471
a20	0.0653510400457	0.045992721507	0.143558016346	0.174440978038	0.064316622715	0.00376151968852	0.0111755294727	0.0984487799216	0.318557204774	0.0743975911028
a31	0.0704964483235	0.0512016825201	0.123646954983	0.172417684727	0.0653326393229	0.00444796000186	0.0124214803075	0.0959608935425	0.293480494773	0.110593768342
a3	0.0748306059104	0.0419737066455	0.112301911475	0.170285292081	0.0757133697665	0.00390903027036	0.0111375400538	0.0866973180909	0.279157141619	0.143994099128
a20	0.108359709136	0.0433390216655	0.089520650897	0.128326462079	0.0809461734479	0.00600529278224	0.016995383462	0.0404940627497	0.374575665675	0.111437589011
a31	0.0720279040786	0.0404410181893	0.0934977036183	0.155164780081	0.076565386702	0.00689739076472	0.017429133496	0.0744477050346	0.339551048444	0.123977921197
a37	0.0659819217618	0.0366964037675	0.0879327174044	0.166479239823	0.086273577745	0.00672048635147	0.0145647292092	0.0802512138723	0.305193251575	0.149906449836
a31	0.0639495765195	0.0326692822626	0.0938834459291	0.155369169551	0.0764665558443	0.0075372549923	0.0163228182807	0.0829314196762	0.303918369204	0.166952106211
a20	0.0520869429339	0.0280651167481	0.105297992121	0.138198411653	0.0621791857738	0.0101906710108	0.016769709091	0.0920854258666	0.302873571444	0.192252974346
a28	0.0724745367242	0.0345709057736	0.119513074981	0.0780244758237	0.0570966309259	0.0127043979974	0.0201580563302	0.0502675139467	0.39199410219	0.163196300322
a31	0.0518782106788	0.031218196768	0.134915419221	0.0942230635747	0.0512333668896	0.0119053876326	0.0194570189895	0.0645627956252	0.375157321928	0.165449202081
a20	0.0445449150482	0.031820614631	0.112571573987	0.0981844268763	0.0475130953614	0.0228285652484	0.0179489922551	0.0802021118214	0.345762056415	0.1986236428
a31	0.0424013367517	0.031231941398	0.118784838699	0.0643258036404	0.0354531550403	0.0265859951414	0.0190331705301	0.0737703315637	0.361567397592	0.22684602908
a33	0.0246300279071	0.036224611087	0.111610742779	0.0551466668747	0.0285218444427	0.03887899471	0.0149960636309	0.0682634061004	0.383890663933	0.237836962587
</S>	0.0251094833985	0.050883392188	0.0836579982505	0.0446698444853	0.0270007590612	0.0591402912168	0.0120246888746	0.0569137204021	0.414018614066	0.226581186073
