 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.197910577951	0.137590372695	0.0863466012047	0.024109910776	0.0623879944917	0.357867207097	0.0886982145346	0.0411067609588	0.00398237177831
a24	0.212264224185	0.178319548472	0.121006771097	0.0431485826316	0.101176492935	0.242414077688	0.0402291880626	0.0338578712474	0.0275832718039
a31	0.215152861414	0.14313657539	0.139666435175	0.0491692458364	0.148737492669	0.193416637656	0.0257087728455	0.0486777446777	0.0363342508461
a20	0.240171621855	0.0984297886997	0.115366470481	0.0785520245561	0.185024113986	0.144308636311	0.0164141914572	0.0555121563117	0.0662209959932
a0	0.267846888433	0.0919136938779	0.0752516767182	0.117172442646	0.201217210552	0.06042436983	0.013985730317	0.051782400091	0.12040560095
a31	0.24522440027	0.135014785614	0.0402687500747	0.0827481696797	0.139854805673	0.2084133627	0.0206874259613	0.0383661037421	0.0894222134294
a20	0.186306243723	0.128261503879	0.0335562592372	0.0632484540453	0.0809019536589	0.346089665188	0.0436891251198	0.0351557476968	0.0827910703422
a11	0.161012316649	0.0905584475077	0.0456344619655	0.0712333396471	0.0626107424813	0.259566892876	0.0949953249559	0.0580601167189	0.156328372702
a20	0.160353514052	0.106831888513	0.0567070032776	0.0456119934018	0.0308579286618	0.167120379392	0.116247640629	0.0840700218796	0.232199628241
a39	0.140982643224	0.125057181894	0.0690787224553	0.0355661256541	0.0211589420948	0.116030045944	0.0975971617163	0.100776592507	0.293752582455
a10	0.157680066906	0.147465657663	0.0652731335783	0.0318848472055	0.0192755644403	0.0739958505413	0.0769279635588	0.114352103616	0.31314479711
a31	0.150054846014	0.169788336429	0.0795451428086	0.0295185620698	0.0213817540951	0.135924819427	0.0484579491109	0.0981008593387	0.267227691078
a20	0.140436229628	0.182023793314	0.0833117190615	0.0322188528603	0.0199716280767	0.164606999846	0.0390216129236	0.12941754148	0.208991579914
a31	0.127039938343	0.168764089788	0.0776338512388	0.0269831457609	0.0342173271994	0.158407606706	0.0361760667232	0.147331962847	0.223446001947
a11	0.0875971160551	0.179699296118	0.0703878659272	0.0281240793306	0.0392596772081	0.185265916931	0.0267118695211	0.143525937636	0.239428250719
a20	0.0686807291791	0.227619078615	0.0381121593526	0.03911603705	0.025571090031	0.162516726117	0.0217941375517	0.192242233392	0.224347817368
a39	0.0508373599133	0.229672187433	0.0285184349879	0.0397950963872	0.0215576347992	0.161816048158	0.0179847979719	0.213358526412	0.236459918443
a20	0.0407151214152	0.215796813919	0.0257698302668	0.0330876993497	0.0175827530876	0.157603823711	0.0184083462373	0.231399481859	0.259636124668
a31	0.0307652372993	0.183052720976	0.0373316684884	0.0287587759617	0.0321867912691	0.149470981108	0.0210438335758	0.19765033528	0.319739655096
a46	0.030115820124	0.149372391368	0.0461863466965	0.0286666369837	0.0370434737221	0.138026930996	0.0267116401053	0.237249238067	0.306627516352
a31	0.0351351614266	0.140140641988	0.0377903953576	0.0276722343463	0.0302323533718	0.113457234885	0.0259578095038	0.288258225889	0.301355938497
</S>	0.0325229162513	0.142999299335	0.0334715376954	0.0229120612961	0.0340004779183	0.0952790520825	0.0238309624549	0.257411710744	0.357571988419
