 	avete	cucinato	le	verdure	</S>
a39	0.345038721005	0.0095445062065	0.215598509026	0.300913208544	0.128905054809
a31	0.221614217597	0.0415508631653	0.371782014875	0.241232715924	0.123820191046
a35	0.228065941187	0.0577112075689	0.384416432032	0.220214082157	0.109592336824
a31	0.368436486746	0.0331300202403	0.244492490884	0.251356944099	0.102584057204
a20	0.379899775588	0.0652617211308	0.170333148035	0.300754903633	0.083750456468
a31	0.341132294229	0.0773047968826	0.168196041578	0.336407965744	0.0769588982027
a20	0.267335746555	0.0984634432392	0.154975103779	0.374438624848	0.104787082194
a39	0.163925636195	0.167050811711	0.0891229418003	0.388113992623	0.191786629265
a28	0.108006234634	0.202159398216	0.0789825349654	0.365154870048	0.245696967488
a31	0.0602824688023	0.209408764058	0.103177634895	0.298219841723	0.328911294563
</S>	0.0379025886072	0.19656332138	0.12422491313	0.249183591971	0.392125597281
