 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.0698096231472	0.0948381992272	0.111821497467	0.0227588528967	0.214151867528	0.00790026030115	0.314457020996	0.160963767506	0.00329893505079
a8	0.106882377905	0.0550432750243	0.108534469945	0.0367653591809	0.316264379689	0.0112616021537	0.191869192006	0.16986452324	0.00351484824229
a31	0.134857003398	0.0621174754133	0.0491447121172	0.0437476852099	0.275933526821	0.0496577661312	0.158561129042	0.222496130893	0.00348457438684
a29	0.196160579837	0.0522902608866	0.0281613904014	0.0308800595141	0.187231424018	0.0788214279051	0.17607131313	0.245836699051	0.0045468348637
a11	0.276517537912	0.0267037939103	0.0147452441631	0.0170122633736	0.198769441823	0.0804406743794	0.153688919272	0.226210375271	0.00591172908487
a31	0.275786620914	0.0178431597478	0.0279979465163	0.0139097937123	0.218613376204	0.0941308849332	0.134936264281	0.212090846986	0.00469108110174
a17	0.253795732857	0.00896970750966	0.0341463594201	0.0258162768281	0.233877279271	0.137519121585	0.0962026402545	0.204478849966	0.00519401285676
a21	0.221337559356	0.00369918165175	0.016922451186	0.0293510839305	0.276528211601	0.173074734557	0.0606525688387	0.209984429611	0.00844977356321
a24	0.207934099747	0.00348938223845	0.0237470435712	0.0174046258274	0.313641535697	0.15683353345	0.0449307224229	0.212669889184	0.0193491713869
a31	0.158004465838	0.00419699135619	0.0433613278586	0.0158022038875	0.289919605612	0.152938232183	0.0793696578943	0.219127521314	0.0372800051354
a18	0.125912847015	0.00747064060874	0.0615660843589	0.0221120094208	0.239852529091	0.149237116081	0.101540094305	0.253357031377	0.0389516502587
a31	0.103860339947	0.0341374599032	0.0726342336647	0.0253068959126	0.23261343059	0.113398418974	0.116082037693	0.249617640312	0.0523495437732
a8	0.055326692187	0.0465794073749	0.0717022105126	0.0287045186779	0.222619327939	0.092534736828	0.122095279922	0.293508548224	0.066929285038
a31	0.0496273219925	0.051834038938	0.0719954674839	0.037059325166	0.197662769522	0.086021396936	0.126629835547	0.292385072075	0.0867847652287
a11	0.0490929807884	0.0703312274346	0.0833024337754	0.0391500503483	0.182925487304	0.069530751678	0.123818984056	0.282926399725	0.0989216810189
a31	0.0425060732108	0.0708562678504	0.0872564431403	0.0378029010824	0.168138004878	0.0580278943927	0.118488659597	0.290448678408	0.126475075474
a8	0.0369023808308	0.0652667289919	0.0662888124756	0.0375360780447	0.134922613522	0.0582092921111	0.11372658975	0.337670783469	0.149476709805
a24	0.0248648013401	0.114376791663	0.0382519275557	0.0317781602345	0.102025547393	0.0491512438015	0.073069931486	0.40039326669	0.166088318695
a31	0.0231231644538	0.154268535266	0.0293746996946	0.0317715961185	0.0986351452277	0.0407103686528	0.0859660980687	0.31084678403	0.225303594978
a37	0.0250187120058	0.144668757512	0.0286887383742	0.0314134352884	0.0764090147189	0.0385008187849	0.0870094772136	0.35320982161	0.215081204646
a31	0.030200804013	0.15730387249	0.0194856269712	0.027880415031	0.049443843256	0.0298983562669	0.0726812870276	0.381578347337	0.231527418202
a28	0.0316069148294	0.178203768314	0.0121994079515	0.027342888944	0.0362600513668	0.0242925638684	0.0654566884016	0.387717232579	0.236920456987
a31	0.0315005030777	0.188280440541	0.00805048278709	0.0276791923773	0.026558175157	0.0191707142102	0.0524079199589	0.399094331153	0.247258241909
</S>	0.0355033741477	0.187058632964	0.00589350811231	0.0287530665901	0.0248458593685	0.0147109118001	0.0546088255431	0.345117893016	0.303507949424
