 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.0526568422157	0.153480541319	0.0784286090391	0.0521286968535	0.0202705815308	0.012364834733	0.0673899874537	0.0464239297441	0.0421160381111	0.139790746062	0.0164377397326	0.0439698462315	0.268186463416	0.00635517730971
a27	0.0629502410057	0.115822672335	0.0624288209272	0.115318788341	0.0183075855399	0.0222996457176	0.0901273809184	0.0375457511748	0.0313144370834	0.184124424855	0.0162639656866	0.0208032893359	0.210661867093	0.0120311422873
a20	0.089553456987	0.0992140429634	0.0397867693451	0.161237669499	0.01108462034	0.0249636415349	0.0882917979665	0.0155940014387	0.0267951071417	0.176352527917	0.0312742828452	0.0248488844733	0.188633851833	0.0223693345956
a31	0.0869988297226	0.107948173863	0.0321522450915	0.147336669255	0.0114147331886	0.0177277030624	0.0779668266592	0.0224825563375	0.029959695636	0.124781589782	0.0409648382408	0.0464612127818	0.235905812793	0.0178991029208
a37	0.114882251445	0.0850219040062	0.0230628013348	0.106083239745	0.0112075484319	0.018864048551	0.10570323194	0.0251495537209	0.0287213237154	0.0829102590809	0.0478495489538	0.0734279228647	0.249030682338	0.028085667312
a31	0.161162090679	0.0430706843078	0.0109438073566	0.0585221493829	0.0109654376241	0.0194621857125	0.151835885058	0.0232299366896	0.0256378365502	0.0547002504714	0.0440915515683	0.0708067583132	0.291852558011	0.0337188664132
a27	0.180437497061	0.0243737819254	0.00514995601723	0.0265680823785	0.0148669556344	0.0194537269614	0.174679586342	0.0361770134894	0.0403942620398	0.0406113170284	0.0239527510017	0.0577379924547	0.315856217227	0.039740878421
a37	0.190511275966	0.0115747916653	0.00338498551354	0.0117570887162	0.0152607629066	0.0218682432633	0.174694670776	0.0554701218389	0.0729534769985	0.0662519292761	0.021165767516	0.0552141384956	0.248105582873	0.0517871705594
a31	0.191528188083	0.00748073547331	0.00245457189636	0.00934219838167	0.0151791576453	0.0213214121904	0.171536900074	0.0647474472418	0.081695681451	0.0721097135605	0.0144893217074	0.03389700426	0.277258093412	0.0369595787646
a22	0.162590675073	0.0285681161031	0.00585957063454	0.0136361967842	0.0170415074256	0.0271578995188	0.168776854051	0.0673181385191	0.0777704024361	0.073416308592	0.00899905288634	0.0215899667915	0.286560764658	0.0407145556512
