 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.262588916143	0.0436990909027	0.0145884829058	0.0773504832545	0.0114979572468	0.0174978551789	0.0385723445963	0.0178757982107	0.00391272082838	0.0237101613538	0.0362464946147	0.179110850434	0.273348815086
a31	0.188395609244	0.0745920272361	0.0145006208165	0.0931771809899	0.0131170299129	0.0214883328632	0.0421701400961	0.0276749256661	0.00532738641389	0.0760433807843	0.0507845958208	0.123616446129	0.269112303919
a7	0.186756444752	0.0988630088437	0.00522663298777	0.0609846737303	0.00709317735183	0.0330218828261	0.0217362661873	0.034672031984	0.00427605150805	0.085184916702	0.0474315955866	0.11417880709	0.300574502406
a20	0.231334438153	0.103731782992	0.00215074549926	0.0309673952481	0.0058145096177	0.0354134849045	0.0191602964352	0.0557838560639	0.00370869811959	0.0419467424886	0.0318246384761	0.141084734271	0.297078676768
a17	0.246290627396	0.0663636549033	0.00158462539913	0.0473439647488	0.00986408828597	0.015598055932	0.0473206622645	0.0774406852452	0.00306069911417	0.0224953149064	0.0259606961168	0.132951506726	0.303725407747
a39	0.258084134265	0.0288157208251	0.00275997025517	0.117352008463	0.0137130898351	0.00887653536621	0.0675667070406	0.0638741264325	0.00171516974932	0.00900480781043	0.0115181597988	0.0967737011303	0.319945876986
a31	0.235364302525	0.0523943976636	0.0031284170665	0.189336187302	0.0128511236819	0.00734346166404	0.0502142627252	0.0331541989164	0.000895900932663	0.00406641687464	0.00518517500625	0.0993892529634	0.306676921687
a13	0.236544890739	0.0586125738604	0.03145425066	0.152714194656	0.00837437856428	0.00470699272543	0.0295160318656	0.0278349626633	0.0234282860371	0.0151359972363	0.00646078461144	0.134235494682	0.270981169553
a17	0.275077539066	0.0360567761248	0.068209391449	0.0756637555444	0.00408785828592	0.00245505781955	0.0178717214294	0.0259958972229	0.0429890952084	0.0303273274941	0.0118535256268	0.137719106914	0.271692947805
a3	0.323795336749	0.0383504996948	0.082975445067	0.0521882148842	0.00211300651392	0.00237894559927	0.012384360797	0.0131235265478	0.0270923478008	0.0239462294186	0.0120433087852	0.114762501709	0.294846263891
a18	0.33107557975	0.0426657096879	0.0835822027467	0.0489056483701	0.00251487711985	0.00331415273534	0.0133164537308	0.0106153593257	0.0201352887066	0.01975590925	0.0105284427128	0.0979553083777	0.315635062259
a31	0.303641320348	0.0380231387916	0.0551954790795	0.103954102468	0.00313897287122	0.00303119396151	0.0173745335339	0.0128221714911	0.0179227027136	0.0216528167629	0.00807691044457	0.0718622542394	0.343304416201
a37	0.312633838971	0.039150269163	0.0448207237125	0.111440112106	0.00221393837875	0.00200325052291	0.014368236443	0.0120895331821	0.013510152094	0.0215021398076	0.008693876295	0.0991181254128	0.318455816647
a41	0.31545018308	0.0497936721274	0.0572314819711	0.0621543483655	0.00211995996873	0.00227715170155	0.00973204556235	0.00919880685815	0.0221319530024	0.0262785176137	0.0136891532908	0.141791283204	0.288151439419
a35	0.290002824807	0.0501080107846	0.0625036867182	0.0526107282381	0.00376500661025	0.00379774772608	0.00907854065226	0.00695906862942	0.0325780529192	0.0290723222149	0.0127491486963	0.141999396529	0.304775441401
a31	0.266678828808	0.0425792784502	0.0514714458554	0.10498335463	0.00476282563957	0.00386863526651	0.0145425176891	0.00866734624791	0.0265092753346	0.0255231703301	0.00777226797567	0.107664966055	0.334976067166
a24	0.282269940657	0.0357019129728	0.0418662529572	0.112372997036	0.00488291352709	0.00373163401917	0.0168058930151	0.0120396515995	0.0241741703784	0.02496465904	0.0084164547168	0.0612364945517	0.371537033865
a37	0.315827782101	0.0358890546643	0.0436272816733	0.0513020480678	0.00556066562027	0.00568771036308	0.012513365486	0.0114862233984	0.0377224477135	0.0286629641417	0.0141494562357	0.0551388485618	0.382432178175
a29	0.346603528234	0.0355768168615	0.0545129404048	0.0301867681539	0.00489132564726	0.00597256956812	0.00912411553227	0.00803187970082	0.0340222119957	0.0208061972638	0.0133277761878	0.0549938848367	0.381950018643
