 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.184233296411	0.235294059893	0.0904706705407	0.0419371842397	0.0518948952222	0.270129055742	0.117430279095	0.00861054132595
a20	0.149929778359	0.163978205058	0.114830058717	0.111976363839	0.0790173137947	0.186485396754	0.177689188009	0.0160936799943
a31	0.160196688632	0.100603815706	0.126730799911	0.1241272057	0.0877515147817	0.134709813688	0.252160697306	0.0137194509322
a29	0.170311802109	0.0823095844258	0.144367391836	0.143130409783	0.0688222798254	0.123140516955	0.261534208178	0.00638379177839
a31	0.242801936192	0.0518390880089	0.163125044189	0.155018318262	0.0703606424371	0.0819390510771	0.231259282122	0.00365664287605
a20	0.266258850523	0.0464257781304	0.175741668238	0.138828637267	0.0801734314858	0.070832349953	0.218634256124	0.00310503478951
a31	0.254391533522	0.0800124611589	0.133567227803	0.120502276438	0.0975319145011	0.0746833541986	0.235236642842	0.00407459776966
a18	0.24219081895	0.0807683023841	0.118416904196	0.0857964269918	0.115711266732	0.0929844049145	0.257079801688	0.00705209069689
a20	0.20782358572	0.0598349212023	0.123563725459	0.0997596068615	0.0962274531559	0.0906449215515	0.296842394169	0.0253034018168
a31	0.207789066838	0.0909365700593	0.0981099455369	0.0758716236306	0.0571075108372	0.0757436225305	0.316331377916	0.0781102873779
a28	0.19973813338	0.100227683295	0.0949852970908	0.0696567116391	0.0342961939606	0.0845420205502	0.325391254759	0.0911627013663
a31	0.154401971401	0.123496818021	0.0842537377944	0.0652048402397	0.0280746207377	0.0875529409347	0.3436326039	0.113382455922
a11	0.110890161211	0.129649737595	0.0788027326723	0.0630871475483	0.0353432889364	0.0801002136142	0.372518619493	0.129608100417
a24	0.120872671669	0.0838762570051	0.0880158540335	0.069976839072	0.0554851130357	0.0763254766627	0.371628144818	0.133819662928
a38	0.128683487667	0.0978387232307	0.0707172407836	0.0491814148503	0.0584404853413	0.0661733948176	0.375518573579	0.153446703109
a31	0.0822887250124	0.11097375361	0.0700781466532	0.0516828019823	0.0652616531627	0.0673359293025	0.354439816393	0.197939191072
a46	0.0792633135155	0.0889259116657	0.0726158783852	0.0572307978159	0.0746946193885	0.0708428798408	0.346729695264	0.20969690402
a20	0.0856303628271	0.0905339501376	0.0636747773504	0.0368808717089	0.0593284376918	0.0655247039023	0.431081442821	0.16734544932
a31	0.0497191162998	0.138603186233	0.0397281592203	0.0259926717728	0.0436653003346	0.0628781890161	0.39681132694	0.242602062927
a46	0.0480931211772	0.128113182246	0.0437116159675	0.0298703818248	0.0505673385586	0.0725239529487	0.38437338378	0.242747047842
a31	0.0485179806292	0.0963968571134	0.0495695675098	0.0275472304137	0.0494860118946	0.0682519200929	0.397711999393	0.262518450494
a8	0.0428789044877	0.078197578748	0.0465374171175	0.0272458572084	0.0485730086626	0.0607967248423	0.418684598464	0.277085916798
a31	0.0436433292022	0.0659380703762	0.0449080061477	0.0280852966663	0.0507159899312	0.0558840903654	0.423082448821	0.287742767159
</S>	0.0355845448702	0.0797056266221	0.0346509569711	0.0244343129209	0.0405548895206	0.0472063917427	0.36446706641	0.37339620782
