 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.315715052596	0.134286680091	0.0085626514389	0.00778974665365	0.05219131845	0.141024228739	0.0762216876403	0.033668442377	0.161642120208	0.0443193986307	0.0245786547673
a31	0.320842346982	0.0786202939935	0.00877211625827	0.0452411357635	0.0587696322028	0.105109119066	0.0705352238778	0.0424737187973	0.190729973164	0.0552892540149	0.0236171767074
a20	0.289204976564	0.0433508444167	0.0194364412079	0.0637282229171	0.0565982827184	0.0622989727978	0.0677420099455	0.0377283194463	0.242572464267	0.0742435219701	0.0430959545719
a17	0.299543143112	0.0539860198196	0.0340195233263	0.0306669448964	0.0598911940603	0.0358316282512	0.0912398574737	0.0267581525581	0.220425046245	0.0841706517041	0.0634678422067
a31	0.24335288098	0.0548137060233	0.0301339036337	0.0266559143852	0.0877059696791	0.0181148182005	0.0929659144755	0.0353992974915	0.281123415617	0.0852863197517	0.0444478612745
a20	0.177066305084	0.0666641590676	0.0339056018298	0.02572528726	0.157664925989	0.0166365897972	0.0727651773132	0.0469516480841	0.271879573602	0.0767045637572	0.0540361881637
a31	0.151289313335	0.0728975437829	0.0347615519467	0.0112525957354	0.201998588926	0.0151060789123	0.0576659965158	0.0540011278663	0.248257897436	0.0877176387584	0.065051677399
a13	0.116884619218	0.0530431265775	0.0697116288932	0.0136822751742	0.18952155668	0.0370170548348	0.0533816071202	0.0461145293514	0.248539134647	0.0995523698268	0.0725520875744
a10	0.0954531805736	0.0442441243431	0.105682592906	0.021117817514	0.141639383495	0.0684500210476	0.0447499301841	0.0355996401761	0.213785197256	0.132085479729	0.0971926266171
a1	0.120518313691	0.0458101922174	0.0938815338037	0.0219179849972	0.10515630527	0.0555486451985	0.0449244892554	0.0352838622322	0.180833466222	0.159891162123	0.136234050642
a35	0.12643746493	0.0599072710246	0.0804710578316	0.021213255297	0.0799991251553	0.0293968715128	0.0511039109685	0.0377726096534	0.139755417002	0.189522905841	0.184420130187
a3	0.12504474603	0.0956032454125	0.0840379231265	0.0172062601033	0.0504613613444	0.0167421241436	0.0539854542295	0.0388206555219	0.134818225244	0.190388611169	0.192891416734
a8	0.148293586363	0.107698619156	0.0871470005153	0.0150654898032	0.0323205723021	0.0122403752496	0.0538900521123	0.0381581359664	0.112002681737	0.171181442605	0.222002054396
a14	0.166469706521	0.117554244252	0.0738928960019	0.0148653356587	0.0238421835434	0.0109007390569	0.0531705825898	0.0366971224046	0.104906848055	0.170752795036	0.226947552673
a31	0.1486557899	0.123806324723	0.064103902942	0.0260075150492	0.0747026355805	0.019793178977	0.0501092296219	0.0397156372773	0.0968289310753	0.142865702845	0.213411169843
a10	0.14468718754	0.0996147020459	0.0536919195617	0.0319478055066	0.101942346174	0.0342632537713	0.0457073847651	0.0373533894242	0.0949801648781	0.150093566174	0.205718297435
a14	0.157956963374	0.0862112331828	0.0519156307742	0.0262929057519	0.0697450326489	0.046892926312	0.0487694305275	0.0323442288935	0.121799769453	0.167870216678	0.190201680021
a31	0.141253556334	0.0852776637712	0.0533060818063	0.0337224557899	0.0822006341172	0.0609512641	0.0490540558532	0.0389153070268	0.107952490282	0.140463775741	0.206902730099
a17	0.146899645987	0.0944515270594	0.0470910923834	0.0354018293147	0.0747785298157	0.0601310433217	0.0504954754553	0.0411725981673	0.0935311277049	0.148494368375	0.20755276397
a20	0.162849777389	0.124109573213	0.0383797017591	0.0270513720812	0.0376600023012	0.0415786711242	0.054190736355	0.034907017996	0.088731430195	0.183873509858	0.206668207451
a13	0.15834949879	0.150001500739	0.0390242508299	0.0251894257765	0.0218110763501	0.0277557687574	0.0461088602713	0.0295705053963	0.0807879953517	0.197732256619	0.223668872134
a31	0.126773360803	0.151520730899	0.0651984171055	0.0287631550016	0.0261239720517	0.0324786100265	0.0330409382878	0.0269827697236	0.0750358850892	0.180276969522	0.253805202686
a24	0.12170051666	0.142015428906	0.0734282791542	0.0307679651975	0.0315859268381	0.0385595458068	0.0295978237675	0.0258198609348	0.0612283363817	0.158243672003	0.28705265148
a28	0.143331789437	0.139762278533	0.0701720922558	0.0274751223524	0.0235502153357	0.0345296687463	0.0304159852554	0.0255858333215	0.0598729137472	0.160647222829	0.284656883835
a37	0.145368682166	0.147943656035	0.0723947066823	0.0224063168058	0.0165370774967	0.0317587231314	0.0350127515965	0.0302923379118	0.0748408891357	0.165400061778	0.25804479157
a31	0.131203726525	0.143140509339	0.0840121309264	0.0182526139695	0.0202448764762	0.0397905550671	0.0350249149115	0.0318347341514	0.0819065681586	0.157319639766	0.257269717926
</S>	0.112657480463	0.138625979961	0.104582193767	0.0161703848893	0.0251107742231	0.0476672550436	0.0298460749457	0.0303695126025	0.0831479698493	0.141812084863	0.270010275659
