 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.0148608084381	0.21355016413	0.0914127960652	0.0300878047218	0.212447167132	0.316854384717	0.12078685293
a31	0.0150570940689	0.257203597445	0.0420580042142	0.0256057989621	0.220904400161	0.310157137923	0.129013973439
a17	0.0775458451342	0.326964176876	0.0226919962373	0.0156117641428	0.234018875884	0.253084173214	0.0700831890974
a11	0.135444649419	0.326509829324	0.0137709285113	0.00633967912286	0.274964912829	0.213891506788	0.0290784826942
a31	0.153999007204	0.311808237511	0.0131910374257	0.00486574553428	0.23672415215	0.255640261602	0.0237715362357
a20	0.23581701269	0.221478669418	0.0131660018502	0.00405335275613	0.166789689339	0.327930725946	0.030764537658
a31	0.31299667215	0.162083459287	0.00605018369583	0.00159676897975	0.128974884889	0.364932551949	0.0233654764387
a37	0.318075470646	0.159372129568	0.0070286560783	0.00300554192329	0.143696246444	0.334099354336	0.0347225949134
a24	0.290167509368	0.120178789	0.0127862689907	0.00638323440537	0.21712294743	0.301058441654	0.0523027907583
a28	0.262876005383	0.126891912587	0.0211023472898	0.00957051305015	0.193987591602	0.313437423623	0.0721341951933
a31	0.200214314461	0.158706074018	0.0405929660404	0.0159486828299	0.13465098932	0.325195363984	0.124691601743
a24	0.170911703464	0.142002435477	0.0581378277363	0.0257718594751	0.0985715762746	0.358363556771	0.146241033355
a35	0.147492200991	0.0978073326498	0.0549427660049	0.049876998558	0.0778894415554	0.399926640257	0.172064627054
a31	0.070242266676	0.13461120669	0.082491187533	0.0559557606673	0.055364854803	0.376652303446	0.224682420503
a20	0.0735597473868	0.120968679234	0.104485131087	0.0603128487162	0.0410831590175	0.349805129175	0.249785287319
</S>	0.108961368731	0.0712217600361	0.0920287055807	0.0774679306837	0.028265153173	0.366643960588	0.255411099559
