 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0193525411643	0.225827577373	0.0600041166221	0.024515295264	0.08585881828	0.052318052668	0.011388383802	0.22566167081	0.0337249256015	0.231485115494	0.0298635176616
a31	0.0727194211095	0.149945697091	0.0291662017921	0.0337435647957	0.110448890313	0.08686458867	0.0142827148955	0.205048413394	0.0563662011301	0.202753014651	0.0386613140094
a20	0.118236644201	0.13580705797	0.0385109122564	0.0257412471809	0.101992565761	0.0699115250877	0.00984015937062	0.180643077395	0.0625814826219	0.217927989278	0.0388073591325
a46	0.0768314943769	0.134389267808	0.0392215406599	0.015988421371	0.143563526614	0.037402206757	0.0167418477849	0.131209658778	0.0247551606985	0.345690334394	0.0342065651333
a10	0.0326642311493	0.0772620717053	0.0149663199914	0.00869866720367	0.20265440721	0.0272804402283	0.0503996007071	0.0890072456413	0.0124810745915	0.446340916417	0.0382450514581
a17	0.0235796896666	0.0905237020934	0.00843095988112	0.00516756272729	0.227693974433	0.0175721383738	0.0613174314195	0.0660664655421	0.00637667117151	0.439207741611	0.0540636870519
a31	0.026877774154	0.144584340629	0.00551382820525	0.00533451026829	0.244832972558	0.014283087046	0.0372585658859	0.0641494616236	0.021141033823	0.390341167248	0.0456832739626
a20	0.0225564945757	0.151264304043	0.012193106161	0.0140785728392	0.188343277713	0.0187596840547	0.0283541692897	0.112267809465	0.0270732044356	0.392743936261	0.0323654585313
a8	0.0174916823405	0.143011480772	0.0166335864531	0.0185560954597	0.0942332292627	0.02409572671	0.0450287247214	0.133710461128	0.0258066813763	0.435234461554	0.0461979010591
a20	0.0259336891622	0.174300784693	0.0118454648072	0.0150570841958	0.0675759437524	0.032133190718	0.0499602304895	0.086999759588	0.0275233918008	0.452710018185	0.0559604667397
a31	0.0493207612454	0.19392387166	0.0135799230498	0.0173049930144	0.0873073780476	0.0389584154224	0.0306094491416	0.0848532810807	0.0196353972184	0.412578183798	0.0519283579466
a39	0.050190341976	0.215660056234	0.0220334061028	0.0193106978096	0.0830403102996	0.0440144943927	0.0306583887337	0.0887930802986	0.0163326674982	0.384923273355	0.0450432828155
a31	0.0277748850511	0.188861443903	0.0264411592959	0.0212774202022	0.110716086723	0.0498045614038	0.0318618481768	0.0827914761812	0.0383396578569	0.344002890449	0.0781285749118
a33	0.0214559431386	0.160049865242	0.0235544311096	0.0192883081002	0.116114279499	0.0508435717917	0.0313702219285	0.072496962134	0.0535253471137	0.345211117594	0.106089952377
a31	0.0195316279107	0.166982297036	0.0233425437336	0.0173796290159	0.0848817738864	0.0615324755063	0.0312257204961	0.0679122889596	0.0692478866029	0.332756360392	0.125207389992
a18	0.0261353549551	0.146843840269	0.0267030463729	0.0196383211508	0.0738660541132	0.0705215823368	0.0366754159868	0.0745239559439	0.0733707021962	0.312980569191	0.138741167171
a31	0.0294518196465	0.141124059196	0.030610300235	0.0186632161231	0.0515184021488	0.0668402557378	0.0395140340847	0.0578256299354	0.0681553468199	0.318109872682	0.178187062537
a23	0.0288161547016	0.114833600157	0.0334856000814	0.0164686401457	0.0426685273509	0.059423567096	0.0325867994415	0.0426661047873	0.0722336187593	0.337059207845	0.219758165379
a31	0.0311294543849	0.109877127727	0.0389184330526	0.0162249362925	0.0307987959641	0.04905773166	0.0305460096165	0.0326999016646	0.0649307387539	0.346702590855	0.249114275006
a39	0.0426651321017	0.115489290953	0.0464684462164	0.0167798795593	0.0253086019895	0.041559253032	0.024412578514	0.0283624738659	0.0631752951099	0.334984328525	0.260794728482
a31	0.0501981524781	0.11510672804	0.0545402642243	0.0179244747572	0.0192610364717	0.0335307360087	0.0190021893521	0.0246830140394	0.0599651460503	0.331848740042	0.273939528701
a24	0.0483652615372	0.124698199514	0.0577637622698	0.0163544914188	0.0167394984763	0.0282099789746	0.017195964367	0.0201506163531	0.0559126513608	0.294282004947	0.320327572347
a20	0.0481715946264	0.0883338683637	0.0540553700292	0.0163086439696	0.0129784324164	0.0248432014682	0.0145205250837	0.0195237931433	0.0673795105025	0.318591197382	0.335293865702
</S>	0.0425636643526	0.0651951009974	0.0511604525705	0.0186764609024	0.0114591863069	0.0215223764347	0.00903531327287	0.0146386445297	0.0867001300257	0.330303613691	0.348745061501
