 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0179273783596	0.185694473145	0.0185170405644	0.0265854274431	0.172358641626	0.0184684665267	0.0330177762656	0.11357738276	0.0149898717799	0.0207455454486	0.0458423983204	0.00702381229709	0.0385052894694	0.0630220598848	0.00138265764213	0.00170289409144	0.0506465132426	0.000249382894742	0.00293588800557	0.133051747268	0.0337553594999
a17	0.0339085944659	0.187110063757	0.0197843628189	0.0284116886538	0.155590609549	0.0216731872301	0.0424574538275	0.128920007163	0.028348450254	0.0467773653613	0.029161877341	0.011076925489	0.024115948675	0.0235789514548	0.00879632080466	0.00574165120932	0.0307236541407	0.000220369712319	0.00332345402315	0.11878159785	0.0514974909598
a31	0.0378314296926	0.182958527451	0.0232430125092	0.0125781670992	0.16231983178	0.0138524548873	0.0363016327872	0.107963374413	0.0350956799885	0.0593278447612	0.0216542019333	0.0116883187024	0.0190159167534	0.00974299477883	0.0114834534058	0.00922682825413	0.0329198966158	0.000547057905527	0.0293653850091	0.129921580233	0.0529624386639
a17	0.0205539463366	0.185442702165	0.0187200952829	0.00822797269384	0.176715346931	0.00957694726023	0.0334854275374	0.0745532263183	0.0286699705274	0.0496650008713	0.0127368307056	0.00657889314455	0.0112390616404	0.00412810244838	0.021747198755	0.0328513729072	0.047480612244	0.000702732135836	0.0555812891378	0.135590719791	0.0657525566199
a31	0.0146420195692	0.186713652222	0.0165848299065	0.00657750931179	0.181016130648	0.00578950200016	0.0208768435879	0.0301439444581	0.0172727877441	0.0315732650099	0.00804167052831	0.00376777876677	0.00790254056814	0.00236286215226	0.0304673422809	0.095467480363	0.0415723474857	0.000413868175419	0.0496022128708	0.173964661502	0.0752467339817
a34	0.0065045458227	0.190264377183	0.0273446276375	0.00266633371016	0.193176708119	0.00310130883786	0.00781050125287	0.0121806878355	0.0068822465176	0.0134974603284	0.00615921722431	0.0021826101464	0.00504561168049	0.00256054765811	0.0189804151659	0.136215963601	0.0174586551894	0.000222204416386	0.0308298901702	0.253918549609	0.0629975294961
a1	0.00569690210407	0.192749547489	0.0306064732257	0.00495875770093	0.17659560026	0.0072594036701	0.00334922353213	0.00879914062203	0.016428629851	0.0208431637202	0.0102144118321	0.00759317637241	0.0135571202972	0.00726078384976	0.0159893435359	0.0960687005052	0.0155685844721	0.000316110139414	0.0206356454953	0.230776525246	0.114732766299
a35	0.0104191165071	0.190176619338	0.0234227741174	0.0141704122115	0.153254301769	0.0173709816846	0.00201952262276	0.00755205707309	0.0238096286926	0.0276153755271	0.0139610267265	0.0165476922146	0.0223063227492	0.015846350493	0.0181190180097	0.0382583938588	0.021473125684	0.000753067544044	0.0233828794999	0.200482368791	0.159058967482
a31	0.0103357234835	0.181234266359	0.0178825979921	0.0157231025372	0.172936164784	0.0155524717714	0.00400662689688	0.00960202255225	0.0257416388525	0.0320473396961	0.0233669067214	0.0188099858544	0.0279406342891	0.0171084705174	0.0137870794221	0.0192231033315	0.022286332036	0.0029627282075	0.0212460372668	0.229088895871	0.119117850203
a20	0.00620488152888	0.180745190194	0.00863166274527	0.0132922332949	0.134943572418	0.0527642311381	0.00867077974992	0.0182163661719	0.0345962388185	0.0519150190777	0.0346655141287	0.021712073687	0.0360716760084	0.0163056159882	0.0147598496769	0.0150952987582	0.0274483799605	0.00358826804607	0.0192403299566	0.194673313971	0.106459470831
