 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0281869067643	0.303823723801	0.0676827941629	0.00406469274172	0.00429688100378	0.00230321019049	0.0263918612164	0.00442749899829	0.0100459235341	0.0383392826255	0.0218700003209	0.0061442378472	0.0244081974157	0.00334325610883	0.17067272397	0.0664840599501	0.121232318812	0.0962824621899
a31	0.0206333265947	0.253291426595	0.127112297035	0.0024884233807	0.00185381458607	0.00414685965388	0.0363593045395	0.0019875537567	0.0183650831125	0.0548643266942	0.0378140689469	0.00561275297985	0.0278454448339	0.00348621347374	0.165458784803	0.0728112057077	0.0754933867708	0.0903757368779
a5	0.0092929389946	0.223783116171	0.166788805667	0.000949515562091	0.000697438675678	0.00458760650661	0.0349954585487	0.000932638291452	0.0183718656627	0.047096379438	0.0348624787594	0.0213473497894	0.0208281585712	0.0075878980247	0.182905319803	0.0800411214611	0.0421704253715	0.102761474319
a7	0.00558613106194	0.215335360149	0.179687252122	0.000627425559377	0.000399714663226	0.00288821315374	0.0257717762155	0.000715258260851	0.0102854502142	0.0281059168952	0.0163696216383	0.032353432796	0.0221341511182	0.0249449978922	0.186000406498	0.0871251280231	0.0526390649694	0.109030688231
a37	0.00296294697297	0.209638155797	0.18884694967	0.000809972578472	0.000347495604142	0.00158687123558	0.0148030816974	0.000590304770279	0.00471725165264	0.0135943174189	0.00815372545759	0.0386721915347	0.0263498985197	0.0387660474817	0.151978413044	0.099546014171	0.0805004435918	0.118135918182
a7	0.00201845624352	0.208206075747	0.193614300362	0.000772883441024	0.000429948767247	0.000920779891393	0.0175336710153	0.000894368188037	0.00293673053058	0.0115673837473	0.00634548171413	0.0606690140507	0.0283773188003	0.0353499880741	0.0927532108117	0.1052515029	0.106004435445	0.126354451694
a20	0.00310037814046	0.216150029951	0.186844761284	0.00161167695327	0.000726568715082	0.00116366786286	0.0250847036559	0.00195595241915	0.00328593100174	0.0139923278437	0.00749495095073	0.0703177303283	0.0262143964633	0.0278980912656	0.0572930798895	0.0994116168281	0.125842718208	0.131611410452
a31	0.00453692366149	0.285886178259	0.131279599583	0.00229810425186	0.00160571686913	0.00200402386549	0.0400754054525	0.00262708068783	0.00517542105338	0.0200518270031	0.0115172711005	0.0521572428682	0.0214293398379	0.0183380321655	0.0318133839295	0.12063897028	0.133823800362	0.114741669583
a17	0.00819583183449	0.298798455315	0.104453809784	0.00225534196645	0.00365408211615	0.00416722712263	0.0443103910362	0.00746671353674	0.0102320077098	0.0326128110315	0.0314613502958	0.0335054472597	0.0233439070739	0.00924185681666	0.01334045496	0.116774589097	0.142601995661	0.113583741445
a29	0.013701368873	0.265555872026	0.107778711817	0.00235007083748	0.00596969737605	0.00658026380621	0.035372513781	0.0171980719116	0.0168551151492	0.0488082809587	0.0591235163988	0.0284935047999	0.0257480119458	0.0051241144114	0.00702741574541	0.0762690889472	0.137296887807	0.140747532858
