 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.0384244823564	0.00179366841329	0.328878391687	0.002790871656	0.0112225151526	0.0888377513135	0.194747645962	0.311101676231	0.0222029656641
a23	0.0221703246081	0.00204815177266	0.298740875669	0.00742943651533	0.0125827314879	0.130312852508	0.18369038934	0.309748963287	0.0332762510247
a31	0.0112615315271	0.00161908830313	0.28135161672	0.00758742205879	0.00875688204051	0.138265759912	0.204765124712	0.315992942462	0.0303996106014
a28	0.0589154668605	0.00180816370409	0.317415011352	0.00532832609141	0.00634616784651	0.0953037187023	0.1738816401	0.31932321196	0.0216782751952
a20	0.157487275542	0.00274722306321	0.312525116574	0.00475889069507	0.00489656511566	0.0643125212925	0.110869635584	0.32590082572	0.0165019274159
a31	0.141253839816	0.00226511139164	0.317056527082	0.0020294216798	0.012864478691	0.0562451340443	0.131251226263	0.325007113163	0.0120271388041
a8	0.137639778111	0.00382086585841	0.280298785133	0.00180354520318	0.0172402588488	0.0996884655575	0.144150363832	0.297725282782	0.017632664777
a31	0.173726049318	0.00433722638036	0.269504594981	0.00180705407773	0.0131360035149	0.113513753822	0.131812410126	0.271072592781	0.0210903285186
a20	0.166296618209	0.00523292712506	0.254830763002	0.00601190022758	0.02018805126	0.127874496967	0.133104578995	0.272527635003	0.013933031813
a31	0.12805912992	0.00566900797154	0.234259555971	0.00945150551639	0.0253993248248	0.159355961564	0.1218234879	0.30207460143	0.0139074307249
a36	0.0580929688582	0.00534742283464	0.228751996937	0.0449710679921	0.0250626567168	0.157820233607	0.126674343743	0.334118679921	0.0191606413959
a24	0.0458620741483	0.00667295020155	0.232456345041	0.0600486948764	0.0224260645225	0.128456193534	0.117553791561	0.352482448076	0.0340414679355
a37	0.0595116810503	0.00493732389346	0.270160178318	0.0342267226607	0.0178910888969	0.0895375477977	0.0869049356883	0.377827194285	0.059003368782
a27	0.0781885884178	0.00482603640544	0.242036652594	0.032918425818	0.0198507160985	0.0796212942006	0.0671029305574	0.398142478852	0.0773128973853
a8	0.0764453124994	0.00571672854406	0.254094386214	0.0284885684135	0.0236952736169	0.0573105670515	0.0568285694751	0.402025546744	0.0953950462998
a23	0.0564167267218	0.00583527364336	0.260267920811	0.02038642634	0.0292105639896	0.0421334797585	0.052700272801	0.425249661328	0.10779966952
a31	0.0371900266638	0.00527403018896	0.256565779948	0.0154900411264	0.0241487977632	0.0874540732982	0.0478956008161	0.40810620952	0.117875440999
a37	0.0414214654634	0.0113269765747	0.252221190341	0.018467775096	0.0166055334374	0.110693713108	0.0447588569544	0.400748244631	0.103756245785
a29	0.041827876103	0.019969798778	0.264058426367	0.0214995072919	0.0156178065698	0.0838923833844	0.0406779320115	0.424390731477	0.0880655255283
a31	0.0216846321549	0.015590525458	0.279688034959	0.0128297139774	0.0117738937748	0.102881601033	0.0311519300798	0.388775822886	0.135623821476
a13	0.0199933841502	0.0338773229794	0.214876847965	0.0146109326157	0.0140562216419	0.1096396103	0.0371169233359	0.424337886223	0.131490842505
a31	0.0213318933317	0.0403932086031	0.221288600771	0.0151059141933	0.0141781525425	0.0735935705308	0.0363446884766	0.436832826224	0.140931118182
a8	0.0145330186732	0.0579467319281	0.211910852762	0.0183044670539	0.0124257243804	0.0455296967895	0.0323104159835	0.460023050891	0.147016023167
a31	0.0132065898139	0.0672527689601	0.220092403894	0.0207340050762	0.0122637010936	0.0333556171091	0.0338597379602	0.464328832277	0.134906349156
a21	0.0129193037088	0.0779642497648	0.218539290018	0.0387617974212	0.0149230328488	0.0343548208923	0.0314758310617	0.431381778739	0.139679914579
a31	0.0149401466925	0.085505809688	0.196400035271	0.0453031357861	0.0162136433502	0.0339351394	0.0305014597379	0.412827473333	0.164373162173
a29	0.018261458343	0.101814993058	0.183289301761	0.0590060842117	0.0144303985042	0.032451344031	0.0320456589833	0.393191118198	0.165509631871
a31	0.0181607848003	0.105371684436	0.158975128327	0.0629937743873	0.0135044259278	0.031468016168	0.0316962427511	0.384099369893	0.19373055977
a46	0.0187017155415	0.110775855332	0.149176182041	0.0630888480791	0.0106854432459	0.0217097126071	0.031966829451	0.373689719791	0.220205683323
a31	0.0205257020521	0.11471279159	0.124160115792	0.063504963101	0.010533370002	0.0189743126402	0.0311958187123	0.37204255813	0.244350356801
a49	0.0203350582481	0.101401076303	0.120345083781	0.0669294705429	0.0103881622621	0.0228146671582	0.0298974858794	0.35065115691	0.277237838434
a3	0.0160828869046	0.134931976218	0.0746168258103	0.11800555975	0.0158372044724	0.0305776287403	0.0327732125985	0.369058499637	0.208116211505
a18	0.0120238708525	0.129350509989	0.0732405915619	0.121011279745	0.0193737976445	0.0322186321538	0.0386295133995	0.418754359212	0.155397450142
a31	0.0147816353139	0.0865272611501	0.0987883600896	0.0721026175503	0.0168560535606	0.0273514489756	0.0356599258425	0.436914926537	0.211017776034
a8	0.0172880591737	0.108890779531	0.090574388447	0.0642649261888	0.0130244746307	0.0193561428117	0.0308923911922	0.416532213646	0.239176623698
</S>	0.0159706108854	0.165535239587	0.0580665384552	0.0885814734084	0.0104350996096	0.0153673740956	0.0374064251911	0.425573766823	0.183063466599
