 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.186157122236	0.250832785035	0.0725176133997	0.0500753204292	0.0330190083797	0.130680485379	0.26666814565	0.0100495062946
a0	0.172399922984	0.206820979085	0.104112821638	0.149179065896	0.0366413201596	0.0842000425997	0.241633319661	0.00501252275057
a31	0.160729332724	0.132778232236	0.162958508184	0.216779961281	0.0325365514213	0.0476037206143	0.24340534282	0.00320835810862
a17	0.202638736263	0.0950188923819	0.153329452299	0.222787763507	0.0306341867087	0.0365926021424	0.252645524348	0.00635286457657
a20	0.286738651858	0.0682287906722	0.0818092778072	0.242292915899	0.0303590267968	0.0368481927207	0.2443944185	0.00932874119456
a31	0.290706708482	0.101216178056	0.0623303209243	0.164110639803	0.0271978726493	0.0354177298596	0.311057610198	0.00796295168192
a37	0.247954030167	0.121625575466	0.0899059476384	0.0967991451474	0.0257728838982	0.0300076253958	0.380593789349	0.00734102560631
a15	0.216581191939	0.110216438327	0.116652386948	0.0852601877288	0.0245644929972	0.039943146768	0.397849946956	0.0089322233891
a46	0.210266565122	0.101060115939	0.106853382249	0.0609232393302	0.0267913716537	0.0453268246305	0.431279414952	0.0174990923774
a24	0.208267519321	0.101266415511	0.0944485757991	0.0542895335665	0.0277667576475	0.040254048735	0.431114001651	0.0425931591762
a31	0.153061996284	0.128301143672	0.0755870716846	0.0544602836889	0.0445548634431	0.0586082324931	0.411470130884	0.0739562970631
a18	0.145422666343	0.130082950711	0.0893247103746	0.0388587267252	0.0486390506064	0.0709860378357	0.414577179428	0.0621086843677
a11	0.161004575633	0.131694939421	0.098837596152	0.0277707025228	0.0302290663468	0.0604246032306	0.446342485943	0.0436960275486
a35	0.112774142613	0.138967797414	0.0836740600132	0.0248209119536	0.0351551602483	0.0556733224655	0.497993348648	0.0509412591629
a31	0.079973478557	0.142402703427	0.062991256053	0.0435518670324	0.0538425959991	0.0437793500383	0.488936904883	0.0845218460543
a13	0.102979079942	0.135454497171	0.0620149034279	0.0483654231662	0.0551587373045	0.0418779785892	0.455186956561	0.0989624233181
a11	0.110477782318	0.127519050193	0.0647011916731	0.0272450267467	0.0397148320172	0.0449394074344	0.490343267787	0.0950594508994
a31	0.0647127259257	0.126406946799	0.0468469004061	0.0390108746874	0.0329791900438	0.0377405939935	0.497626141929	0.154676638433
a46	0.05448884988	0.107047211215	0.0518676318027	0.0450716465616	0.0449345474507	0.0400234208985	0.485945643976	0.170621061078
a31	0.0426673802424	0.117587054675	0.0443408988158	0.0268754180885	0.0430007668598	0.0361196765255	0.470748662659	0.218660167493
a24	0.0572208329957	0.127421812062	0.0471983043628	0.0201972886466	0.035958040507	0.0334750189634	0.425433693953	0.253095038631
a35	0.0668127456218	0.100527305714	0.0541162179168	0.0188323162022	0.0459428091091	0.0404308939329	0.466870343718	0.20646739541
a31	0.0361580127589	0.102210388396	0.0331045784952	0.0289320724709	0.0366690386146	0.0309972918806	0.458288853239	0.27363978047
a46	0.0349796182245	0.107963463172	0.0386114315524	0.0328970866853	0.0459740289907	0.0306491293209	0.411168768213	0.29775647293
a31	0.0310360702084	0.106856170364	0.0371970126156	0.0216554713938	0.0468485749636	0.029197599308	0.418052701204	0.309156405417
</S>	0.0195610231578	0.11661131243	0.0222067685415	0.0170963973171	0.0273206849468	0.0192240392096	0.410499603602	0.367480187608
