 	sono	stato	sempre	poveretti	</S>
a20	0.0174879240542	0.479197263432	0.0204160924749	0.297150937545	0.185747806075
a4	0.00874747263737	0.355821254855	0.085325496342	0.362007900233	0.188097900938
a31	0.00479156163394	0.25077169706	0.163813411086	0.378527799486	0.202095544768
a38	0.00537964598102	0.218996335969	0.197495453909	0.372697239275	0.205431340692
a31	0.00531903982771	0.209684830991	0.207940414055	0.374052488977	0.203003238407
a7	0.00422711654979	0.209598625902	0.24595452936	0.339141366975	0.201078375819
a31	0.00357956038206	0.210420240217	0.257818811704	0.325190060965	0.202991343693
a21	0.0222980480727	0.209525546677	0.254240285052	0.309407705562	0.204528413375
a20	0.048910847685	0.213389609236	0.282241251325	0.24913788684	0.206320400272
a8	0.0512383204215	0.224323780728	0.227224694387	0.283242733413	0.213970479177
a31	0.0321508171587	0.223016869266	0.180351229697	0.349472734117	0.215008348366
a33	0.0377345169664	0.207019655694	0.180989472214	0.365801056513	0.208455289689
a20	0.0516542780195	0.199499405063	0.144488613485	0.39367727561	0.210680435521
a31	0.0307497478457	0.196820978575	0.147507799875	0.406428964855	0.218492518544
a7	0.0357036852673	0.160629271901	0.188022563768	0.398736419222	0.21690807824
a31	0.037947485433	0.198796931071	0.141684222273	0.378480165386	0.2430912188
a11	0.0515407813721	0.19553866081	0.109881553729	0.387520392423	0.255518617979
a31	0.0577695844595	0.156989514314	0.116178962061	0.400608380824	0.268453551801
a13	0.057031056981	0.143123621949	0.114439073368	0.401812569855	0.283593675007
a18	0.0706594699413	0.0719845009278	0.117467150963	0.474065456478	0.265823423202
a31	0.0446214691459	0.0609846570913	0.0763678771943	0.498943013397	0.319082976534
</S>	0.0282992400226	0.0679730331906	0.0494880748671	0.480195507836	0.374044131467
