 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.00965815392134	0.192223895716	0.205737475235	0.0034838907185	0.181038108497	0.0691547331435	0.308855760994	0.0298480209848
a8	0.0317452204994	0.164553848212	0.215417944863	0.00401676119283	0.213495108294	0.0617694886582	0.284815074515	0.0241865754887
a31	0.0435802907275	0.154765198457	0.205173999135	0.010769960412	0.292179335792	0.0304340554257	0.251797126133	0.0113000114818
a41	0.156658247108	0.11417547627	0.144864577169	0.0543897254097	0.292829289243	0.0152153911092	0.213402702312	0.00846455809702
a31	0.294050047876	0.0399447144729	0.131984940408	0.0644306638097	0.249273012185	0.00995916054342	0.202900679182	0.00745675602985
a0	0.328832998617	0.0150463669984	0.108052706186	0.0908261948284	0.233754368481	0.0102344993913	0.199324708862	0.0139281394454
a31	0.354437689398	0.0056350982884	0.0967724354624	0.103959578653	0.181683939992	0.0169203921571	0.223534460754	0.0170563934734
a39	0.315026049671	0.00529264035715	0.108128828913	0.109006572365	0.10120477881	0.029303970794	0.305854928673	0.0261822268597
a31	0.242014355366	0.00611104372108	0.12891257153	0.106769066782	0.065242470235	0.0302099147981	0.383677113648	0.0370634687161
a10	0.214927679528	0.0453418147274	0.151269782112	0.0632301749843	0.0515465375911	0.0264461036877	0.398405806068	0.0488320992156
a20	0.208752503377	0.0786240195746	0.107722720674	0.0513483770185	0.0250519389443	0.031919045571	0.425472745204	0.0711086495859
a31	0.168641350718	0.0572135472334	0.147548951107	0.0317593760684	0.0419645638976	0.0314289280729	0.421779558819	0.0996637282773
a10	0.150869053615	0.0842427849251	0.164281011175	0.0340210196022	0.0445703044821	0.0291739021216	0.348389653373	0.144452266604
a20	0.168932872023	0.108342158651	0.123467721641	0.0372663037945	0.0247050444574	0.0379075342665	0.316908054224	0.182470303528
a31	0.13675847867	0.0903662738159	0.145659356848	0.0434162543131	0.0410573790444	0.0355373474524	0.299518912481	0.207685995947
a13	0.11100227148	0.128354765805	0.136812545424	0.0458727786805	0.0448962257583	0.0332601332064	0.2728044633	0.226996822164
a20	0.127615078403	0.162389699848	0.100541513359	0.050030812631	0.0307374346039	0.0353382500567	0.241704366633	0.251642841438
a31	0.0935520457157	0.168721168763	0.133274991807	0.0503864077117	0.0494961602055	0.0260436430732	0.225613073791	0.252912504105
a28	0.0581159825252	0.226941034421	0.12021025317	0.0399017711947	0.0544867016699	0.0253974319671	0.202734483977	0.272212351207
a24	0.073102900042	0.280863718097	0.054660466957	0.0537991473388	0.0411812250257	0.0283647728038	0.193648956326	0.274378830289
a46	0.0791733355134	0.274447275158	0.0417858864563	0.0619282707367	0.0380749200178	0.0281746058665	0.207830159775	0.268585563798
a39	0.0787744599259	0.264222692005	0.036988026158	0.0554098105729	0.0322214077676	0.0259253049815	0.214349904458	0.292108399571
a46	0.0717036735032	0.265657255664	0.0266379851726	0.0474287390931	0.0348670675112	0.0228395404085	0.244494722286	0.286371018447
a8	0.051760432253	0.248797687429	0.0229522003755	0.0458855520026	0.0421058230884	0.0187747733367	0.282745955495	0.286977583116
</S>	0.0420917920212	0.23369637	0.0198548548587	0.0514773613355	0.0438825571232	0.0135308451097	0.302979036448	0.292487190198
