 	non	mi	aspetti	che	non	vengo	</S>
a8	0.0211826332428	0.147557649361	0.24179192973	0.108098003644	0.104408807282	0.282367138246	0.0945938408049
a31	0.00887536098645	0.066136866612	0.305386227818	0.143300626759	0.111852590379	0.290837526609	0.0736107929749
a24	0.0092407771325	0.0543907561542	0.351024569076	0.166680029407	0.106900728964	0.265543482236	0.0462196480496
a31	0.0114609258157	0.0630177254123	0.386356836	0.137834476267	0.0992945379079	0.269471860143	0.0325636219749
a36	0.0115255548145	0.0449304458968	0.339199339267	0.0984054745766	0.128025482033	0.352375100608	0.0255385957134
a31	0.0341620441148	0.0395817817661	0.296101428994	0.0469688169851	0.125378807115	0.420760230331	0.0370468956218
a39	0.0410917694727	0.0388141322195	0.226851705488	0.0270663089811	0.0861008277357	0.526864603818	0.0532106538558
a8	0.022520382131	0.0274876659156	0.11287792463	0.0377559638927	0.0668488801379	0.671753161273	0.0607560147918
a31	0.0139146142898	0.0198663536436	0.130294189479	0.0692629199292	0.0423756314793	0.575660904358	0.148625381139
a29	0.0100759317184	0.0239834871006	0.124639035036	0.0691026540973	0.0295861884578	0.528828642719	0.21378407522
a31	0.00690013220867	0.0231579753628	0.108983076932	0.0539238749224	0.0242254641273	0.497488879106	0.285320620203
a17	0.00406036041485	0.0181372070655	0.100276683104	0.0423587516168	0.0199268081002	0.460078050569	0.355162153766
</S>	0.00376927672225	0.0201339547101	0.0662316916358	0.0292227923579	0.0208061399947	0.520294407284	0.339541747483
