 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.133700143509	0.126038156815	0.171235329124	0.0797079479857	0.0710818605586	0.101259801536	0.0648934505928	0.252083315555
a39	0.198286339638	0.143096896351	0.155698095186	0.077255734194	0.0486678489551	0.0798982413386	0.0743573889596	0.222739461552
a41	0.298354926913	0.103462080864	0.156535828231	0.0549183607162	0.062033551061	0.0429189426496	0.0483133916783	0.233462913321
a39	0.402686758494	0.0744680990885	0.094763801621	0.0356373042383	0.0565567225038	0.026198196724	0.0364857715532	0.273203331727
a20	0.467502855817	0.0361007341546	0.058475958183	0.0234085893838	0.0568531326168	0.0352297112182	0.0407545291064	0.281674479724
a0	0.421802103011	0.0267762038307	0.0733291670377	0.0198602736566	0.0544445731126	0.0909484711859	0.0582131988248	0.254626018197
a31	0.326612564304	0.0235450959629	0.0953684049269	0.0233460905492	0.0400966734613	0.183501705618	0.0686127848389	0.238916703792
a13	0.262039666191	0.043548300922	0.0976340834454	0.0257811078503	0.0467269474321	0.232967096394	0.0642080742556	0.227094735931
a17	0.201020070871	0.0678763854432	0.0919519867656	0.0377801014464	0.0434717476034	0.223444379611	0.114065094211	0.220390228737
a31	0.145107038495	0.052260258605	0.088572938724	0.0534149010168	0.0229328737699	0.160711334708	0.17313185514	0.303868774246
a3	0.129568553511	0.062610018803	0.0852414173093	0.0523776811187	0.0219396013372	0.134132359025	0.180670311593	0.333460026929
a46	0.0978895569898	0.0968043319953	0.0831710626713	0.0495261250848	0.0270748715814	0.117683135688	0.208813022511	0.31903788549
</S>	0.0676013779096	0.105346222878	0.0844538068146	0.050485196876	0.0260605810746	0.075757385079	0.234243795805	0.356051637545
