 	sul	muro	vuole	uno	specchio	</S>
a31	0.348054963042	0.122729358835	0.183353783984	0.159755294534	0.16233113829	0.0237754390578
a39	0.288718112266	0.235753796759	0.134841648447	0.106788951787	0.158791091105	0.0751063832708
a35	0.233613741183	0.300584781953	0.0841374064537	0.0480904355824	0.183605560876	0.149968071421
a31	0.345431846188	0.209478612689	0.0473976868542	0.0293428767901	0.186411962795	0.181937012094
a2	0.478876164963	0.0881955570427	0.0177810359664	0.0191951438704	0.187618280928	0.208333799792
a0	0.392319348957	0.15522412684	0.0132480091882	0.0124877980314	0.204221841776	0.222498861779
a20	0.255285698068	0.271910803231	0.0165400318001	0.0126829246105	0.222145067259	0.221435472566
a18	0.215166915165	0.245092438615	0.0187845830238	0.0131704454168	0.268816069086	0.238969547489
a31	0.218497868889	0.241299927997	0.014717442398	0.0130189117233	0.273168096349	0.239297765196
a0	0.1730560605	0.219121373206	0.0272194307058	0.0409669951721	0.307072394703	0.232563762232
a31	0.107889709422	0.156078095126	0.0319568266376	0.0567811500023	0.331239155368	0.316055067144
a46	0.0667613222936	0.135599951488	0.0402140074373	0.0661084609777	0.338272601923	0.353043656315
a33	0.0305089003391	0.088183639461	0.0766664887662	0.0795919007632	0.422058047508	0.302991029038
a8	0.0236940862996	0.0615589312326	0.0925710304929	0.056786215248	0.471178866236	0.294210877479
a31	0.066005971936	0.0453119329525	0.0704606713657	0.0388620153988	0.421474795179	0.357884616493
</S>	0.107293861587	0.0382201974198	0.0467085078367	0.0346347392912	0.35356305944	0.419579637946
