 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.0118686069811	0.391106948939	0.120164834606	0.0418271184281	0.0427622994161	0.192709318317	0.154464663503	0.0450962015008
a3	0.0146315325445	0.405299490756	0.0598120269793	0.0670401183305	0.0484385175006	0.129429502926	0.233147866993	0.0422009327339
a17	0.0442826713706	0.392238265076	0.0543172140491	0.097044798973	0.0343585756642	0.0521352690178	0.270546172776	0.0550770179903
a28	0.0540160561035	0.402640841032	0.0662815823424	0.088286133403	0.0330823843433	0.0267165279736	0.260209507494	0.0687669515606
a20	0.0399474817345	0.404977125773	0.0738003852815	0.0583565069182	0.0342364184659	0.0160551267198	0.285972548165	0.0866544006694
a24	0.0814936665859	0.338526950228	0.0877632073282	0.048284347186	0.0290342241351	0.0123588683515	0.295980676066	0.106558072416
a46	0.139379064124	0.293960520115	0.0721063510411	0.0350563579204	0.015055740897	0.0121101727002	0.324409191609	0.107922613116
a19	0.154759048155	0.286082227617	0.073263599686	0.0244703996119	0.00601108972924	0.0153618155627	0.317042089011	0.12300973443
a46	0.145344854472	0.278288393739	0.0726506677487	0.0226684507189	0.00504878346905	0.0202365735544	0.284453306482	0.171308977602
a31	0.107670886691	0.330519564394	0.0590301453213	0.0219590532364	0.0138602186133	0.052658360567	0.270893974621	0.143407790484
a7	0.0746225136574	0.357086968839	0.0719898732101	0.0247586758635	0.0201171410618	0.0632559256419	0.304941949785	0.0832269301638
a27	0.0888042749995	0.2886472591	0.0895725938684	0.0305623984985	0.0168268747933	0.0391408956236	0.371101016118	0.0753446768975
a11	0.0984649821532	0.25245704414	0.0970791112188	0.031771232724	0.0230049855658	0.0293685229645	0.372046936273	0.095807184206
a18	0.0965009504511	0.259873613053	0.0912408240492	0.0302509141289	0.0317028441983	0.0231767468432	0.348790653278	0.118463453847
a31	0.0736004525304	0.281892476738	0.0956669849351	0.0332276682688	0.0422681029408	0.0453077930765	0.273146443507	0.154890086537
a27	0.0953716666388	0.249737853751	0.0971461857251	0.0364303821266	0.0379042532823	0.0598420136846	0.260691452597	0.162876197614
a31	0.122340881315	0.20940681701	0.0988603596835	0.0312991835087	0.0292360009571	0.0552898190757	0.252396730231	0.201170200404
a20	0.144227538795	0.194013515869	0.0924347859853	0.0272966774446	0.026169846169	0.0536093038101	0.230609037389	0.231639287338
a11	0.21872089903	0.145744358072	0.0736915164969	0.0299521046681	0.0150974360065	0.0447183619222	0.260393936196	0.211681390779
a31	0.187515345561	0.156267631818	0.0971973294987	0.0339323467234	0.0248951383918	0.0466007665927	0.215944988479	0.237646464168
a20	0.152488834745	0.158244042321	0.105244768124	0.046802529774	0.0289717353112	0.0509412274358	0.209299076573	0.248007806035
a31	0.173036107229	0.116968832365	0.0795299582609	0.0453864595426	0.0178251104407	0.0438629889811	0.221497598718	0.301892955138
a39	0.197827825604	0.091069681986	0.0739781712569	0.0445388824665	0.012553968381	0.0411150754095	0.212410304433	0.326506091606
a31	0.213038552843	0.0656910636591	0.0644675749339	0.0433378425106	0.00970973966287	0.0385367857215	0.223972594184	0.341245862065
a8	0.184055983093	0.0562144660522	0.0515558288629	0.0452731163194	0.0227085969087	0.0450013468985	0.230240520768	0.364950160011
</S>	0.174783491673	0.0498907765261	0.0472766621793	0.0585753421844	0.036960142008	0.0585953005316	0.234255179884	0.339663118306
