 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.158380335587	0.0976577094139	0.0505348647211	0.0144698044677	0.0111051122446	0.107107379449	0.0644888753483	0.0156976285507	0.0922148468375	0.0193357087541	0.0563168823676	0.0522128009023	0.0124263364156	0.0272373428919	0.206733274181	0.0140811127545
a31	0.163263733125	0.041133885428	0.0465703254255	0.0137707353743	0.0160842882435	0.116220061842	0.0791246155671	0.0188985876882	0.0688349944909	0.034308839642	0.0832504954278	0.0776549511481	0.0307605798392	0.0237301340921	0.177186653649	0.00920712306542
a37	0.173861755311	0.0812781711141	0.032133495395	0.00799374653265	0.0138929375887	0.0823458692298	0.0520290214709	0.0172521449715	0.0657087900602	0.0312664286434	0.0766640547161	0.0963470733347	0.0434899324172	0.0233430467487	0.184999298295	0.0173942350522
a31	0.172071070976	0.107142530594	0.0357539552463	0.00995909348175	0.00790868861473	0.0644485487208	0.0361327733553	0.0164573825166	0.049691286884	0.0138766795908	0.0570380602065	0.106002581661	0.0337269941221	0.0544045568121	0.215443079429	0.019942732222
a24	0.19300976514	0.0695037329132	0.0369832814862	0.0157993147834	0.00898884851434	0.0535423438933	0.0317834276741	0.0172285158713	0.0363349304001	0.0144471645638	0.0498294459518	0.0845516905553	0.0247606690412	0.0908832220664	0.257803787259	0.0145498676766
a46	0.210794222718	0.0421537568451	0.0262496719671	0.0145840024377	0.0234763145303	0.099769970973	0.0235532938201	0.0133203817443	0.0364971496779	0.0210048731132	0.0445606812648	0.0534899425948	0.0250722136673	0.100610380636	0.226204147824	0.0386590012274
a31	0.251258742859	0.017854544245	0.0107368555773	0.00903281718751	0.0264207228868	0.154982999463	0.0224549894244	0.012011566929	0.0282453749904	0.0155801235614	0.029704437865	0.0330219872803	0.0187392178491	0.0785991446298	0.249273968401	0.0420824900654
a39	0.262901528971	0.00889303904772	0.00602680823503	0.00653730572092	0.0229352744221	0.174904413618	0.0255055812899	0.0167668262223	0.03115719053	0.0176685040425	0.0326895035523	0.0234476600528	0.0100608216577	0.0442637417602	0.262171832862	0.0540699369558
a8	0.218550594139	0.00592019508866	0.00594860218268	0.00678530436697	0.021121712786	0.128964025619	0.0284294724812	0.0251711352953	0.0438870978421	0.0290271805335	0.0810964406898	0.0273645963087	0.0171613503428	0.0488985200726	0.229168819718	0.0825049597976
a3	0.199444054704	0.0482890295281	0.00831698974196	0.00701806697899	0.011422718794	0.0684659623565	0.0333252514616	0.0333242800531	0.0570277610179	0.0382105420119	0.093915718338	0.0297723627599	0.0215018582005	0.052397773574	0.219868480894	0.0776991624807
a31	0.170092181197	0.0821694558607	0.0261656375171	0.0119450020878	0.00988379072673	0.0459284188824	0.0444052324533	0.0392953000478	0.0585001021604	0.0370246736497	0.057954845275	0.0603838241793	0.0118703681015	0.0343409571133	0.25859049888	0.0514497043662
a10	0.134926312842	0.0678728800492	0.0368838957904	0.0194851585074	0.0108815517916	0.064170138801	0.0456899262846	0.0362589535039	0.0606131289535	0.0345352172644	0.052607844643	0.0709088458576	0.00668175440234	0.0304340999267	0.269761497307	0.0582887988358
a3	0.120256749013	0.063270471453	0.0280811227168	0.0204117416245	0.0128614703672	0.096629166335	0.0429077646295	0.0368206472613	0.0841834942062	0.0518626992699	0.0652006506277	0.0452366592193	0.00597299427319	0.0300591651821	0.210893730478	0.0853514958149
a39	0.127689388674	0.0580558036817	0.0236643308884	0.0169887700502	0.0142301696217	0.103514592954	0.0452340796472	0.0441313497268	0.100102589256	0.0636482163828	0.0659483486654	0.0320255147338	0.00619155150142	0.0197984906136	0.192725793188	0.0860510211456
a31	0.120063729725	0.0490316324683	0.0464738752489	0.0173048377731	0.0139049347789	0.102603921723	0.0554979680042	0.0442933104437	0.0910622018579	0.0508717872048	0.0521636417498	0.0296403953757	0.00519822824038	0.0135212190959	0.229965747726	0.0784025562084
a27	0.106702370348	0.0461957422573	0.0576444603123	0.0215293379008	0.0120799978686	0.10311670712	0.0528072205489	0.0388836268943	0.0844866042058	0.0508298439579	0.0543247876619	0.0324389595551	0.00391140051617	0.0127649739253	0.221895412533	0.100388541654
a7	0.108463160248	0.0509243784018	0.0419945383834	0.0235514478736	0.0118283998429	0.10275109467	0.042264907905	0.0419121487841	0.0990070098425	0.0627100906138	0.0620343463587	0.0282780760676	0.00470509839175	0.0127544127872	0.177285537482	0.129535357544
a31	0.0861773383964	0.0489648333908	0.0612851955838	0.0274111800393	0.0164241943415	0.106612030922	0.0500040164311	0.0446262281424	0.0997336547739	0.0571725655206	0.046695341607	0.0256819163051	0.00350955237234	0.0103119709444	0.191455408403	0.123934587316
a20	0.0670711520672	0.0409749220191	0.0748727660539	0.0354802411566	0.015887289581	0.094220652806	0.0484287184988	0.0383000631918	0.089372235296	0.0591350054582	0.0691469603822	0.0276172047128	0.00543881249307	0.00880984188088	0.168897807421	0.156346338681
a3	0.0753365429791	0.0867768560828	0.0633710370013	0.0361502623309	0.0105803568237	0.057367165432	0.0337853850229	0.0353146304266	0.0785944413597	0.0674188165249	0.0889746844015	0.025735345034	0.00700017666456	0.00747140704229	0.13984704068	0.186275841625
a20	0.0837343136497	0.106342367807	0.058102281045	0.0313764273536	0.00888552427323	0.036794775808	0.0283879785856	0.0333640212595	0.0659174520212	0.0596951430358	0.0734628044041	0.0203670530781	0.0142678059866	0.0126375584783	0.180554576586	0.186109906185
a28	0.0860023922232	0.114168632876	0.0589335107459	0.0303096711512	0.00844876306641	0.0289981715253	0.0283128860119	0.0336000664572	0.0545115070263	0.0427618083113	0.057128298716	0.017248436251	0.0169271093971	0.0158031200359	0.215041276914	0.191804360326
a29	0.0872661860277	0.131501712286	0.0646151289976	0.0295517668111	0.00893904439947	0.0356001891104	0.0280241796286	0.0356965301224	0.054766136299	0.0288128842257	0.0424768671747	0.0175680558517	0.0107333385198	0.012378341069	0.216774542952	0.19529510101
a31	0.0666367506251	0.103821772515	0.0983386030738	0.025694609435	0.0110153774412	0.0529264023741	0.0385937695262	0.0378997231441	0.0649885079161	0.0248245077506	0.0360489447089	0.0197595461696	0.00753349262944	0.0093004084055	0.217758151196	0.184859420905
a28	0.0517619590189	0.0943958215607	0.107643749008	0.0242970685877	0.0101999135417	0.0590866891294	0.0400115924561	0.035422915764	0.07085161781	0.0256356504323	0.0348156092701	0.019340052384	0.00771268653592	0.0123729169249	0.209452749047	0.196999003773
a46	0.0590768750676	0.108806310478	0.0771097457715	0.0251041242679	0.0090858260219	0.0415980773931	0.027923276946	0.0295142857427	0.0585604162427	0.0522124744861	0.033687517688	0.0145968367239	0.0144009330546	0.0173730674883	0.196354768731	0.234595476262
a20	0.0566443003185	0.120234021722	0.0645809498336	0.024159670396	0.0089399226073	0.0188766635684	0.025374844738	0.0287437866509	0.0391235921482	0.074529407646	0.035343137356	0.0153439006158	0.0172791565262	0.0157171295094	0.19432037923	0.260789146495
a31	0.0582353084904	0.0985423920003	0.0912251340551	0.0237873895733	0.0113275888551	0.0136940770675	0.03297808893	0.036267669597	0.0505286001541	0.0568046114353	0.036346776337	0.0195284574211	0.0149902890656	0.0113461974905	0.197955608387	0.246441811005
a37	0.0630771052934	0.093124924908	0.0964199426046	0.0232816142651	0.0117348481577	0.0125184753605	0.0351313044867	0.044545071695	0.0656133294814	0.0607675794598	0.0319759178297	0.017789402183	0.0172168033807	0.00964955221083	0.180574553146	0.236579580664
a27	0.0671106398729	0.142880736717	0.0668994596125	0.0244980257877	0.00949408927523	0.0118691419815	0.0287676446709	0.0413736793903	0.0596453562089	0.0603043677833	0.0253367737509	0.0128958789603	0.0166251855009	0.0119427119036	0.176105717909	0.244250591292
a11	0.0688865559376	0.169759263948	0.0605214853873	0.0248334845359	0.0110416326957	0.0149969564705	0.0261435233263	0.0345822479328	0.05217834679	0.0424039988358	0.0198580223223	0.0115704239364	0.018500037043	0.0113575930879	0.200593484486	0.232772936549
a31	0.0575157367285	0.167569464818	0.0789098221012	0.025055248822	0.0144733612426	0.0166816804015	0.0291369987621	0.0423987699289	0.0496154240167	0.0370155778766	0.0219518486274	0.0138869126785	0.0171489400389	0.0080838204533	0.210167516191	0.21038888183
a20	0.0429602917515	0.164044249266	0.0752903358264	0.0246036179867	0.0129817736595	0.0144047739038	0.0334937431587	0.0498751760352	0.0507500167814	0.0660142425039	0.0215824624258	0.0122711160624	0.0131085122546	0.00891572787643	0.182290394824	0.227413568263
a3	0.0438064744165	0.198389970068	0.0453522826295	0.0218258510816	0.00976490721717	0.0120940414306	0.0286006523762	0.0388164791	0.0419607519616	0.076963541369	0.0177296764513	0.00908590977593	0.0132449634996	0.0118849930868	0.167229417075	0.263250090854
a18	0.0460764203588	0.212895769406	0.0356111484819	0.0194889290684	0.00923469671439	0.0131390596795	0.0248180228974	0.025929184074	0.0319378062839	0.0741443320437	0.0125587497111	0.00683922520198	0.0208983015665	0.0126786587023	0.198972781594	0.254776919318
a0	0.0417727166263	0.205292926857	0.0347046515207	0.0192249566367	0.00860078260146	0.0144095008632	0.0239926564258	0.018174102974	0.0267999084333	0.0764762822379	0.00982326127037	0.00429657495133	0.0261557473284	0.0138758058941	0.2195469667	0.256853149173
a31	0.0491628827254	0.192328061032	0.0587684301192	0.0237457285468	0.0124069149805	0.0167069563524	0.0272902488619	0.0383382518693	0.0370317064451	0.045923133546	0.0119464205061	0.00662909014244	0.0144419666741	0.0110085671314	0.208561898927	0.245709737571
a13	0.0527253382785	0.1602771307	0.0636948618807	0.0269217062248	0.0132017221888	0.0197295983341	0.0301749740993	0.0490869983447	0.0469981159644	0.061433215607	0.015132017515	0.00753591706415	0.0142188570254	0.0106390820478	0.180059107416	0.24817136427
a31	0.0517858166962	0.173145115362	0.0536316903701	0.0287087633859	0.0144562024589	0.0195092707634	0.0278799239051	0.0509380370298	0.0383394501835	0.0662917624553	0.0135632856073	0.00611967156872	0.0133873313117	0.0102067097186	0.162078986859	0.26995797305
a13	0.0530053742779	0.185104838548	0.0538088089103	0.0292047378819	0.014311096616	0.0208362889425	0.0243284620768	0.0480850011113	0.0303841707399	0.0582151357126	0.0166206704293	0.00557287380274	0.0104605064531	0.0128215005415	0.153371602493	0.283868922723
a31	0.0504044160118	0.193001485517	0.0467283266872	0.0293537910431	0.015128239833	0.0227102952888	0.0235832604427	0.0417373935078	0.026309657738	0.0540882828007	0.0167025341406	0.00461184980608	0.00966597221857	0.0143874979138	0.157852969664	0.293734031954
a37	0.0483769380648	0.19594498644	0.0449112471023	0.0312844168734	0.0153288496139	0.0248626995807	0.0234218357305	0.0394575343695	0.0275209652453	0.038806294249	0.023998184482	0.00410893818829	0.00804691848899	0.0136780500655	0.154920240021	0.305331894731
a11	0.0514446849764	0.228127857357	0.0454645511769	0.0315386194334	0.0100053415695	0.0248757740793	0.0178440641998	0.0212108491594	0.0257346027631	0.0316748623255	0.0256056349701	0.00291539264036	0.00881250115226	0.0149394410708	0.144245149447	0.315560649384
a24	0.0623745138495	0.254007631842	0.0553306887531	0.0295572864765	0.00837304011917	0.0250562927364	0.0130464472419	0.0106883024305	0.022072941135	0.0344227991525	0.011960734333	0.00175942356345	0.0144039869263	0.0101798908216	0.127018479326	0.319747511703
a18	0.0610209661298	0.255065544052	0.0621803227325	0.0261509865395	0.00579260487239	0.0237956296088	0.0086130834833	0.00506384711417	0.016599993937	0.0591070775242	0.00795217857367	0.00099530473115	0.0207567659183	0.0074178283872	0.134683247009	0.304804607096
a20	0.0496269300893	0.269341994804	0.0575073435416	0.0252873031638	0.00425113037613	0.0200601490576	0.00712288818243	0.00352781858606	0.00943519268473	0.0565264550601	0.00665373043656	0.00102956239972	0.0156236760851	0.0071755000024	0.167421676966	0.299408647645
a31	0.0667398047411	0.201534664927	0.0582652226415	0.0285503257904	0.01134587254	0.0203652650659	0.0126059199061	0.0155044530047	0.0168737806166	0.03527167834	0.00610188149685	0.00215343050257	0.0127940144442	0.00649388156747	0.164287733542	0.341112066815
</S>	0.0882819522086	0.129714643551	0.061690820242	0.0312776084849	0.01875284581	0.020766169313	0.0175556005931	0.0273644520624	0.0263638699903	0.028270315502	0.00591629253842	0.00309528030829	0.0143305628024	0.00561185347373	0.156618153001	0.364389578007
