 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.0113764931026	0.193225920347	0.1025726397	0.0522037259605	0.2464471796	0.043446120768	0.0213833078272	0.0545253762795	0.00827710051503	0.106367193434	0.16017495401
a31	0.0112550612107	0.137273402384	0.12251504721	0.0328572783828	0.145046753697	0.051693402414	0.057821119917	0.114939601495	0.00821294689249	0.121260210938	0.197125188873
a17	0.00594353440906	0.119028967618	0.0959038204706	0.0135158436856	0.130861229122	0.0431577805566	0.078979438281	0.117857282934	0.00381422344591	0.117144401922	0.273793495183
a41	0.0159140590721	0.131434106687	0.0866407328385	0.00772896900787	0.140876720061	0.0312949370372	0.0448368955353	0.0728663988474	0.00276429385416	0.16008027191	0.305562620739
a31	0.0190604189269	0.132484135804	0.0970941158038	0.0113780801879	0.0972215487812	0.0289566080827	0.105853828628	0.0638151434107	0.00527435946108	0.11827802584	0.320583722955
a38	0.0185799476511	0.15683821007	0.0952071715385	0.013046857457	0.076759004448	0.0208988600508	0.138052710088	0.0782231691757	0.00667437751495	0.0886387200907	0.307080956632
a31	0.0218046226697	0.147585255049	0.0989430333518	0.00942731087421	0.12367113785	0.0172054668798	0.131943962148	0.0900688367349	0.00905404391828	0.0782766037302	0.272019730852
a17	0.019549657722	0.119815706039	0.0911747470805	0.00981733798935	0.175111802897	0.0335325732361	0.119289944797	0.0924132162886	0.00914367096619	0.0798001094317	0.25035124139
a31	0.0136971995362	0.110283440562	0.0513369910701	0.0103799271186	0.197352940256	0.0464066136195	0.147054225623	0.0708422955715	0.0104061290482	0.107532259223	0.234707987055
a39	0.0240779668319	0.0855133317653	0.0249731869004	0.0114495450127	0.218788695525	0.0616504512273	0.160286147544	0.0493044782398	0.0107729785214	0.122779575876	0.230403668868
a35	0.03000524612	0.0762692871877	0.0217700387038	0.0117988903519	0.209164340523	0.0804141974824	0.10259262324	0.0539090520359	0.005378170099	0.171186267412	0.237511903842
a31	0.012926801568	0.0662656358582	0.0189401078881	0.0178240083361	0.167358026256	0.0943460912708	0.155169695097	0.0458374860446	0.0115288706171	0.170122488272	0.239680786624
a46	0.0107185272644	0.0493184587216	0.0136075780557	0.0212443352428	0.114540902495	0.12664397606	0.20024061228	0.0453867034382	0.0128521718308	0.161230730518	0.244215994822
a38	0.0131444897416	0.0462491015881	0.0221854567836	0.0283207790308	0.0962799644517	0.139613292727	0.199096909847	0.0705954422747	0.00856484065353	0.136394305459	0.239555411287
a13	0.0101541979475	0.0615202715167	0.0436980213679	0.0442343890166	0.101973951717	0.156161473684	0.201599522778	0.0750269099889	0.00743552458371	0.0697473158209	0.228448414262
a11	0.00861251572952	0.0601069040955	0.0511508303791	0.048942636946	0.094748094999	0.196930101927	0.208552869725	0.055384948371	0.0123587181242	0.0413508154788	0.221861562154
a13	0.00907466583678	0.0684129180308	0.0459542934952	0.048436874141	0.085224084113	0.21054073954	0.207916802538	0.0479123116543	0.0151147750587	0.0312270954472	0.230185449251
a31	0.00636525561057	0.0659706783636	0.0349374181749	0.0392315215333	0.0708818167263	0.156214584919	0.137188803768	0.100772871495	0.0205944415537	0.0702453535574	0.29759726495
a49	0.0113773914018	0.0397935246453	0.0220027945272	0.0267882797584	0.0614949589574	0.146738750879	0.114781371699	0.136495681531	0.0233797750966	0.0933050849241	0.323842380383
a13	0.0318109631673	0.0301477458316	0.0211728160397	0.028257751788	0.0491143693858	0.18024891484	0.161926730897	0.102049458053	0.0167037047005	0.0507856244128	0.327781905128
a20	0.0405133019424	0.0241010477553	0.0262887197987	0.035275811576	0.0357192212619	0.170088576927	0.162555076656	0.0771713350681	0.0207966062159	0.0302378958977	0.377252413576
a31	0.0251708274141	0.0232470962142	0.0223127180473	0.0293680047715	0.0305476052177	0.138728600579	0.115103794726	0.115188883628	0.0243529292076	0.0590763772252	0.416903175725
a8	0.0343523729678	0.0199442341001	0.0240025560079	0.0324998920958	0.023143871639	0.0949549253683	0.0706507831979	0.161333612833	0.0342301799944	0.0923722857396	0.412515287108
a31	0.037891283775	0.0232737750508	0.0239511396129	0.0332987713258	0.0191459411485	0.0659257986388	0.0690852800446	0.172959144756	0.0319138140299	0.0917409459315	0.430814105836
a45	0.0193173240499	0.02531199474	0.022968625318	0.0332985406317	0.0160086183796	0.0484407370942	0.0780397315101	0.155761568075	0.0421240485274	0.078516553451	0.480212258745
a31	0.0163053897383	0.0289131372528	0.0292968954299	0.0444003234406	0.0140619522271	0.0422194271753	0.0758318359997	0.133316799015	0.0447424070085	0.061569050837	0.509342782248
</S>	0.0145541561683	0.0363280608877	0.0292919761124	0.0447792577024	0.0112089064385	0.0396836718177	0.0658152840406	0.138595494618	0.0253428604212	0.0542414482404	0.540158889124
