 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.215584985452	0.103900225618	0.0201958397898	0.0741230539496	0.0134784181258	0.0183135158114	0.0630873436111	0.034695656894	0.013077455465	0.0520399435761	0.116627511317	0.274876052467
a31	0.201432553786	0.16443856766	0.0604725483684	0.0650290737278	0.0184750838392	0.0286739190003	0.0380635390958	0.0320891326274	0.0134015774585	0.0244100734579	0.083335357818	0.270178583415
a0	0.234758880241	0.128507611169	0.0701806010753	0.02275140006	0.0115889616357	0.0425979853841	0.0278508733867	0.0257016592179	0.0086686399551	0.0199449686976	0.0956297243638	0.311818699875
a37	0.302370188597	0.0505974640405	0.0317521252063	0.009021836937	0.00480263949021	0.0512940092172	0.0149865990875	0.0280497420366	0.0104759509903	0.0390450649587	0.151178025258	0.306426366693
a25	0.297800466566	0.0254492352477	0.0231379836408	0.00811459681513	0.00862904246948	0.0550898388686	0.0080459986101	0.0214522097415	0.0180686575483	0.0462090282964	0.196430054223	0.291572888709
a31	0.267347933388	0.0286155333335	0.0265336548004	0.0247333235255	0.0211536752933	0.0767584967736	0.0203035945866	0.0202093396031	0.0178412793954	0.0344432690451	0.180345584925	0.281714310803
a3	0.187377286294	0.0323338242986	0.0294462487503	0.0467968495237	0.0298107406095	0.104885355754	0.0390220037828	0.0233130078672	0.00914108331553	0.029497004836	0.172694853052	0.295681741201
a20	0.105559028465	0.0374293167894	0.0308596043701	0.0661094355152	0.0257161604327	0.0963317015727	0.0353809643169	0.0338817470945	0.0108334486292	0.0269854677333	0.214061226627	0.31685189917
a24	0.124861015195	0.0399399512595	0.0276901722654	0.0866989409331	0.0155767213221	0.0593096808683	0.0202316689876	0.031499383432	0.010772474288	0.0208953511694	0.200030601472	0.362494041836
a18	0.145088125985	0.0383719770087	0.0339726940054	0.10795630349	0.0134491032959	0.0444410442077	0.0151659720132	0.0216603042593	0.0078929156294	0.0179623844388	0.152192188129	0.40184699548
a31	0.142572984566	0.0292090627905	0.0382638169579	0.0874308428535	0.0319516611881	0.0609899683195	0.0273416467157	0.0210106341837	0.0087305452754	0.0537007356319	0.1194426185	0.379355503887
a28	0.111478180627	0.0189304384666	0.0360517490265	0.047727550037	0.0398620659979	0.0854622738522	0.0337122518686	0.0460306621995	0.0127373464114	0.069020584435	0.138789846326	0.360197071386
a37	0.0997807002757	0.0199463588362	0.038856103172	0.0307812878434	0.0279070118692	0.0769976097251	0.0263254003902	0.0617651850508	0.0176498870593	0.0526386546979	0.174902287982	0.372449514499
a31	0.11484957575	0.0136075403236	0.0358242396718	0.0198385638835	0.0281108433537	0.0827357360987	0.0225040252195	0.0429296140276	0.022443827026	0.0809533729999	0.154040818958	0.382161832001
a20	0.0930935089418	0.0175673150748	0.0352730031759	0.0167536741048	0.0307241060382	0.0822036906872	0.0217852093456	0.0859158008352	0.0343237577007	0.094954155285	0.147325376293	0.340080384002
a13	0.113684861128	0.0243617449155	0.0403212655518	0.0139803033389	0.0252037437053	0.0476610354744	0.0292523798709	0.11260255949	0.0398109482223	0.0754595597897	0.149750140031	0.327911450767
a20	0.139004783456	0.0257087105967	0.0418891530658	0.0134646712776	0.0233820842143	0.0338697491028	0.031974542813	0.102143302157	0.0499713957822	0.0625058744192	0.127797034746	0.348288693882
a31	0.116046247115	0.0209953400669	0.0363893645759	0.0130445659455	0.02457456495	0.0363404275663	0.0231938697232	0.0945700126337	0.0712099087413	0.0540165498916	0.114850600461	0.394768538139
a44	0.0940436409813	0.0243810306402	0.0337600707721	0.0129841447662	0.0212024263093	0.0333530195413	0.0195852198151	0.0552275801469	0.0588912691103	0.0689256287025	0.0944480250703	0.483197935698
a31	0.0930868617228	0.0261046073602	0.0370580835564	0.0116386583128	0.0202444513274	0.0297643670103	0.0183992690282	0.0342712449839	0.0516317046519	0.0713427098702	0.100266622006	0.506191418906
a23	0.0847587731388	0.0288586749242	0.0380638908539	0.00782261082374	0.0223656565871	0.0309712105008	0.0168931804886	0.025334075249	0.0495260282483	0.0647244594394	0.123911255051	0.506770180569
</S>	0.0697326723923	0.0421967423296	0.0387578453713	0.00639252055208	0.0232893307422	0.0277612647695	0.0179989196591	0.0215114741911	0.0342114267177	0.0770618952337	0.125808041625	0.515277848244
