 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.258333061804	0.139556047191	0.00730310804081	0.0985632665471	0.189864892795	0.0450135775565	0.192950495837	0.0684155733049
a24	0.154042370845	0.243056597844	0.00949989169943	0.166402589724	0.183891424302	0.0199049709957	0.194241058764	0.0289611179828
a31	0.103225045976	0.295170714133	0.00633087769389	0.219510542475	0.136205273923	0.0259015633286	0.195067554034	0.018588441675
a17	0.127816270729	0.27196605121	0.00306525560716	0.226372926252	0.118887393723	0.0342204406267	0.197691412201	0.0199802587096
a31	0.199345946036	0.201020852297	0.00134070971276	0.178026736288	0.128374146034	0.0459544728448	0.214135823202	0.0318013259933
a37	0.227384972328	0.179003920017	0.00076683812913	0.108003972588	0.129204061724	0.0959046579994	0.222852486223	0.0368790999067
a10	0.212814253958	0.202485173377	0.00130839384225	0.0456064972381	0.149179270653	0.144271139687	0.217912415648	0.0264228566102
a31	0.260840053246	0.179708502365	0.00161386658324	0.0257907088532	0.131582780942	0.112467463693	0.237341659808	0.0506549683562
a20	0.310092475785	0.17083813564	0.00281463107273	0.0168944436131	0.0955233594189	0.0622078341177	0.255746387002	0.0858827483989
a33	0.275310940016	0.15156354623	0.00836275722156	0.0199395137395	0.0996283979958	0.0469396776711	0.267288994612	0.130966185193
a20	0.272232836214	0.127893368932	0.00924600265574	0.025790676119	0.105352882404	0.0281928849384	0.280931703938	0.150359653766
a31	0.353450449825	0.129727050353	0.00426387559914	0.0189576373144	0.0649855552064	0.0178357216766	0.255007266561	0.155772450615
a5	0.331271522258	0.160861389247	0.00472976775	0.0168313186496	0.0564251567146	0.0306782856594	0.261451685462	0.137750869283
a17	0.261347078073	0.17452958013	0.0114608095061	0.0254721171033	0.0664026574268	0.0438049796698	0.290467979067	0.126514804675
a11	0.267009540206	0.15300488876	0.0127125229054	0.0254514978394	0.0753299111134	0.0307922262146	0.290853792573	0.144845630128
a10	0.255922887852	0.158792795365	0.0122229367174	0.0239207794889	0.0787254766199	0.0337001065575	0.314738139669	0.12197686965
a31	0.261002306437	0.152945532814	0.0123873792664	0.0226809564139	0.0635013639445	0.0356447894193	0.296676933236	0.155160723773
a24	0.2089606827	0.162580456355	0.0266465993633	0.0271744832786	0.0673741775896	0.0369086951132	0.280860517076	0.189494373661
a46	0.114393480247	0.137625798259	0.0506171941233	0.0577272109805	0.0776028948404	0.0537251014711	0.299701028415	0.2086072804
a20	0.0840503288801	0.0913294530949	0.0526654587843	0.080577175132	0.0801185748705	0.0587801601984	0.319447561405	0.233031284233
a31	0.0761747789032	0.0662293919897	0.0373419401488	0.103325078573	0.062884963966	0.0441771009979	0.311163736348	0.298703008744
a20	0.0551443158192	0.043247341232	0.071515733979	0.103382050553	0.0471535363048	0.0433626665424	0.298566501129	0.337627853581
a31	0.030764138072	0.043546109231	0.08353062648	0.102456379349	0.0362889118877	0.0420591148898	0.302106444964	0.359248291294
</S>	0.0249826434328	0.0520131099918	0.051155693218	0.124043732146	0.02289646682	0.0281160282994	0.287636565663	0.409155795897
