 	non	so	cosa	stai	scrivendo	</S>
a31	0.00228659168637	0.102989779276	0.119405301678	0.38153829548	0.3727392605	0.0210407975543
a21	0.00356414328374	0.0659507467864	0.0594262368847	0.38898143276	0.4661111925	0.0159662583614
a31	0.00406150647248	0.0631170623607	0.0448735199432	0.381828766853	0.494715353833	0.0114037719645
a10	0.0049165116961	0.0368767287156	0.0547461647513	0.363187715951	0.529274608344	0.0109982359713
a7	0.0159522214261	0.020029938872	0.053584843898	0.29825681705	0.600892649181	0.0112835019229
a41	0.055813433551	0.0182253388944	0.045237017481	0.232945746283	0.637430840394	0.010347610496
a31	0.0587552392892	0.0152766039807	0.0327362287989	0.231344640354	0.636270577465	0.025616713431
a8	0.034270406081	0.0185580601331	0.0386228848354	0.246115927178	0.613932041155	0.0485006988817
a31	0.0271930875404	0.0260474244384	0.0409394153898	0.200589148379	0.59434172848	0.110889215585
a8	0.0269583887001	0.0306806002301	0.0372304809006	0.143058030113	0.579873653122	0.182198856635
a23	0.0348715078514	0.0632964888667	0.0467551814455	0.114773638831	0.525960596381	0.214342584918
a8	0.0290496616511	0.0998724094322	0.0405667856397	0.0854862333483	0.493018215462	0.252006684173
a31	0.017732631843	0.123476598351	0.0282465341968	0.0858091432201	0.456223003644	0.288512083271
a21	0.021798156689	0.104156024324	0.0371988751477	0.0986682088974	0.440895708307	0.297283034504
a31	0.0235541752554	0.101477586036	0.04239800564	0.0985120838407	0.427140570034	0.306917592301
a24	0.0306719456787	0.0996654006998	0.0479301205455	0.0820233026638	0.410530211439	0.3291790233
a21	0.0418188383654	0.105677117573	0.0601568082437	0.0692680738579	0.368614792295	0.354464372233
a31	0.0284538122782	0.151337581451	0.0421259533443	0.0651348267326	0.326146062852	0.386801774878
a17	0.0579066035358	0.117231164804	0.0410066821451	0.0555151209209	0.308502432443	0.419837994426
a20	0.0748576253653	0.100880921428	0.04266837445	0.0443764486623	0.294615434602	0.442601187475
a0	0.0508836927658	0.13059604009	0.0388060114968	0.0418404345328	0.293059422021	0.444814390492
a31	0.0535254146439	0.101639930955	0.0344160203768	0.0475870112103	0.307585304804	0.455246316497
a8	0.0741270615926	0.0716845916557	0.0294202206928	0.0486412656268	0.31391204962	0.462214815832
a37	0.0986359483535	0.0739479826933	0.0383776662092	0.0425020423069	0.285417215685	0.461119155944
</S>	0.109719002471	0.0744060915007	0.0442665259544	0.0403457025395	0.267376975287	0.463885722972
