 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0881617061816	0.15232465138	0.00255098937413	0.00183531290875	0.00636637985864	0.0118121472612	0.0115838306958	0.00210833273485	0.00755620182397	0.1001302552	0.0246622632501	0.140773045058	0.0613334139909	0.0838421085958	0.193496172035	0.109094721452	0.00236846622162
a8	0.0813740808132	0.137682856986	0.00487985389231	0.00695047760046	0.0128649852038	0.0165595447243	0.00591308582271	0.00361083625346	0.0490526845778	0.0942095793267	0.0696166196914	0.16216144137	0.0440965255492	0.0524920373619	0.0953287907024	0.157640948471	0.00556564275789
a31	0.0386344131585	0.207096319695	0.00675258898428	0.00923558479708	0.0172225717266	0.0124551558541	0.00498320441782	0.00426922771363	0.0602143032804	0.0335338677928	0.0786930935065	0.127418882497	0.0250867827573	0.0424613193349	0.109803843214	0.21579403574	0.0063448039529
a41	0.0908881425816	0.186957809333	0.00524344933516	0.00715492938502	0.0306460645384	0.00929940320671	0.00523643567729	0.00371399728852	0.0545439319333	0.0131597194195	0.0544710433469	0.0708301636491	0.0330261320838	0.0348302527896	0.158232320639	0.232180490353	0.0095857225811
a10	0.176795317	0.093890280878	0.00485961586908	0.00701580862592	0.0315841902137	0.0429208193323	0.011024742505	0.00296580516941	0.0713181182519	0.0101750795885	0.0639047783397	0.0423123413484	0.0569044968462	0.0305513976028	0.138485807311	0.201306530321	0.013984881307
a20	0.205199583305	0.0421812966062	0.00313032463246	0.00395291011089	0.0147004193552	0.0952288955224	0.0203148501062	0.00490318190862	0.0590405861108	0.0230299374202	0.0766554255006	0.0323296874541	0.0690876072331	0.0196492657474	0.123415778776	0.194890153981	0.0122901081123
a31	0.246629193213	0.0242056769883	0.00133451926715	0.00169698761127	0.00820358423075	0.0858694485672	0.0203726060678	0.00542464667121	0.0462805356164	0.0339052395433	0.0672343895275	0.0314893286463	0.065782282195	0.010812802588	0.126445623516	0.2153270408	0.00898611224677
a37	0.244558421645	0.0188987270133	0.00170672248933	0.0133742604362	0.00587923423617	0.0477783313991	0.0287456274211	0.00848813800222	0.0363942066162	0.0339360988257	0.0867157262505	0.052030940287	0.0704226455075	0.0120467824389	0.103638981905	0.22139760502	0.0139875575681
a31	0.202276342912	0.0243036288519	0.00208289088066	0.0190588152149	0.00681880029466	0.0326332134422	0.0404863459973	0.0121965006633	0.0279147594207	0.0316825405961	0.100587292171	0.0719382727884	0.0738367901624	0.0112401466523	0.0685336967492	0.25845644989	0.015953517138
a18	0.145827338081	0.0278878303074	0.00214898136046	0.0563947197561	0.00917467746909	0.022358253047	0.0387705050031	0.0193695114831	0.0247212057453	0.0340103195116	0.10832557077	0.0667939016442	0.0679631206722	0.0124148832481	0.0670971654509	0.276734974083	0.020007050471
a31	0.102457110112	0.0269052064147	0.00319685354369	0.0951201888198	0.0113432546816	0.0205216409086	0.0462092070679	0.02406367055	0.0236416117063	0.0342541168895	0.119513964435	0.0502967898795	0.064286432648	0.0124451673293	0.0638788351024	0.280344882107	0.0215210633135
a46	0.0819392068693	0.0418535519602	0.0041815946927	0.118860154552	0.0137642299641	0.0239623035606	0.0449726935034	0.0275155285364	0.0243574570819	0.0355037543381	0.0979939892549	0.0326903955579	0.0485272208459	0.0154358564227	0.0427646777299	0.319429601297	0.0262477675315
a20	0.0448565315065	0.0860141174801	0.00614147155287	0.152990845772	0.0153506853039	0.0433014043896	0.0266013929934	0.026981596529	0.0284821150388	0.040657087692	0.0844003496983	0.0381916163313	0.0331973925966	0.0207390390176	0.0239234419793	0.290499051192	0.037671835348
