 	la	pasta	vuole	sale	</S>
a31	0.179562835187	0.16083666654	0.280843361738	0.324750410326	0.0540067269714
a15	0.0845130468264	0.264111280478	0.261587039826	0.309965928785	0.0798227059394
a31	0.0548342033765	0.302963839175	0.279072179657	0.282336886421	0.0807929004429
a13	0.0676171978256	0.23338063276	0.276253595864	0.287192361907	0.135556238783
a31	0.0781805025856	0.139142293032	0.258237344886	0.346172137036	0.178267743001
a6	0.097003340233	0.0806730582941	0.252120633767	0.369830745012	0.200372223836
a31	0.0949283504569	0.0930822391747	0.188588116541	0.435035062337	0.188366235103
a46	0.062696444379	0.102138088393	0.140948775903	0.523292961986	0.170923732514
a31	0.0512620502157	0.126633803022	0.146255272792	0.454675194535	0.221173679545
a46	0.10425018829	0.134155814937	0.126819507841	0.366962697325	0.267811800055
a20	0.167099804658	0.138822720788	0.0771288261654	0.271908179515	0.34504047764
</S>	0.162444462876	0.171630897487	0.0539244931372	0.246825320648	0.365174828822
