 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.00742849095653	0.365465943623	0.0532902846765	0.0159466519224	0.00885134376102	0.00849950972415	0.010585426999	0.0883808395508	0.00661023795311	0.0754981822768	0.00119529771188	0.215764340957	0.126500632841	0.0159828007368
a15	0.0333750213675	0.285063518359	0.0765483274339	0.0417110136645	0.0339737576992	0.016730662832	0.0137537013386	0.092034417109	0.0089935962213	0.100744154931	0.00103552176408	0.109958358865	0.164568531294	0.0215094029926
a20	0.0546896340651	0.189890740852	0.0745756178392	0.0810152020662	0.0572072498857	0.0214275511226	0.0201682377571	0.0580325092681	0.0215965136178	0.138751208268	0.00362643532905	0.0837174213597	0.159258768435	0.0360428802611
a31	0.0819903192887	0.144818294866	0.083536011024	0.0749558353166	0.0427966604849	0.018618414764	0.0214761795722	0.0423528381574	0.0268444315512	0.1436318569	0.0154871011544	0.0702324816839	0.197305212558	0.0359543267664
a39	0.135850532441	0.0955273662569	0.0774208496707	0.0779532112648	0.0486870025013	0.0278512480476	0.016575017641	0.034584506693	0.0263849811691	0.0964932378338	0.0193804121101	0.0911512220906	0.192735382238	0.0594050038232
a31	0.168024621897	0.0916978336966	0.0886254275146	0.072965652885	0.0533967423835	0.0295471315053	0.0194463103747	0.0224586649901	0.0228593304944	0.0510892965785	0.0172614825664	0.0937326534689	0.202096376543	0.0667984586841
a15	0.141279160219	0.0940273149425	0.117928979814	0.0786112361204	0.0571394414549	0.0303742592008	0.033351295264	0.0290121319577	0.0176520398585	0.0287658922186	0.0160820448808	0.0753431283433	0.207259773276	0.0731732947894
a31	0.110736630831	0.0751583188662	0.118380632152	0.0874471321038	0.0704386199335	0.0372930937313	0.0435661024936	0.040940305792	0.0227223738776	0.0243505477932	0.0225711330871	0.0689478541883	0.200484793745	0.0769624553372
a18	0.0848931843368	0.0725638075585	0.131263765947	0.059775337669	0.0696659160077	0.0696799999633	0.0556372920224	0.0406797074055	0.0186408161876	0.0203358781297	0.0229032975543	0.0766347641626	0.193802351979	0.0835238746411
a8	0.0547857524468	0.072077824457	0.118191168256	0.0469140825203	0.0682116286466	0.0937103231899	0.0716941442041	0.0376447026661	0.0127904034825	0.0288251646218	0.012690876628	0.102144746896	0.161465701012	0.118853480909
a31	0.081948193831	0.13310020004	0.0827827891447	0.0358887525695	0.0557431754332	0.0675955856219	0.0595753066025	0.0478815951833	0.0191209058259	0.0272068420191	0.0154511651769	0.0583179485767	0.215296694543	0.100090847189
a3	0.0758873897175	0.139371050607	0.088826819285	0.0547230598092	0.052391688549	0.0644357735056	0.0552593534364	0.0609628417826	0.0262076667504	0.0225844325036	0.0146830327011	0.0413089414753	0.200888812706	0.102469128846
a31	0.0524353186679	0.117070833772	0.108269336035	0.0749355435608	0.0641249934005	0.0614504404829	0.061059876743	0.0676472748093	0.0280400060553	0.0214314369192	0.0186292373492	0.0357211188678	0.177079015835	0.112105555803
a39	0.0467036298369	0.10789511916	0.110951434493	0.080277003478	0.067662126202	0.0608340778435	0.0687575924641	0.0663652493337	0.0250161968822	0.0210800983937	0.0194064559445	0.0400503774716	0.165628674012	0.119371965298
a31	0.0352178413312	0.10382458257	0.117743172525	0.0891228705245	0.0682535021761	0.0592824287581	0.0721344159282	0.0681756632824	0.0240941543477	0.0212889216886	0.0194686671144	0.0417733628711	0.153151621672	0.12646881079
a17	0.0341019006405	0.103304630746	0.121844896914	0.102574039161	0.0655203731381	0.049161658883	0.0586590535229	0.0649494570188	0.025250511262	0.0213677433055	0.0212549071126	0.030830533515	0.156352787287	0.144827519874
a13	0.0344402132882	0.106975584015	0.134925144544	0.0932426710443	0.0473326529716	0.0515599329414	0.047865186421	0.0472632075973	0.0206592332223	0.0269545783269	0.0125066528058	0.049590853075	0.131777293915	0.194906793394
a20	0.0339828424422	0.121578697051	0.147252155788	0.0696427623071	0.0383546686741	0.0476440680291	0.033220623777	0.0360429578817	0.0184909743578	0.0269993652554	0.0103901647891	0.0546503230577	0.150808860541	0.210941536058
a31	0.0331962465669	0.130329552231	0.130848944181	0.0713828340307	0.0370287906627	0.0455402087262	0.0199990105187	0.0458749768174	0.0218889185278	0.0218197098569	0.0184496712652	0.0337816538759	0.18389481542	0.205964667733
a13	0.0424797836414	0.117648784976	0.112628080572	0.0894683316009	0.0422995213942	0.0495405567796	0.0162532221733	0.044685309803	0.0212570032078	0.019012428517	0.0175909911107	0.0367370160829	0.172670856463	0.217728113806
a18	0.0497935736711	0.125137306199	0.108249759391	0.082622712774	0.0412902943427	0.0466892436524	0.0180641534511	0.029908333736	0.0150688409396	0.022358818712	0.0111692099786	0.0538840132792	0.156251814264	0.239511925331
