 	sicuramente	stanno	ancora	svegli	</S>
a17	0.101430820925	0.241306422176	0.0634624704	0.430418553754	0.163381745058
a24	0.0920959541077	0.226943690181	0.0467551176867	0.458970303918	0.175234929276
a28	0.145479134336	0.207748751061	0.0327384015489	0.423410528973	0.190623183175
a37	0.251058246722	0.184599012914	0.0254758604963	0.330782076791	0.208084783102
a18	0.321163146697	0.155617341121	0.0316900074121	0.27234120573	0.219188266872
a39	0.277537012554	0.129590061573	0.0794865131374	0.283089984263	0.230296408752
a31	0.240917732915	0.128744143427	0.160075213186	0.245832156574	0.224430731147
a39	0.184458045373	0.126100473836	0.175447005555	0.290568264438	0.223426184144
a31	0.141325570326	0.132792665312	0.182458902965	0.315836644126	0.227586191748
a46	0.114452016538	0.121263932848	0.199065576464	0.326154236442	0.239064212436
a31	0.0950206703726	0.1461114402	0.14782304791	0.340993989881	0.270050836345
a18	0.105154079276	0.182545797371	0.0960726525873	0.322232366594	0.293995106628
a31	0.111401541064	0.172061065795	0.073754069015	0.321517215965	0.321266113456
a39	0.138967056253	0.165905183079	0.0608358888059	0.301787090755	0.332504775252
a31	0.150496363388	0.179098956859	0.0545545982967	0.295459350688	0.320390721317
a41	0.186665600306	0.178264713722	0.0526136635	0.279625624679	0.302830385412
a39	0.210237682097	0.140499157786	0.0548950591131	0.295970406406	0.298397681177
a28	0.184986395528	0.141083534051	0.0532753220922	0.306030215769	0.314624532446
a20	0.145100491815	0.166338754214	0.0477372654727	0.310258328447	0.330565168575
a31	0.145710093702	0.184970280438	0.047878991839	0.266199975257	0.355240667632
a39	0.197467854311	0.158904528497	0.0545381190989	0.247635614101	0.341453889244
a35	0.189228038029	0.149772306666	0.0637874374099	0.279051622313	0.318160599115
a31	0.137850938285	0.173304445827	0.0659098410576	0.266051461493	0.356883318038
a11	0.167921019886	0.151446398789	0.0694220205205	0.25537647043	0.355834092926
a18	0.182463619986	0.141418871182	0.0757835865899	0.269714031674	0.330619889955
a24	0.141985180804	0.171864648893	0.0715382706806	0.27873118775	0.335880708105
a31	0.112017207447	0.180305122742	0.05781559178	0.247916018775	0.401946044555
a18	0.128663324913	0.146449940978	0.0619883298598	0.249582178845	0.413316223185
a31	0.137396969915	0.120556672562	0.0625445343839	0.252988421049	0.426513429795
a18	0.135635082302	0.110043943141	0.0676489229627	0.248921298435	0.437750778865
a15	0.144942225781	0.102316879262	0.0767351581352	0.271254876868	0.404750871688
a8	0.118604613909	0.116805928447	0.0733345448782	0.283762532796	0.407492396829
a39	0.084398161365	0.147847344586	0.0638379624502	0.281893855356	0.422022692943
a31	0.0509480975509	0.11884180383	0.0452122536159	0.287690249384	0.497307606314
</S>	0.0399294598996	0.0684129906006	0.0406922374027	0.31592239873	0.535042925557
