 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.00690551016028	0.0754433775282	0.0226768844453	0.00331326770404	0.0122520034657	0.0153857305042	0.114229382483	0.36784219855	0.036568462002	0.238581152716	0.106802039115
a6	0.00728069836572	0.0765046689737	0.0253508953779	0.00389787687641	0.0169619620296	0.0354243268248	0.197356787624	0.303451960867	0.0287989548955	0.244055659081	0.06091620807
a37	0.00370732205295	0.0380694347345	0.0278668005891	0.0045851915086	0.0607261373245	0.0427092171404	0.249562457223	0.285867668844	0.015562936917	0.23402811276	0.0373147297647
a24	0.00488680232667	0.0700663349172	0.0510822523054	0.00718685275767	0.131733748042	0.0304634777971	0.279266243403	0.182029985188	0.00966547031087	0.185453792861	0.0481650560517
a28	0.0614078693534	0.0775733821064	0.0492848180974	0.00764198712642	0.17110664026	0.0236968870053	0.29255836942	0.0981419331821	0.00384592539678	0.163953977843	0.0507882119165
a31	0.0837090051772	0.0551946294841	0.0463722165539	0.00585308613422	0.125334698994	0.0192556077422	0.234230835873	0.141316263332	0.0240482764537	0.198989671238	0.0656957149805
a46	0.0466205360894	0.0410655750129	0.0418226905236	0.00822934062609	0.0904309473045	0.0187086913128	0.129201043796	0.25470046619	0.0306578877452	0.229213485617	0.109349362693
a8	0.0378766612131	0.0211112153248	0.0243844860195	0.00868696339203	0.077256859193	0.0174636377906	0.0703498648571	0.314484301937	0.0585662214333	0.238371614172	0.131448192728
a31	0.0285480631256	0.0241721565606	0.0465431279852	0.00454665717189	0.02886209151	0.0111467003147	0.044465095651	0.3362157108	0.0826585661917	0.243809691894	0.149032135249
a10	0.0189711368331	0.0231873823343	0.0658110009955	0.00819738071604	0.0544039994015	0.0120132925734	0.0368261673236	0.332404112558	0.0436059178825	0.251096746738	0.153482850077
a37	0.0109024028472	0.0184053533845	0.0740769156325	0.0136445414965	0.0887830909508	0.0212359530258	0.0389699817845	0.311478544333	0.0177018823804	0.230042841382	0.174758472834
a10	0.00613985708374	0.0195866089517	0.089690344871	0.0134298168579	0.0908520248909	0.0279020361173	0.0461376477946	0.298178388971	0.00903884732193	0.228500261267	0.170544160158
a17	0.00480034330874	0.0200226414999	0.104044997198	0.0122693466286	0.0779968264579	0.0299834340278	0.0512643495747	0.298723067104	0.00794467289424	0.250331466592	0.142618861791
a20	0.0045804488348	0.0193272286824	0.0978854438035	0.0103001160423	0.0457780942462	0.0317222074773	0.0888146408566	0.30491459763	0.0366745113458	0.232115228934	0.127887492941
a31	0.00326760944918	0.0344935875042	0.0867065415076	0.00813845470383	0.0264578248321	0.0395029490204	0.109356400646	0.287848342757	0.0466790693503	0.208268061078	0.149281177468
a20	0.00843426740057	0.0402306609038	0.0728361513314	0.0078273181755	0.0252628388964	0.0497214066962	0.147595234393	0.287372511545	0.024133241329	0.162580678604	0.174005703421
a31	0.0101722677577	0.0834696121689	0.0426037834383	0.00789624471069	0.0249591352232	0.0513280895077	0.154117482496	0.275014353334	0.0150980395429	0.151534837559	0.183806151677
a13	0.0211471056857	0.106810898837	0.0296240089827	0.00657836246705	0.0230026304554	0.04538251411	0.127282350362	0.219109137485	0.0284731791329	0.166584320385	0.226005491642
a10	0.0330596183224	0.101091970128	0.0235804817046	0.00583343886251	0.020979064001	0.0350914081988	0.158570080506	0.164512479654	0.0455376567269	0.179109371633	0.232634443419
a31	0.0198300057733	0.149447938035	0.0210887413611	0.00864745512351	0.0207782712273	0.0383036486785	0.143625759987	0.136622993274	0.0330955673472	0.20696182063	0.221597795508
a17	0.0223461837136	0.128100006947	0.0208359915762	0.0100218864366	0.022237375591	0.0365507137653	0.13386127232	0.125357932644	0.0403817594053	0.201425745295	0.258881107545
</S>	0.0342725588949	0.0823486878618	0.0196935006498	0.00857808248421	0.0197514082741	0.0271736502434	0.151638036497	0.11019559209	0.0606649790672	0.192822507975	0.292860970743
