 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0665618196384	0.14130174263	0.0805960583245	0.00186036090953	0.000380303412394	0.00398423039415	0.0203610139893	0.0629552141487	0.11255744944	0.116757248329	0.0347518572681	0.00748289941925	0.0160930388772	0.021617118364	0.0134009039326	0.162888554862	0.10300817845	0.0334420368941
a39	0.114897118485	0.083078932366	0.112833578393	0.0148010117092	0.00612500175039	0.0148479919087	0.0531835197207	0.0759068028375	0.0777397647499	0.0474874717254	0.0314020296369	0.0109971253271	0.0209542838336	0.0626811087237	0.0100776339814	0.143576091837	0.047281936254	0.07212861997
a31	0.0992039814565	0.0833934432093	0.0867763038322	0.0190454570456	0.00786278830723	0.0159207397352	0.051161786126	0.0429642074007	0.0749507419851	0.0189185760029	0.0269391131325	0.0118319798418	0.0332772648187	0.136267854852	0.0162853018802	0.149133477528	0.0453565610847	0.0807104296614
a8	0.0946106198067	0.0790195472654	0.0487672613253	0.0168754739671	0.0184605628315	0.0133216448405	0.0392719506751	0.0206656297399	0.0890555346041	0.00972213138383	0.0275138606711	0.00892045220989	0.0573178303282	0.164351188444	0.0192555382836	0.153060245018	0.0481906111216	0.0916199188215
a31	0.159120206226	0.0271571023685	0.0261859701581	0.0187509103542	0.0229647646423	0.0136927412617	0.0368243119923	0.0113148965214	0.113444249007	0.00895897265962	0.0192065862801	0.00735192577504	0.101451961682	0.118284167171	0.0116155765656	0.154292030981	0.0353021045592	0.114081499091
a35	0.188965415402	0.00940552666379	0.0232562450177	0.0136097758466	0.0174403562572	0.0136157605454	0.0205547855723	0.0107925817851	0.0985016048864	0.0117019748987	0.0271151910851	0.00697185769983	0.135441898709	0.0825377517759	0.0106224573575	0.154363283594	0.0461127137219	0.128990789283
a31	0.197060221607	0.003414847332	0.0220240501621	0.0105791513922	0.0151057271107	0.014319174743	0.0191952228539	0.0135110343502	0.0612640425924	0.0226547406288	0.0346129165565	0.00680953140409	0.155607822147	0.0728986395734	0.0139735095479	0.152522252465	0.0513133963877	0.133133689568
a33	0.198895776382	0.00150268575989	0.0148280062339	0.0164563540781	0.0255651258468	0.0163951672329	0.0234872671548	0.0128904107234	0.0473316085992	0.0387408873085	0.0330772915189	0.00641566009386	0.125947943692	0.0618619589599	0.0147304102778	0.145794464822	0.0678403513944	0.148238598534
a23	0.194004043658	0.00159893578436	0.0180791114094	0.0182327600744	0.0317323599633	0.0184318873716	0.0248636560703	0.0207179351105	0.0323623468739	0.0386178915684	0.0336775095692	0.00711346354431	0.0636654293075	0.0545521027512	0.0103026988855	0.116076589809	0.0930637727398	0.222907496179
a31	0.17488484513	0.0020046746743	0.0292403823601	0.00927840169874	0.0141617845857	0.012938784228	0.0203638542795	0.0300224950904	0.0328146842188	0.0533315742257	0.0367411401192	0.00696785060503	0.0605928384092	0.0511844759284	0.0148589711082	0.162726914084	0.1071194297	0.180766902848
a37	0.135124675218	0.00264558012458	0.0484352804671	0.0103685863627	0.0134569343652	0.0242370946828	0.0261330738119	0.0309002395016	0.0401839484847	0.0614144025411	0.0405679334731	0.0063812544442	0.0679304094453	0.0585692418427	0.0173315609311	0.15464825172	0.119396894082	0.14227464183
