 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0308215455759	0.304224477903	0.00193224511529	0.00446669736041	0.0653838169999	0.0611381409058	0.0544343309767	0.117986374392	0.0192007848471	0.00924728931136	0.321196778857	0.00996753430902
a3	0.0367433641006	0.297659827741	0.00234041906185	0.00542102509633	0.127443878413	0.0809937382358	0.0566797311235	0.0654744263015	0.0224033106184	0.00602422036027	0.287586358949	0.0112297027955
a31	0.0482305668196	0.278623863704	0.0064566632137	0.00791685419697	0.115880792646	0.0607603293286	0.0746085987374	0.0787173686037	0.0162568567964	0.00424417922864	0.302780144896	0.00552378270387
a7	0.119450070317	0.179827257166	0.00735274513785	0.0147088538853	0.0801149495418	0.0601408928829	0.0962070541667	0.084153709234	0.0127630645597	0.0035123437647	0.339213369181	0.00255570438648
a20	0.197858064038	0.0860606052458	0.00295330547025	0.0625807272044	0.0805441814369	0.0772950645009	0.0615226704582	0.0629418967605	0.0081522230496	0.00215097041306	0.356531374915	0.00140892313965
a24	0.213784305863	0.0449290542526	0.00182337941061	0.104351156107	0.0683730964597	0.0956693957993	0.037132818845	0.0455873959665	0.00462882471998	0.00173577236451	0.381141199453	0.000843586042099
a31	0.220142694967	0.0957457014701	0.00127728188126	0.0688118721142	0.0672455032557	0.089145738356	0.0225791780058	0.0282404703661	0.00413005722759	0.00693695336694	0.395172947828	0.000571581304385
a20	0.215624479314	0.10931385386	0.0037492679375	0.0356691114167	0.0529592741568	0.0631929959325	0.0206050393256	0.058878104004	0.0175267063559	0.012899206792	0.408968554014	0.000613402462243
a31	0.20548636668	0.104631931728	0.00441984217741	0.0251266160863	0.038116415259	0.0578321630926	0.0274265478771	0.0790775289221	0.0389937852618	0.0220232012975	0.395792133623	0.00107348137359
a28	0.1820286223	0.102174499124	0.00485999197729	0.0351525017866	0.0321449960274	0.0532005750896	0.0263810649308	0.0999525879015	0.0540978920261	0.0228504562427	0.386008276666	0.00114855162544
a31	0.118309074005	0.0967826198406	0.00510480552142	0.0389866489902	0.0248055698376	0.0619459482686	0.0665809969419	0.102290385098	0.0531751793855	0.0223458887574	0.407645144289	0.00202774935184
a3	0.0685377666934	0.0933667947481	0.00694245656823	0.0404011335147	0.0216041172008	0.0616755780402	0.0793301883592	0.0847414082099	0.051542022822	0.0280194296163	0.461272719763	0.00256639313597
a31	0.0522530568904	0.0838154828806	0.0075908002496	0.0426792068828	0.0208039069829	0.0589425233974	0.0579262817253	0.0780970068495	0.047676484098	0.0327773560655	0.509361488721	0.00807641160986
a35	0.0462024244194	0.0883500070241	0.00919131853116	0.0241067259081	0.0215437751372	0.0561052287663	0.0513621742624	0.0671991219721	0.0493652417446	0.0390129986858	0.536477202374	0.0110837802192
a31	0.0412418995702	0.051998025176	0.00974334180148	0.0174501653277	0.0221029703428	0.0569525712274	0.0385683510307	0.0610891699171	0.0459191275464	0.0409926908236	0.577539140925	0.0364025423827
a20	0.0403092759158	0.0582229797734	0.0119518413579	0.0143170005192	0.0224864060992	0.0617805291001	0.0331898536378	0.0566646035006	0.0350500493296	0.0406787274557	0.579558081775	0.0457906392239
a0	0.0411865840634	0.0734882929852	0.0216497777295	0.0148759092907	0.0280836877182	0.0472539739928	0.0247634782946	0.0596896650552	0.0391804292201	0.0391898590365	0.586873796592	0.023764518728
a31	0.0267970782527	0.0658950066516	0.0171148456217	0.0117000823812	0.0291385090986	0.0595638725221	0.0271752605005	0.048999933391	0.0311931722747	0.0365314477447	0.569552632864	0.076338141866
a38	0.0284117612023	0.0514376986341	0.0157458351066	0.0115503820945	0.0288141155297	0.0625195057897	0.0288538077072	0.0454304878541	0.0275023371047	0.0446629783298	0.552652413288	0.102418684205
a8	0.0288746495061	0.0557961214965	0.0284333631059	0.0149548022471	0.0302372848388	0.0389817982498	0.0276091207214	0.0354308454532	0.0291336374948	0.0590790817342	0.582384049429	0.0690852632017
a31	0.0186299587334	0.0501302195931	0.025161979233	0.0134780155425	0.0283813677668	0.042464147812	0.0279420877079	0.02829992018	0.0220538017057	0.0473283310834	0.57445246781	0.121677723731
a46	0.0242433682138	0.0321924944197	0.0229769612819	0.0123039246319	0.0316973314231	0.0439821887775	0.0257429857014	0.0311703368901	0.0182028937147	0.0466350678431	0.565769295937	0.145083153521
a31	0.0258915364404	0.0283090310006	0.0227818459559	0.0128297558909	0.0260799679446	0.0280762549842	0.0217763157409	0.0240616948457	0.0152673688517	0.0486212791411	0.570103123312	0.176201830834
</S>	0.0179310462633	0.0220792597886	0.0149228354871	0.0120975130707	0.0166381939913	0.0215918274096	0.0203194443491	0.0181890586238	0.0125174978677	0.0373795234676	0.566046148656	0.240287675187
