 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0703194493453	0.26098115091	0.02675624355	0.0537254694807	0.105751247023	0.13677568882	0.225693725195	0.119997029836
a31	0.0627675273666	0.260745333314	0.024082032691	0.0466879148766	0.0947194070317	0.145188797223	0.259465851758	0.106343144658
a39	0.0976495305388	0.265833912163	0.011700582496	0.0472452627921	0.182633360328	0.0893443092657	0.242259502754	0.0633335289282
a21	0.169599738634	0.211598814273	0.00531295162078	0.0478681225567	0.281941899644	0.0482880004912	0.212036006625	0.0233544481158
a31	0.197867090454	0.212132284476	0.00795079238364	0.0379291776628	0.226868626873	0.0836795540587	0.22199788659	0.0115745918462
a37	0.21214857994	0.165052770039	0.0082727047159	0.0790684586215	0.173821788402	0.109783680358	0.240739121963	0.0111128847566
a31	0.241666587205	0.151487722694	0.00316393831187	0.089358750277	0.146510332236	0.0698485329515	0.286632701201	0.0113314200942
a41	0.208754916136	0.146893319887	0.00240068974905	0.0908784847201	0.11268960289	0.078952234398	0.33909789633	0.0203328589655
a10	0.142067616334	0.0757963597923	0.00816159650379	0.150652531625	0.136300339936	0.112140839126	0.338089483273	0.0367912376514
a31	0.0947134518546	0.113878150678	0.0128001199663	0.122794083826	0.0973829598191	0.0836856693171	0.418336671644	0.0564088972773
a46	0.0558887987762	0.163907305029	0.0261153792095	0.0678587057553	0.0514317414118	0.0734214112435	0.458762802795	0.102613854893
a20	0.0582113722687	0.177855720886	0.0407622494497	0.0500107568029	0.0450844527936	0.0876579434545	0.392806600265	0.147610884572
a13	0.0519093529329	0.195435804286	0.0361787975034	0.0373092382452	0.0435503412062	0.0852619775788	0.386954478535	0.163399992149
a31	0.0335819137502	0.199707707977	0.0228576875061	0.0262703824953	0.0358822445629	0.0669722140056	0.387378200183	0.227349640127
a39	0.0471036604833	0.181234904294	0.0303194604722	0.0248899713757	0.0325717265716	0.0670287939799	0.353571108406	0.263280365439
a16	0.0566004473664	0.152469337454	0.0491466955382	0.0303070593252	0.0406095301854	0.09107885728	0.341003415989	0.23878465834
a13	0.0452828654361	0.142179404679	0.0486059205829	0.0300163893599	0.0417951138785	0.0967963465793	0.348226928283	0.247097026913
a31	0.0362537072794	0.153624067771	0.0388569430452	0.0224019384311	0.036307293596	0.0750606119591	0.314526803674	0.322968637464
a37	0.0522431169891	0.139773166891	0.052676394377	0.0243068462182	0.0396466382875	0.0636646898691	0.270691376299	0.356997787081
a31	0.070381227753	0.124855190879	0.0502461598386	0.0261758586085	0.041830213697	0.0560728478255	0.267930723814	0.36250778252
a8	0.0603179132409	0.105785341655	0.0542656151924	0.0281250251446	0.0577107201976	0.0452363310295	0.261073122918	0.3874859098
</S>	0.0579760743674	0.0750866579581	0.0804295773787	0.0342183882627	0.0825888140328	0.0526064773796	0.242950465829	0.37414350575
