 	il	morto	vuole	pianto	</S>
a31	0.127859550393	0.325597132703	0.166640110996	0.376929497168	0.00297368893433
a28	0.116490425196	0.297494475673	0.117047421088	0.467534874807	0.00143278023981
a17	0.176631333898	0.228916729936	0.0743170318963	0.518912617373	0.00122227382633
a31	0.180531323413	0.220979178115	0.0961433860534	0.501280305798	0.00106579803998
a20	0.215046882052	0.187509921853	0.126569245047	0.435757863166	0.0351160843669
a0	0.253429035294	0.157510295656	0.121228481671	0.419039815696	0.0487923701551
a31	0.221377077513	0.223901499352	0.0764140291311	0.454340188906	0.0239671861053
a13	0.21069683707	0.210779311747	0.0702814336544	0.491587518689	0.0166548877875
a6	0.200210394096	0.121536587367	0.0787384999915	0.565204672523	0.0343098531578
a31	0.174793960794	0.158775541588	0.0512472026652	0.557058126548	0.0581251666593
a46	0.171326670306	0.176305451692	0.0606551217831	0.540021078607	0.0516916700998
a37	0.175363633549	0.0907991282383	0.0728877841277	0.608156585094	0.0527928728399
a31	0.119152040359	0.162729497423	0.0443681086078	0.570971453545	0.10277891034
a46	0.0895965285423	0.197553389361	0.0580818872175	0.527350420695	0.127417781407
a31	0.0797183336181	0.157607931804	0.0631867552419	0.498705193565	0.200781788869
a46	0.0573718559927	0.140611621746	0.0663903256263	0.491096072055	0.244530111756
a8	0.0560311354702	0.0847406671173	0.0895537594676	0.537022065352	0.232652353752
a31	0.0634595725261	0.0851646492208	0.0697402800712	0.459796742277	0.321838760917
a8	0.0659134792814	0.074603716423	0.0639523956959	0.458599087919	0.336931328039
</S>	0.0512633632507	0.0475740911361	0.0752197684924	0.530600873959	0.295341895919
