 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.40095994	0.4695157	0.0012962061	0.0052982415	0.00073663145	0.011258446	0.00898679	0.101948105
s	0.98451877	0.012229186	0.00020947313	0.00084807584	6.243055e-05	0.0005187831	1.5600628e-05	0.0015975996
ò	0.9990336	0.00044168188	4.6553105e-06	0.00015119334	3.3944189e-06	0.0003378905	1.2613402e-06	2.6226398e-05
z	0.31996343	0.21100917	0.46384516	0.0035088512	0.0014642546	4.883167e-05	1.1452233e-05	0.00014881567
i	0.44287786	0.46940494	0.041013367	0.03753793	0.0066830004	0.0024306907	3.540852e-05	1.6726615e-05
m	0.007396409	0.8474802	0.11173331	0.027060822	0.005786725	0.00041658038	7.547999e-06	0.000118483295
i	0.8468482	0.13435619	0.0025354433	0.014532083	0.00045282455	0.0012371903	1.4493853e-06	3.656183e-05
m	0.005558116	0.28602415	0.66171753	0.039729755	0.005116776	0.00046530808	1.3528645e-05	0.0013747464
i	0.62476057	0.23260728	0.0031950816	0.11431514	0.0019179807	0.021993984	2.1499423e-05	0.0011883735
l	0.0029108594	0.21768108	0.5704005	0.1642583	0.010633981	0.004067612	0.0001157548	0.0299319
ì	0.050253496	0.0018798722	0.6303708	0.16544855	0.06512502	0.031967938	0.004453841	0.05050048
s	8.811874e-05	0.024677161	0.18251672	0.46899775	0.30213186	0.019719252	0.00075269194	0.0011163814
i	0.0015149226	0.0017146451	0.847168	0.058869362	0.08677064	0.00076163904	0.0030930676	0.00010772407
a	0.000870073	0.018980836	0.23430645	0.4613671	0.2624952	0.017416188	0.0020994633	0.0024647284
t	9.651038e-06	0.00034939082	0.050263748	0.49335977	0.3229769	0.090329446	0.03807353	0.004637635
s	0.49870232	6.1459825e-05	0.24181154	0.078551084	0.10763772	0.035615977	0.023554545	0.014065335
è	0.5490338	0.00057482003	0.1506384	0.21404192	0.060436964	0.015261372	0.0015306089	0.008482082
t	1.3061232e-05	1.3086792e-05	0.022950115	0.09601396	0.7181021	0.09106225	0.060956664	0.010888695
ù	0.00021030368	0.00035497147	0.14425914	0.1331059	0.37284833	0.06285841	0.26713496	0.019227907
o	1.1270971e-05	1.7430888e-05	0.002670223	0.07544734	0.69883657	0.13425604	0.075260416	0.013500672
m	9.073877e-07	1.3698317e-05	0.0023260606	0.036820143	0.39537355	0.36831364	0.1681411	0.029010938
e	0.0039258986	9.536954e-05	0.0111202765	0.09616149	0.2002348	0.13168025	0.45864585	0.098136105
t	3.336786e-05	0.00013345388	0.0023278156	0.010684306	0.25772968	0.17854917	0.432383	0.11815925
i	0.0023357475	6.8264644e-06	0.003319858	0.0013535091	0.30273497	0.021993497	0.66637117	0.0018844482
n	5.4337455e-05	0.00017776105	0.0015133851	0.005665904	0.18873793	0.115246825	0.59131557	0.09728829
A	0.0018595372	5.8041223e-05	0.002437565	0.0022938298	0.26098058	0.02729053	0.7033862	0.0016938031
n	6.6451153e-06	9.333904e-06	2.497806e-05	0.0017013305	0.110633045	0.116702944	0.68621945	0.08470227
n	6.6517528e-06	0.00080276217	0.00028133564	0.00395914	0.051001	0.008440802	0.9341049	0.0014034315
a	0.0043491432	0.00108598	0.0012006462	0.002100885	0.039111856	0.06729601	0.8061692	0.07868639
</S>	5.49315e-06	5.9435915e-06	6.6741713e-06	9.301873e-05	0.005481167	0.027897958	0.6434844	0.32302544
