 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.90554047	0.004998392	0.0002236995	0.011638235	4.043444e-05	0.0018580128	0.00041663478	0.0054460326	0.015073662	0.039582115	0.015182299
n	0.7076635	0.24185915	0.033525188	0.0046599694	0.010982374	0.00018708709	0.00011060743	6.015365e-05	8.407414e-05	1.7663127e-05	0.0008502726
a	0.6169719	0.36967757	0.010983152	0.0013685508	0.00010446713	0.00051879004	0.000107124666	8.169575e-05	2.3693197e-05	9.7880975e-06	0.00015336635
s	0.0019226583	0.81184167	0.1607307	0.002086745	0.022871098	7.136171e-05	0.00025775481	1.578065e-05	1.7883865e-05	1.490612e-07	0.00018419219
t	0.26633903	0.38684493	0.33936942	0.0019106886	7.9114005e-05	0.0034741566	0.00096661894	0.0008456656	0.000117445714	3.608849e-05	1.681948e-05
a	0.1565529	0.7478343	0.08354528	0.00037779115	0.00012181653	9.204942e-05	3.9104103e-05	1.5407637e-05	7.5719768e-06	7.3967806e-07	0.011412908
s	0.006712489	0.4649672	0.322252	0.045290522	0.113682576	0.004359899	0.0021830807	0.0011851185	0.0004392357	0.00019717721	0.03873077
ù	0.009822336	0.17453656	0.6755965	0.01536962	0.0007117686	0.0841938	0.012617747	0.017772676	0.0014606046	0.004711766	0.003206646
n	0.0017599696	0.065809004	0.20415124	0.26506838	0.3622105	0.0138482265	0.07018691	0.0061210026	0.005763766	8.896473e-05	0.0049920236
a	0.0510269	0.41219908	0.2772018	0.05569966	0.0043118983	0.043041404	0.13087806	0.018903311	0.005062752	0.0010044407	0.00067066855
n	0.0025634582	0.0032707055	0.04943949	0.4431891	0.26289475	0.11014869	0.10428558	0.017207133	0.005668383	7.469681e-05	0.001258054
k	0.05243444	0.053135477	0.74128455	0.0055534523	0.014581386	0.010903068	0.10994389	0.007330005	0.0036962829	0.00038743566	0.00074992125
ò	0.5302215	0.007985922	0.37694573	0.027686194	0.0025109914	0.03090038	0.013762798	0.004373285	0.0010229145	0.00016543345	0.0044247494
r	0.00022115945	2.6089698e-05	0.00055054115	0.31336498	0.21438001	0.033975877	0.26839912	0.089850694	0.064267986	0.0063165007	0.008647044
a	0.0038054492	0.043166853	0.016161352	0.42186126	0.025873562	0.25169763	0.1861868	0.04210546	0.006869457	0.0012805336	0.0009915413
a	0.00012154763	3.728093e-05	0.00042788012	0.17791419	0.24746174	0.20256159	0.25962082	0.08603437	0.022339258	0.0005992483	0.0028820497
t	1.3170251e-06	1.1956074e-05	0.00039229012	0.018462416	0.844532	0.020159952	0.051815487	0.014671043	0.044330597	0.0024320548	0.0031909468
s	0.20566308	0.0035307538	0.040504392	0.0046533137	0.4182393	0.06268963	0.06985668	0.08149469	0.053853	0.03084015	0.028674962
ù	0.48210713	0.006196795	0.14424431	0.0044369083	0.012852474	0.08950287	0.1627195	0.07404166	0.013287619	0.0017710071	0.008839686
n	8.624155e-06	1.4931042e-06	8.915749e-05	0.004933173	0.04135102	0.033393122	0.509057	0.2265003	0.17124587	0.0074372953	0.005982932
n	0.0006581127	0.01297917	0.003973283	0.028986722	0.23380461	0.12715234	0.39092475	0.073970616	0.07118554	0.026333384	0.03003153
i	0.5352376	0.0015799849	0.0009309057	0.007964144	0.00041229208	0.07399686	0.09232759	0.21483068	0.040804174	0.02666146	0.0052542905
t	2.5288777e-05	6.141496e-07	3.854083e-06	0.002354181	0.056067366	0.011254926	0.19757071	0.32451993	0.2489523	0.08026823	0.07898255
i	0.0017419627	0.01441308	0.0020992884	0.0012729786	0.03665919	0.0328414	0.6725989	0.09247199	0.11785162	0.0076017994	0.020447837
k	1.1326891e-05	6.7147375e-06	0.00013795741	0.0028541624	0.020073662	0.03090589	0.2745045	0.41320303	0.19547611	0.02019183	0.042634744
a	0.001270065	0.0071611013	0.0027847458	0.00052097446	0.023419876	0.02231237	0.59522355	0.12759976	0.1889202	0.018265031	0.012522344
è	9.105099e-06	5.190735e-06	6.752891e-05	0.00209641	0.010970996	0.026755955	0.24753965	0.43213767	0.21963835	0.022693682	0.038085494
c	9.799717e-07	3.135779e-07	3.1621582e-07	0.0064202086	0.051350046	0.011027099	0.22514625	0.35545138	0.27746484	0.06113653	0.012002025
h	2.6914246e-05	2.869012e-05	0.007269862	0.050948113	0.37024832	0.40231356	0.0470889	0.07354732	0.02623429	0.017301105	0.004992954
i	1.8685292e-05	2.684006e-05	2.9533558e-05	0.00249025	0.0023379393	0.04556856	0.19063967	0.18325837	0.401915	0.08984182	0.0838733
o	3.3613444e-06	5.449082e-07	4.193454e-06	0.0016299789	0.0051947897	0.004813712	0.096096456	0.30416775	0.36101347	0.092722826	0.13435291
l	4.995491e-07	3.0772205e-06	6.465546e-05	0.00046944374	0.007389709	0.0037510379	0.026853768	0.19588374	0.57589024	0.13201645	0.057677377
ù	0.043663602	0.0169008	0.057536278	0.00047429625	0.0017725293	0.0067285923	0.30064678	0.19752207	0.32432753	0.040872518	0.009555037
s	8.50117e-06	4.119427e-07	3.9924305e-07	0.00052720465	0.0009969661	0.0012148666	0.06178427	0.3586945	0.3714958	0.16380408	0.041473005
t	0.00043821373	0.012579531	0.00014319133	0.063857414	0.0019578682	0.015569924	0.22299246	0.17089261	0.35242438	0.1430205	0.016123846
r	0.006952975	0.0012008611	0.00059547083	0.0010115777	1.3807228e-05	0.0016873515	0.013617668	0.0951584	0.34853646	0.42044207	0.11078335
o	0.00034885324	0.001702087	0.00031061002	0.0016851329	2.5480296e-05	0.0022441575	0.016902579	0.09203987	0.19840704	0.4840086	0.20232558
a	9.204331e-07	6.289863e-08	4.4992944e-07	3.5719015e-05	0.00023569787	6.8933245e-05	0.0017949623	0.02309451	0.18328139	0.24786165	0.54362565
n	1.0831893e-07	1.5697775e-07	1.451584e-05	7.4473886e-05	0.003353341	0.00021176877	0.004378556	0.031456932	0.27935138	0.34564683	0.33551192
a	0.011951893	0.031189201	0.020165395	0.0012779707	0.0005565927	0.012672729	0.29999784	0.16240177	0.38692093	0.05973222	0.013133455
m	1.4146175e-05	1.51554705e-05	0.00014011901	0.004380733	0.0034425568	0.008007908	0.05952905	0.269862	0.42693236	0.06948054	0.1581955
m	0.012125373	0.0021004195	0.0003823319	0.0022402348	0.012861912	0.009165519	0.00664533	0.07093456	0.12849347	0.5308923	0.22415853
è	6.308955e-06	2.3294733e-05	3.323155e-05	0.006403356	0.045150694	0.020261573	0.014631702	0.023371028	0.006361616	0.023804653	0.8599525
n	1.7522498e-05	1.3976934e-07	2.1208531e-07	2.711759e-05	3.113943e-05	9.95464e-06	0.00035174037	0.004447804	0.075869046	0.43805185	0.48119345
o	0.0002539108	0.006415929	0.00066591054	0.007613294	0.0001375511	0.0077621015	0.0880894	0.12970468	0.41275293	0.2753756	0.07122873
</S>	1.698227e-06	2.8953883e-07	2.669277e-06	0.00025561682	0.00025590917	0.0001747299	0.0021050787	0.01372682	0.14148757	0.13845609	0.7035336
