 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.98578984	0.0020182128	5.674048e-05	7.082867e-05	7.4014647e-06	1.0728506e-05	4.0215153e-05	2.4365916e-05	0.0005713783	0.011410393
p	0.9646046	0.016576359	0.002100214	0.007271332	0.0004424793	0.00012336102	0.003599167	0.0014363659	5.423955e-05	0.0037917893
è	0.9828844	0.005168002	0.0009326685	0.0032026898	0.0003008891	9.614389e-05	0.002310955	0.0039037236	0.0007341675	0.00046632267
n	0.07602883	0.7888798	0.10249147	0.021145096	0.00639955	0.004257412	0.00035891528	7.078557e-05	2.1266972e-06	0.00036606807
s	0.14261566	0.77839816	0.046109144	0.017666765	0.007943723	0.0047160103	0.0011020136	0.0013504361	9.24003e-05	5.654162e-06
e	0.077208675	0.9115567	0.0101191625	0.0006979952	4.3275628e-05	0.0001401974	2.2979328e-05	3.1048094e-07	2.3126934e-07	0.00021043213
t	0.028987283	0.47232378	0.3952052	0.079465464	0.014453526	0.0072352453	0.001194947	0.0001959741	1.0051035e-06	0.00093755004
s	0.13386704	0.5697466	0.12549263	0.062726386	0.033563785	0.03412885	0.0074610077	0.016955413	0.015685493	0.0003728263
e	0.024405481	0.8386503	0.11770478	0.0043585845	0.0027514114	0.006782626	0.0006210932	7.424979e-05	2.4972023e-05	0.004626611
k	0.008780044	0.074138135	0.6469722	0.06859932	0.038391173	0.12982418	0.0016713827	0.00066247757	8.820416e-06	0.030952286
a	0.00544447	0.04382142	0.26390016	0.10227556	0.100524865	0.1927166	0.029135408	0.09687287	0.15789476	0.0074138776
o	0.015748726	0.027476987	0.20043264	0.50503093	0.18832695	0.05313463	0.0071611577	0.00089309184	2.0203883e-05	0.0017746758
l	0.0038415808	0.0029719414	0.1274448	0.35872278	0.28791383	0.10878616	0.022307785	0.02238822	0.048482105	0.017140869
à	0.041549344	0.000877615	0.004676673	0.06904986	0.07898885	0.03368365	0.0745935	0.5651349	0.12698737	0.0044583017
d	0.0009154086	2.5574604e-05	0.017215252	0.19668579	0.48049253	0.088453844	0.07986765	0.098454095	0.033551145	0.004338579
r	0.014871135	0.0156155825	0.1537317	0.52436644	0.14499283	0.03047127	0.074158765	0.03360021	0.0061816582	0.0020103867
o	0.37610325	0.003296601	0.0075083287	0.31789547	0.070099294	0.09599674	0.039928056	0.01711537	0.06332973	0.008727219
m	0.00075701706	4.847918e-06	0.0012762853	0.03100787	0.13086455	0.19953217	0.08386769	0.26101342	0.04126272	0.25041342
b	0.07220451	0.00011062539	0.0006047371	0.030973349	0.028614212	0.0065422794	0.29917076	0.43354225	0.11534038	0.012896832
ì	0.06636075	0.0029799647	0.012123121	0.028360805	0.041095797	0.694338	0.036035713	0.04946507	0.011745444	0.057495352
k	0.026101524	5.226133e-06	3.775739e-05	0.0010700686	0.0012997008	0.006928651	0.0018554687	0.10552832	0.12751175	0.7296615
e	0.0011882669	0.003250591	0.01046244	0.012792104	0.07401851	0.75628406	0.012764521	0.008173587	0.05938972	0.06167616
à	0.00028514033	4.3221103e-06	0.00016058222	0.002910877	0.034554422	0.13945083	0.1135769	0.3868993	0.15658714	0.16557053
t	9.058433e-06	2.0930065e-08	7.750442e-07	3.5420173e-05	0.00015654591	0.00030210835	0.0017403066	0.11573385	0.87656677	0.0054551484
t	0.00028561545	9.89246e-05	0.005383428	0.020993594	0.034057155	0.025065498	0.03232997	0.5194658	0.35948655	0.002833505
i	0.13752829	0.0015215375	0.00066754955	0.0026780248	0.004075474	0.0057480084	0.031147072	0.043151446	0.7618521	0.01163048
f	0.00011327109	8.0851123e-07	1.4739271e-05	6.1975756e-05	0.0009296023	0.005488816	0.0042244736	0.11607389	0.47958618	0.3935063
i	0.00042911153	0.0005233028	0.00074807444	0.0015685271	0.004380961	0.00930317	0.007230951	0.018576132	0.9436751	0.013564759
n	4.510569e-05	1.0383746e-06	2.9898347e-05	8.2462204e-05	0.0014772207	0.003920888	0.0029082154	0.068429716	0.33451942	0.58858603
è	0.00030208274	0.0010902721	0.0056663724	0.0030789822	0.027011942	0.025477814	0.007206441	0.09312949	0.8218641	0.015172468
s	0.00015949679	1.4693595e-07	1.5369983e-07	9.354833e-07	9.855686e-07	3.641758e-06	2.0180643e-05	0.010033736	0.9381566	0.05162401
t	0.00041195564	0.0010991133	0.010682994	0.019897122	0.010146729	0.006319787	0.012698531	0.056926798	0.677353	0.204464
r	0.12704422	0.0018616482	0.0018098396	0.0030739014	0.0036932207	0.003975815	0.008092684	0.009215256	0.5992346	0.24199884
a	0.0033420026	0.0009928767	0.0006396866	0.0003253944	0.00037884965	0.0018133428	0.0009943625	0.0025013832	0.116870135	0.872142
</S>	5.993899e-05	3.3587662e-07	1.4687679e-06	2.700208e-06	2.0702275e-05	6.6368564e-05	3.062006e-05	0.003494057	0.19205001	0.8042738
