 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9375829	0.0033091225	0.00013770604	1.04305e-05	2.4378318e-05	4.0137318e-05	6.745213e-05	0.025414879	0.030484717	0.0012258727	0.0017023161
m	0.4969263	0.39032012	0.01187157	0.0017032154	0.00041230023	0.0006493848	0.00032792334	0.00093119533	0.0055000475	0.0046211383	0.086736776
à	0.8152399	0.16992998	0.013262881	0.00079173816	8.453123e-06	4.909045e-05	2.5964822e-05	5.052563e-05	0.00017908569	3.2288513e-05	0.00043013968
k	0.02791466	0.9033265	0.050058052	0.014656019	0.002095938	0.0003459884	5.4770968e-05	3.3427765e-05	4.3439442e-05	6.1325605e-05	0.0014098958
i	0.055408284	0.930464	0.010660012	0.0029495815	0.00037579483	0.00013353587	5.5686705e-06	1.343656e-07	6.0887726e-07	1.8700606e-06	5.2461024e-07
n	0.007862268	0.75248367	0.20313072	0.030901156	0.0040098694	0.00036658766	5.5483597e-05	2.6035957e-05	2.7115075e-05	2.7260789e-05	0.0011098181
a	0.020510333	0.8717328	0.037460066	0.05891611	0.009629263	0.0011146691	6.584841e-05	3.8106393e-07	1.6268584e-06	4.0355608e-05	0.0005286396
e	0.012268493	0.11112572	0.3178207	0.48814195	0.05838462	0.008053574	0.0015140092	0.00014027797	0.00013885977	0.00089790014	0.0015138286
k	0.0022615234	0.16660124	0.1963872	0.18088755	0.3053604	0.024016349	0.009847698	0.0016988978	0.008583382	0.044331066	0.060024675
l	0.33070254	0.109837666	0.048150796	0.20512708	0.04017762	0.04551268	0.027521629	0.005121996	0.087831676	0.08173886	0.01827753
à	0.12387922	0.0640196	0.15733714	0.5320949	0.10554803	0.0095904395	0.0010783422	1.3002093e-05	1.7110206e-05	0.0005830272	0.0058391723
s	0.0005952546	4.5549765e-05	0.002602286	0.20008144	0.44180992	0.18423179	0.14093977	0.01651362	0.0037135852	0.0037088282	0.0057579367
t	0.0023722332	0.002418537	0.0756899	0.15108143	0.3760855	0.29115862	0.099511586	0.0006614075	0.0005500534	0.00031649688	0.00015419738
i	0.3698221	0.058261253	0.034957986	0.10686278	0.27421284	0.11569563	0.006613371	0.0012405263	0.0021057664	0.014845295	0.015382401
c	0.0003548075	6.6704038e-06	0.0010019556	0.07458687	0.36427423	0.34621066	0.11558513	0.041043174	0.016297977	0.011470259	0.02916831
e	0.0037837618	0.00014397195	0.0039534653	0.015211589	0.029954858	0.09766145	0.117610954	0.083826415	0.2757618	0.10777421	0.26431748
e	0.00013002857	4.895601e-06	0.0013735718	0.050238267	0.36704445	0.15054908	0.050529115	0.0247601	0.0108801415	0.07143404	0.2730562
t	3.4780936e-05	2.4535964e-05	0.0011309844	0.01255933	0.28527114	0.15934484	0.12866062	0.045066267	0.08906678	0.2374246	0.041416086
è	0.044569433	0.005843726	0.004032388	0.073986545	0.4748934	0.107823126	0.13882151	0.0020010648	0.00850861	0.088994674	0.050525542
l	2.0224546e-05	3.4617497e-07	4.04522e-05	0.0067380774	0.08803954	0.29525417	0.48772854	0.032205783	0.02540033	0.056622706	0.007949775
i	0.0014765828	0.00072486064	0.012598948	0.005556804	0.26385206	0.318997	0.35247976	0.023051267	0.0135149835	0.0037725288	0.0039752
t	8.715573e-05	1.1819365e-07	2.6975495e-05	0.0004210458	0.00877738	0.13840397	0.39808354	0.30317977	0.12652886	0.0145767685	0.009914413
i	0.020258311	0.001243332	0.007060598	0.005842555	0.06911999	0.16147986	0.72063243	0.0051917704	0.0052401028	0.0034565981	0.0004744241
a	8.832283e-05	9.45622e-07	0.0002460283	0.0009522159	0.009353781	0.1556132	0.31337228	0.17602777	0.18582219	0.11446716	0.04405613
m	8.3002095e-07	4.6461352e-07	4.6570083e-05	0.00032464557	0.0038968583	0.02086826	0.07766168	0.099134505	0.27546978	0.4850311	0.037565295
m	0.050324414	0.0014208738	0.0002744838	0.00046243894	0.004686903	0.017162217	0.12188283	0.029102879	0.5158144	0.16731419	0.09155434
è	0.000826649	8.802108e-06	0.0008764728	0.0064904843	0.01021175	0.015797386	0.008825034	0.0025517116	0.00395736	0.006217204	0.9442371
