 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.9618505	0.0030544463	9.993271e-05	3.845173e-05	6.03016e-05	0.00034559247	0.0033680284	0.00094959664	0.030233124
e	0.694504	0.29829267	0.00013029316	0.006310286	0.00051101134	1.1500595e-05	3.983905e-05	1.0216007e-06	0.00019933285
f	0.2944497	0.6898022	0.0009515925	0.0120508615	0.0009603107	1.8289045e-05	3.1034644e-05	3.4118156e-07	0.001735698
ò	0.044059224	0.9471993	0.0004677977	0.005771903	0.0021455213	0.00022741052	0.00011127383	2.1004191e-06	1.5463e-05
r	0.0008662372	0.97287244	0.021046013	0.0040659136	0.0007000867	0.00017941945	2.7756184e-06	3.4377297e-08	0.0002671247
s	0.58394176	0.005941033	0.011310953	0.30759802	0.08910972	0.0015079686	0.00057469425	1.5366946e-05	4.931944e-07
i	0.49987665	0.0050348695	0.48371416	0.00578873	0.00057845114	0.00058366725	8.506407e-05	1.664236e-05	0.0043218117
è	0.0055728625	0.1117347	0.7643517	0.09794008	0.009009562	0.0003335066	2.7505534e-05	1.8160672e-07	0.011029896
n	0.00025017338	0.4610919	0.19315901	0.05393946	0.068838425	0.21905544	0.00066658016	5.430744e-06	0.0029936081
a	0.013903513	0.0016227887	0.15191847	0.19603993	0.56774366	0.067995526	0.000736829	3.226753e-05	6.9529265e-06
m	0.00075956405	0.035226706	0.32061926	0.3908967	0.14377779	0.08987951	0.0012176964	1.08935e-05	0.017611904
b	0.008382941	0.035662513	0.06284378	0.58225334	0.25687593	0.045012653	0.006402781	8.869078e-05	0.002477344
ì	0.0232818	0.00029424508	0.9268923	0.012255647	0.016559403	0.0118050175	0.0005671044	0.0005596311	0.007784913
k	0.001258279	0.0010077595	0.00826319	0.0016275678	0.21471372	0.1452675	0.0043956824	0.000725363	0.622741
e	0.031058544	2.7544605e-05	0.80342263	0.0381318	0.068010084	0.042737056	0.011945923	0.00082812196	0.0038384162
à	0.00025842112	0.0012584067	0.013565477	0.17419341	0.5105075	0.24761829	0.028303321	0.0011271386	0.023168052
t	5.112794e-07	1.4794368e-05	0.00017302102	0.00062660594	0.08413736	0.91297233	0.0015022503	0.00029652775	0.00027654035
t	5.8279475e-05	2.1307531e-05	0.0090870485	0.033418275	0.6097482	0.33713484	0.00757862	0.0029229026	3.053785e-05
i	0.09669263	0.0048209997	0.022621496	0.03646608	0.071186565	0.69943607	0.0633317	0.0011365858	0.0043078884
f	4.3282285e-05	0.00015401613	0.00037382115	0.0029255236	0.15964997	0.5906957	0.15948334	0.037864964	0.048809405
i	0.015535001	0.0005716236	0.03175949	0.020959904	0.21836607	0.67484415	0.02359776	0.007865225	0.0065008267
n	2.2917951e-05	0.00048055316	0.00042065882	0.0022330617	0.097211346	0.36832097	0.37141022	0.04892563	0.110974625
è	0.0042491257	0.0006028689	0.020276204	0.0099272	0.22150478	0.65742314	0.058786124	0.025582466	0.0016480733
s	8.721176e-06	7.5252674e-06	7.8328986e-07	5.847135e-06	0.018317306	0.7671522	0.04012756	0.1551038	0.019276341
t	0.002378255	0.00013424229	0.0015150945	0.00771799	0.044679355	0.08333979	0.23566094	0.60306466	0.02150969
r	0.1122308	0.009359624	0.0051258225	0.0057212464	0.00766433	0.18385516	0.4833945	0.032536626	0.16011186
a	0.030699076	0.0009404453	0.0041403715	0.00054389494	0.0098440405	0.033456564	0.25001055	0.052312616	0.6180525
o	1.1985605e-05	6.8864014e-05	4.368224e-06	1.0113665e-05	0.003941121	0.10620472	0.16646163	0.38567263	0.3376246
l	3.7274984e-07	7.160063e-05	2.1198359e-05	4.7966873e-06	0.0016597417	0.21526097	0.049276296	0.67727965	0.056425355
à	0.015141087	0.0029959315	0.012272803	0.016239995	0.047057707	0.14145583	0.22706531	0.5309274	0.006843928
d	1.4419188e-05	1.0061646e-05	1.7826831e-07	8.013337e-07	0.0013683435	0.13833903	0.0216422	0.74208516	0.096539676
r	4.2664383e-06	2.5875531e-06	1.7033673e-05	6.154159e-05	0.00019291053	0.0006851065	0.022761818	0.95816576	0.01810893
o	0.0022316228	0.01562713	0.006618963	0.0025268989	0.01084405	0.32348838	0.14100483	0.37712026	0.12053783
</S>	1.5163194e-05	4.444711e-05	2.2114135e-07	5.1014194e-07	0.00024952542	0.014196422	0.0048908433	0.33128205	0.6493208
