 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.9686623	0.0061515104	0.00092425063	0.0007783587	0.00080999045	0.0002922034	0.0015366387	0.00096768956	0.0009003641	0.0057210596	0.00057502446	0.00014688972	0.000891968	6.451795e-05	0.011577211
ì	0.9373163	0.05875011	0.0022712676	0.00021998455	0.0012110476	2.3665842e-05	8.892003e-05	5.863296e-06	1.3286916e-06	6.833879e-05	9.4913673e-07	5.9345126e-07	1.3844684e-06	3.46127e-07	3.993076e-05
n	0.050600983	0.8888761	0.04031673	0.0134104835	0.0044126143	0.0014851762	0.00037628817	0.00015078012	9.374677e-05	0.00022937043	9.26146e-06	1.0060197e-06	9.771823e-08	8.577945e-09	3.7416314e-05
o	0.72860974	0.25332835	0.011451277	0.006492247	7.684182e-05	3.434721e-05	2.4753042e-06	1.5523569e-06	1.5325706e-06	1.0398467e-07	5.0675544e-07	2.8202794e-07	2.212906e-08	6.0612524e-07	5.4286122e-08
ì	0.009129626	0.906293	0.06968091	0.0094721615	0.0045635505	0.00044935787	0.00017801575	3.0125912e-05	9.860554e-06	2.1190666e-05	9.402257e-07	3.7852288e-07	4.1505e-08	1.3863138e-08	0.00017086854
t	0.0040062717	0.9809332	0.007176513	0.0065821293	0.0006037826	0.0002881998	7.36752e-05	7.1009745e-05	5.315925e-05	0.00014398227	2.6963879e-05	6.7671986e-06	1.1075492e-06	2.643196e-07	3.2964166e-05
s	0.20305347	0.65429133	0.071569614	0.06607692	0.0033281136	0.0010812039	0.00026402686	0.00016430818	6.572769e-05	3.110322e-05	3.3551216e-05	2.3146198e-05	3.1869288e-06	1.13358265e-05	2.9459998e-06
e	0.52513546	0.407705	0.062580265	0.0023592128	0.00085691916	0.0006024271	0.000108922606	4.1413194e-05	6.2786974e-05	6.334822e-06	3.4201665e-05	5.6013155e-06	2.560515e-06	1.3935837e-06	0.0004974332
r	0.0018826227	0.52186847	0.37913388	0.066587694	0.023902832	0.0049663787	0.0009348888	0.0003047029	0.00018260209	5.646258e-05	1.6138185e-05	3.6421707e-06	1.6083915e-07	3.6467547e-08	0.00015956156
e	0.12896211	0.44932854	0.300107	0.117559604	0.0016303597	0.0019511082	8.591183e-05	8.500482e-05	0.00013848292	2.6865746e-06	4.3998807e-05	2.7111584e-05	1.7305546e-06	5.9409067e-05	1.6894066e-05
k	0.0028348127	0.080705605	0.42911977	0.32617038	0.12335005	0.027207833	0.0058720317	0.0020974127	0.0017701443	0.00051489135	0.0001685626	3.6023743e-05	1.7055396e-06	6.5372e-07	0.00015012098
a	0.03252801	0.08640562	0.64420164	0.21242686	0.012860458	0.007872137	0.000678366	0.0004907461	0.0005624388	1.7162978e-05	0.0003152734	0.000352519	2.7295997e-05	0.0012096319	5.1919673e-05
s	0.00196463	0.01588347	0.30153188	0.3523408	0.24534963	0.05843902	0.014372558	0.00401113	0.0038712365	0.0015376915	0.00027487156	5.0351162e-05	2.838668e-06	1.2078189e-06	0.00036868942
ì	0.048101973	0.06605375	0.34612858	0.46051708	0.035761498	0.018851673	0.0032405762	0.0022018997	0.0021883762	9.632266e-05	0.0014695453	0.002541739	0.00019373585	0.012267129	0.00038612547
m	0.00012049852	0.008150727	0.1395444	0.35318926	0.27851248	0.1402826	0.025133181	0.028177602	0.019920085	0.0029893932	0.0026597092	0.0011134152	9.842937e-05	1.9324549e-05	8.896391e-05
m	0.11533957	0.014659174	0.47160548	0.2010794	0.080195025	0.05304207	0.015812563	0.017640704	0.010897238	0.0016689858	0.012516852	0.0035759266	0.00079729425	0.0006269223	0.0005427889
e	0.46550027	0.20933127	0.23708706	0.030390121	0.037427556	0.008937425	0.005028906	0.0005133398	0.00078542193	0.000106334584	0.0001201978	3.3482935e-05	9.614086e-06	1.3175003e-05	0.00471578
r	0.00021345187	0.0021228418	0.0681121	0.498448	0.21269791	0.16842647	0.021569826	0.008113226	0.011938652	0.0025284311	0.00086403877	0.00012707309	6.8340696e-06	4.803515e-06	0.004826279
i	0.073768534	0.040654663	0.1341921	0.7109046	0.010539389	0.02432707	0.0009325954	0.0008266444	0.0019477875	2.2976888e-05	0.00042712275	0.00028380964	9.36641e-06	0.00067484257	0.000488601
è	0.00011847375	0.00092349015	0.0123206405	0.20812587	0.4521216	0.13821138	0.09248292	0.033462666	0.035379294	0.01504794	0.00764753	0.0014678839	0.000184364	7.661944e-05	0.0024294255
f	2.996487e-05	0.00089433376	0.0164762	0.5979442	0.17439894	0.078169696	0.033177193	0.031321727	0.02297208	0.022921804	0.006736335	0.0058133756	0.001207806	0.0069353175	0.001001019
r	0.008064265	0.0013726001	0.1677505	0.25212753	0.2470721	0.1768951	0.02721205	0.067288145	0.023672832	0.00048213365	0.010270655	0.014674593	0.0016985564	0.0012326105	0.00018638035
ì	0.86570126	0.013384053	0.0009906027	0.041371193	0.019852206	0.02777993	0.01321278	0.0056568105	0.0099949725	0.0009783477	0.0006305138	0.00018897293	3.6865527e-05	8.643828e-05	0.00013506098
s	2.425818e-05	2.5839115e-06	5.5426044e-05	0.009545429	0.14247888	0.16886938	0.3072622	0.25064787	0.075296044	0.019139394	0.018431205	0.005021934	0.0014413056	0.0001319799	0.0016521247
k	0.016211635	0.00066947215	0.049864892	0.042287994	0.25461155	0.2537985	0.064085506	0.151613	0.10999138	0.0015899818	0.031531923	0.018489273	0.0024841705	0.0005153003	0.0022553825
o	0.46909156	0.009622295	0.0019331259	0.024610702	0.023088846	0.15878412	0.037117857	0.042255055	0.18373394	0.013755567	0.028185347	0.0037817073	0.0004710014	0.00040481452	0.0031639894
è	1.7283777e-05	6.7152146e-06	5.4837186e-05	0.0048913527	0.06574654	0.20391613	0.22889385	0.22699988	0.13948081	0.07090175	0.04084484	0.0045842924	0.0011383494	0.00012378214	0.01239958
t	7.977881e-06	3.1679087e-06	7.141529e-05	0.015266217	0.14486708	0.13445629	0.21155019	0.22576067	0.120317906	0.053779468	0.046248935	0.025573429	0.008445437	0.011279752	0.00237204
s	0.015425374	0.0020039899	0.03935051	0.058524814	0.19035819	0.23464659	0.043970972	0.16398783	0.09057257	0.00058349187	0.048057083	0.08795086	0.012483814	0.011664461	0.00041941562
i	0.5750127	0.020331716	0.001602768	0.013079416	0.006859607	0.052693713	0.025885664	0.05090197	0.18919438	0.018983833	0.03245306	0.006866316	0.001287344	0.0017676258	0.0030798176
c	1.6240232e-05	6.611787e-06	8.684364e-05	0.0014654698	0.03522563	0.10385333	0.13517116	0.18592496	0.2624719	0.07586261	0.15933879	0.022844283	0.007413566	0.00081660756	0.009502007
h	0.00016295415	0.0005813045	0.0002272456	0.004758119	0.14676882	0.016496161	0.37076136	0.07284943	0.016817175	0.17978026	0.032652423	0.012969812	0.041161206	0.005554196	0.09845947
r	0.0007764674	0.00048138283	0.0020541577	0.0032700743	0.05656283	0.23913197	0.23903564	0.13181454	0.21937042	0.013379222	0.06835264	0.0090367645	0.0041840244	0.00080561655	0.01174417
ò	0.18423516	0.033607226	0.0071901474	0.029572258	0.02020682	0.19143634	0.057166945	0.07662763	0.29728118	0.032104064	0.043154936	0.0062929937	0.0019989144	0.0027030485	0.016422438
c	3.4382698e-05	1.6306785e-06	3.3385115e-06	0.00017102262	0.0065567284	0.026736446	0.18714872	0.3266101	0.13904591	0.058616	0.15601015	0.038840327	0.033053532	0.006207461	0.020964263
e	5.4119188e-05	0.0004793396	0.0001894744	0.019143756	0.034590688	0.02176536	0.18822749	0.07010323	0.018356757	0.2661094	0.04723896	0.02058966	0.08211461	0.12262865	0.10840855
e	2.9258854e-06	7.9193035e-07	7.3261526e-06	0.00012276704	0.019108966	0.030005453	0.3096687	0.15872884	0.114230916	0.12850478	0.12719294	0.014876424	0.008322241	0.0005154573	0.08871152
n	1.5821884e-06	2.2816897e-05	6.710379e-05	0.0010406341	0.004337086	0.012037691	0.048640538	0.114692904	0.0993136	0.19484219	0.30375296	0.051540073	0.07065563	0.06694556	0.032109674
è	0.004922665	0.0036419563	0.0038856962	0.0041443296	0.00077788107	0.0041170064	0.0013888027	0.014350642	0.045567133	0.0013516373	0.16354959	0.23945211	0.025898151	0.48617736	0.0007750343
k	5.303188e-06	2.0221275e-06	7.498877e-06	0.00013948749	0.0018391894	0.009811654	0.022846067	0.09608017	0.1550888	0.032851942	0.3887817	0.10654497	0.08438294	0.0934785	0.008139699
a	0.0002836073	0.00031307738	0.0018784185	0.0006342744	0.01603078	0.04073479	0.07433215	0.19617479	0.118078075	0.07529452	0.16895875	0.059393622	0.07436139	0.01301842	0.1605133
n	1.2082582e-05	5.1421925e-06	5.5602086e-05	0.000284034	0.0059699668	0.008754583	0.030319663	0.08708416	0.11382145	0.09695337	0.18638138	0.1554976	0.14709187	0.12553315	0.042235922
n	8.421899e-05	0.00022158954	0.007625943	0.0017090802	0.017168755	0.014652304	0.02007853	0.120445944	0.13336669	0.0020631433	0.1289498	0.23057683	0.106514715	0.21617603	0.00036647855
e	0.11763613	0.03737041	0.0038985575	0.011301032	0.002648348	0.009119632	0.008430179	0.034242343	0.15940055	0.041046925	0.19559716	0.12472574	0.05620176	0.10411078	0.09427052
o	1.2637154e-05	6.3471043e-06	7.845996e-06	7.154242e-05	0.00044080586	0.0023297567	0.010325463	0.043362595	0.09144773	0.06996541	0.32872453	0.06305023	0.058581784	0.022940053	0.3087333
b	1.5819587e-07	7.995187e-06	2.4078437e-05	0.00015366664	0.0002451621	0.000343712	0.002623404	0.007997509	0.0076305307	0.054464366	0.0995791	0.03498878	0.11641359	0.6230986	0.052429304
à	0.018848954	0.009482446	0.002583032	0.002443986	0.0008478511	0.0006981789	0.0012564645	0.0037725258	0.00736156	0.0049473257	0.022716142	0.07092985	0.056924436	0.790824	0.006363236
g	1.0706907e-05	9.661171e-07	3.4123952e-06	3.9494713e-05	0.00086953654	0.0014582878	0.027275557	0.0661413	0.042416293	0.053924598	0.10754915	0.078592956	0.12211994	0.43750745	0.062090382
n	5.669967e-05	0.00014521554	0.000735092	0.0001254188	0.002372034	0.004745038	0.014067678	0.045622908	0.044024594	0.021709587	0.17290348	0.1201864	0.25911763	0.12938257	0.18480566
o	0.0027102358	0.010850511	0.002191875	0.0053233793	0.00081928517	0.0014870836	0.0009866616	0.004857681	0.013558247	0.0012659084	0.055905696	0.08500709	0.12646386	0.6368724	0.051700063
</S>	2.7381577e-05	6.528875e-06	3.870238e-06	2.6967116e-05	0.00012631142	0.000231775	0.0027699112	0.0065815984	0.0063847057	0.014746952	0.043691527	0.017196383	0.058465835	0.073704325	0.77603596
