 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.8781691	0.0033602638	0.0010130829	0.00037019188	0.0012259708	0.0015396312	0.025495114	0.017343398	0.03354827	0.012705823	0.025229149
n	0.4749319	0.47199526	0.049780052	0.0017053676	0.00011339323	3.144372e-05	0.00025024285	1.8332094e-05	6.3400046e-05	8.432084e-06	0.0011021855
e	0.0019811306	0.028247317	0.9255068	0.01619553	0.00018957774	0.00040399167	0.001355185	0.00011137942	0.00020545347	9.415428e-05	0.02570955
v	0.0029402203	0.729791	0.25479844	0.0111462725	0.00020564596	8.1517304e-05	4.3583954e-05	5.1543916e-06	2.033963e-06	1.0542319e-07	0.0009860506
ò	0.00011371817	0.08452152	0.856465	0.0547422	0.000631272	0.00053584296	0.0007538865	0.00016574624	0.00022428886	0.0010653705	0.00078107655
ì	1.4376543e-05	0.3744801	0.44701326	0.12097135	0.05260695	0.004457281	0.00027694632	0.00011995024	7.345355e-06	3.7206362e-07	5.2117644e-05
c	7.695399e-05	0.8092376	0.05740754	0.073816486	0.056249883	0.001195773	0.0009310932	0.00033219546	7.354908e-05	2.8642883e-06	0.00067614554
h	0.0004918441	0.62956226	0.05091697	0.043693457	0.16590711	0.033086497	0.047995128	0.01691144	0.010081121	0.0011808688	0.00017324183
a	0.27804154	0.7044095	0.014354461	0.0015251134	0.0003174627	0.0002857735	5.157876e-05	3.75161e-06	9.6379e-07	1.050124e-07	0.0010098232
d	0.00016506175	0.055908408	0.22126535	0.2230713	0.47243363	0.015508583	0.0037855613	0.0005967824	0.00013666095	3.4364552e-06	0.007125172
ò	0.00047800306	0.12943637	0.5902531	0.25509796	0.014042718	0.0046379515	0.0043844497	0.0007948682	0.00016814776	2.690536e-05	0.00067947817
n	1.7561651e-05	0.00013175384	0.005860777	0.10415465	0.72092235	0.15803623	0.0039311466	0.0024986877	0.00052067934	4.1954405e-05	0.0038842803
t	0.00046562453	0.043791216	0.12475634	0.40709826	0.40764704	0.013709241	0.0007891986	0.0013738675	0.00015016674	0.00019805136	2.0952293e-05
a	0.5695203	0.08481571	0.045983616	0.06549004	0.053930905	0.032743186	0.01570415	0.0016799046	0.0003050125	3.4487126e-05	0.12979273
s	1.8363222e-05	0.00030947273	0.018056573	0.20922913	0.5742485	0.14531477	0.034595914	0.008331404	0.0012303984	4.5488872e-05	0.008620006
ì	5.1810603e-05	0.030331014	0.01124172	0.26345128	0.34724703	0.16798203	0.113156155	0.042098317	0.010798103	0.003990179	0.009652323
n	4.9658856e-06	1.0261058e-05	0.0017530987	0.072441615	0.7204663	0.15548827	0.019849049	0.022781884	0.004485387	0.0013947355	0.0013244282
d	0.0005025202	0.0032206625	0.009044204	0.13197364	0.8127179	0.034524094	0.0022956883	0.0035852687	0.00049910933	0.0015229089	0.000113837945
e	0.044313274	0.002711327	0.016894968	0.16112651	0.19132052	0.1701072	0.22272564	0.13657695	0.035542376	0.0022533236	0.016427826
k	4.312295e-06	1.335386e-06	7.6902725e-05	0.037355248	0.34161094	0.3757313	0.125207	0.0709079	0.025105346	0.0014978832	0.022501856
a	4.0095656e-05	0.025839198	0.002164736	0.12060497	0.5880672	0.086972035	0.10989343	0.044814758	0.010853899	0.003681139	0.007068643
