 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.9813503	0.0005634969	0.00028352797	6.753172e-05	8.074415e-05	0.00018224402	0.001274839	0.00812499	0.008072278
s	0.89719623	0.08612907	0.001405885	0.0006028794	0.00061902666	0.00014432262	0.00020396918	0.0008630419	0.012835561
o	0.9705211	0.01697435	0.0041451785	0.0010858126	0.001600497	0.00013154562	0.00013040075	0.0015147792	0.003896254
t	0.6576702	0.31622142	0.02436354	0.000877229	0.00013547835	1.776537e-05	2.0986228e-05	1.2404461e-05	0.0006809178
r	0.8927519	0.030920634	0.03735752	0.01423425	0.0151836565	0.0013107861	0.0010204028	0.002891425	0.0043294327
a	0.9285316	0.057351746	0.009847285	0.0004890519	0.0001449699	1.9411767e-05	1.2295619e-05	2.429188e-06	0.0036011438
ù	0.47161725	0.40868413	0.10061618	0.003140917	0.0006788468	8.806887e-05	5.9013466e-05	8.87574e-05	0.015026779
d	0.00013456852	0.9825996	0.016796635	0.00035855584	6.2318424e-05	1.2764789e-05	1.1052104e-05	7.5402944e-08	2.4379096e-05
i	0.111407466	0.0063871234	0.6754845	0.15576099	0.032749142	0.014024224	0.0018682007	0.0004474208	0.0018709198
è	0.0023807802	0.06725179	0.6682899	0.2386668	0.019974219	0.0016703918	0.0009035776	6.346274e-06	0.0008561422
n	2.3351458e-05	0.2050881	0.7392514	0.046197046	0.0056201667	0.0016729872	0.0016518367	1.560361e-05	0.00047957036
g	0.00050317525	0.0045630555	0.5017682	0.37152815	0.06606268	0.0400322	0.007411128	0.0003460645	0.00778542
r	0.03920419	0.0034236736	0.5800809	0.2753506	0.0802657	0.013811179	0.0052559194	0.00019245698	0.0024154691
a	0.9597697	0.0001902685	0.006506996	0.01925183	0.01230404	0.00096603145	0.0005531403	0.00015997083	0.00029805195
m	5.7958034e-05	0.0010378611	0.04449436	0.52139777	0.2325511	0.13942966	0.045781862	0.0015994052	0.013650002
m	0.024413457	0.001457947	0.05158238	0.36406568	0.38457975	0.08249799	0.030414028	0.043226812	0.017761884
è	0.0017432747	0.00016246247	0.038239904	0.052574657	0.027087172	0.0021927939	0.0015201314	0.003791718	0.87268794
n	0.00015318219	0.0020727466	0.047930416	0.40479308	0.12054492	0.16419166	0.06350561	0.0031973962	0.19361097
o	0.30336362	0.0027838587	0.32567924	0.28508425	0.060744762	0.013728067	0.0066435407	0.00031169012	0.0016610811
p	6.9465874e-05	0.0007409085	0.0052900575	0.16354486	0.33666167	0.29308093	0.15364935	0.017718114	0.029244693
u	0.015447403	0.0004007783	0.087320335	0.46207568	0.24518535	0.14366046	0.031184733	0.0035647	0.011160588
s	2.78297e-05	0.0009887463	0.003942302	0.10555902	0.327155	0.36312494	0.17739587	0.004273959	0.017532332
s	0.013534494	0.0016649312	0.08525817	0.33110747	0.19819343	0.28560248	0.0796987	0.0011939801	0.0037464437
è	0.06788371	0.0014317937	0.008330789	0.061444525	0.5431111	0.16976707	0.13364823	0.004527486	0.009855282
n	9.268496e-05	7.383073e-05	8.68198e-05	0.0052527515	0.016936291	0.41125298	0.17124297	0.33659315	0.058468554
a	0.021277322	0.00095944584	0.013926644	0.123265244	0.13788109	0.55747473	0.11600309	0.022816803	0.0063956925
p	2.8896764e-05	0.0009137826	0.001660641	0.016459377	0.094417155	0.39593127	0.4142896	0.008952178	0.06734702
o	0.012737527	0.0010965922	0.028310854	0.16433844	0.20097478	0.41803166	0.1697945	0.0025327809	0.002182867
è	2.0701495e-05	0.001419932	0.002263512	0.010590097	0.07582284	0.33077717	0.49526176	0.0127285775	0.071115434
t	3.390935e-06	4.6373236e-05	0.00047533814	0.007911298	0.028724067	0.3941344	0.44783387	0.09382733	0.027043914
a	0.009504599	0.0073615094	0.0414565	0.21510272	0.17617613	0.37961632	0.16545023	0.0045360783	0.00079596636
d	2.9470036e-06	0.0020802857	0.0020034027	0.0036266989	0.016609682	0.14375669	0.61115044	0.018340481	0.20242926
i	0.036327448	0.0086958725	0.12692894	0.083462566	0.08967083	0.27249742	0.36946198	0.0042844755	0.0086705685
k	7.4060113e-06	0.0008110373	0.0010418037	0.0025055923	0.0099604335	0.13917725	0.52840656	0.029663216	0.2884268
ò	0.015999228	0.0018162207	0.04621947	0.07315137	0.05903494	0.26924536	0.5177189	0.0073188776	0.009495582
m	3.8375663e-05	4.25143e-05	1.654062e-05	5.124796e-05	0.00029445608	0.04715335	0.12744844	0.7229341	0.10202093
m	9.148305e-05	0.00028889708	0.0026689426	0.0077326107	0.020669622	0.17501636	0.06640091	0.112739645	0.61439157
a	1.6438806e-06	5.128561e-05	0.00019059787	0.003377315	0.039574895	0.24998239	0.30362085	0.20554829	0.19765265
</S>	7.806402e-07	1.8158142e-05	3.8128437e-05	0.00019416492	0.0011243048	0.050398782	0.23611349	0.099938914	0.61217326
