 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.31282905	0.46771124	0.015845763	0.0028647545	0.0008965123	0.015760537	0.017558556	0.08546049	0.04104515	0.019614894	0.0008023071	0.01961078
M	0.98019433	0.013921985	0.0008360627	0.00015632821	4.7003374e-05	0.0005899664	0.00035906537	0.00011903887	3.2412398e-05	0.00021006369	3.1996844e-06	0.0035306045
à	0.9927101	0.005685073	0.00030350024	5.1434068e-05	1.8358596e-05	0.00018560472	0.00015727525	0.00013740154	8.393039e-05	0.00017103992	0.0001130313	0.00038322766
r	0.79632235	0.18637322	0.010557709	0.0022888568	0.00027217227	0.001769762	0.00068215345	0.0007933558	0.00025048302	0.00025939842	1.4742989e-05	0.00041578463
i	0.0005159704	0.3568885	0.27201316	0.27982417	0.08480791	0.00051073695	0.0031071925	0.00019031792	8.535051e-05	0.00078550295	2.1894983e-05	0.0012493543
k	0.00042053958	0.42963883	0.39397293	0.16711281	0.008688247	9.593364e-05	3.4072706e-05	5.3273625e-06	4.8721097e-07	2.898581e-06	8.4986e-09	2.7851747e-05
a	0.00028189665	0.21363838	0.40034944	0.29070276	0.089011155	0.00040165364	0.0044114348	0.00020234607	8.493853e-05	0.00048682617	0.000121359066	0.00030774408
j	0.00050326984	0.50524926	0.35379282	0.12820953	0.01202614	0.00011943114	5.7105222e-05	6.1431206e-06	5.308881e-07	2.8975403e-06	1.8047414e-08	3.2886222e-05
u	0.39514142	0.19661932	0.3161896	0.036861535	0.03505025	0.003358109	0.01367469	0.00092472177	0.00030075753	0.0004223079	0.00015678332	0.0013004856
r	0.06525964	0.50673974	0.3259777	0.08398674	0.010149215	0.0038739569	0.0014556095	0.00027535987	3.524608e-05	9.336427e-05	1.5078873e-06	0.002151868
è	0.00020369061	0.009059964	0.4422879	0.39985317	0.13090318	0.000930946	0.00889578	0.00034161666	0.0001335516	0.0006566271	0.0018725503	0.004861039
i	2.0442847e-05	0.34627292	0.43674594	0.1924567	0.023722975	0.00023942214	0.00025188058	9.964469e-05	2.2864158e-05	8.301769e-05	1.2426268e-06	8.2884864e-05
m	0.00077021576	0.23639111	0.25105342	0.24778815	0.05081109	0.052763607	0.030151775	0.023498163	0.017994782	0.06887114	0.00013731654	0.019769264
i	0.004761833	0.08244439	0.52139175	0.1791444	0.06370673	0.021553846	0.11070634	0.007955401	0.001521879	0.0051160026	0.000508893	0.0011884732
a	0.11286529	0.07255144	0.15959889	0.16866003	0.21284768	0.14218	0.08286649	0.03363064	0.0048734047	0.004481441	0.00016994643	0.005274734
m	0.0103452215	0.01892598	0.07026971	0.196531	0.12824056	0.19149809	0.11055216	0.06723312	0.024070663	0.09623182	0.009184486	0.076917246
à	0.049463674	0.017044008	0.18857417	0.10574704	0.027550032	0.1840143	0.3174171	0.05515924	0.009571518	0.034905225	0.001386961	0.009166789
k	8.834353e-05	0.07720539	0.3645843	0.3104427	0.18628594	0.010636656	0.018331908	0.017484978	0.008232596	0.004708295	0.0005575352	0.0014412926
