 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.93259543	0.00038392976	0.00042197894	0.0022377882	0.001498024	0.0014022796	0.0003445409	0.0017149913	0.00271224	0.0027938318	0.00018244518	0.00034004624	0.00012734321	2.2784308e-05	1.9254629e-05	0.00025962037	0.052943543
ò	0.7929699	0.20414697	0.0026656159	0.00014532381	3.842563e-06	2.8701186e-06	3.616873e-06	9.543146e-07	1.0019814e-06	2.7887322e-07	1.1906009e-06	1.6407149e-06	6.619406e-06	1.14233335e-05	7.0359065e-06	2.8624852e-05	3.0698548e-06
p	0.004003845	0.9818079	0.013582838	0.0005821101	5.452836e-06	4.3758564e-06	3.1547117e-07	4.4818268e-08	1.6041196e-07	8.318302e-08	1.4763691e-08	3.8718536e-08	2.0677406e-07	2.3777226e-07	1.3460459e-07	1.437789e-07	1.2088304e-05
o	0.99177223	0.0059550214	6.393069e-05	0.0021673485	2.8034521e-05	6.3995676e-06	4.5127797e-07	5.14369e-07	4.2780368e-07	2.8128227e-07	1.0964549e-07	2.3638138e-07	1.1081081e-06	1.9763e-06	1.0956381e-06	6.8284385e-07	7.3449385e-08
G	0.0008128479	0.97253853	0.023537308	0.0030353607	3.627196e-05	2.8990517e-05	1.5336186e-06	4.7377623e-07	8.405204e-07	2.0017318e-07	1.9641243e-08	4.4521485e-08	3.0478319e-07	3.9446167e-07	1.3651315e-07	6.3643334e-08	6.717917e-06
i	0.6927114	0.29813072	0.005159186	0.0039059087	3.30676e-05	2.231514e-05	4.203404e-06	1.8739486e-06	2.2613256e-06	4.5444327e-07	5.98375e-07	1.1877703e-06	6.3692105e-06	1.0210985e-05	3.0341773e-06	5.1004195e-06	2.0892112e-06
o	0.0038232836	0.9357417	0.039675035	0.019212756	0.00032051624	0.00017684956	1.0317447e-05	1.0583878e-05	1.7195212e-05	8.178977e-06	5.401449e-06	1.1930886e-05	4.8416594e-05	4.7670692e-05	1.3065332e-05	1.0329399e-05	0.00086683285
v	0.0028056854	0.55427635	0.41908938	0.021794468	0.0012455796	0.0003382078	8.0843165e-05	1.2576997e-05	1.6836591e-05	3.254548e-06	3.0752568e-07	3.922293e-07	7.8717636e-07	7.4028253e-07	2.850624e-07	5.496718e-07	0.00033365766
à	0.41337913	0.4469501	0.09408976	0.044582184	0.00046066503	0.00015666726	0.00020429892	2.3463115e-05	2.028011e-05	5.2648393e-06	1.3670287e-05	1.5090385e-05	3.1789645e-05	2.6885875e-05	8.54171e-06	2.5470112e-05	6.712353e-06
n	0.00014227755	0.3038764	0.67670745	0.01662841	0.0012262174	0.00025303822	5.6472574e-05	3.3937454e-06	1.2150723e-05	6.940329e-06	6.723831e-07	1.0172093e-06	1.5158776e-06	8.657291e-07	2.82952e-07	4.197818e-07	0.0010824215
