 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.94596267	0.010814798	0.00076594076	0.000106135834	0.0002452859	3.5506902e-05	0.0005348549	0.0017680477	0.00023735092	0.00011431835	0.000103029626	0.00027682	0.0020603489	0.00087723596	0.0032210075	0.010652934	0.000701676	0.009981899	0.0018190702	0.007876252	0.00090346066	0.00094129436
m	0.16004135	0.7970147	0.010687849	0.0023437317	0.0047151446	0.00022955872	0.003619066	0.0016396663	5.934133e-05	8.055617e-05	7.8406856e-07	1.1295913e-05	5.9312417e-05	1.7959031e-06	1.3629385e-05	9.399738e-05	5.482819e-05	0.00019061129	2.719859e-05	0.00037236934	3.7607253e-05	0.018705517
e	0.4950061	0.50201124	0.0007897014	0.0003591075	0.0007821911	9.604576e-05	0.00046661973	0.00016613303	9.588642e-05	9.177349e-06	1.4368896e-06	3.700763e-06	9.919911e-06	7.899172e-06	1.2510116e-05	2.6059175e-05	4.115082e-05	2.9425044e-05	1.362685e-05	2.5428704e-05	5.509296e-06	4.116e-05
s	0.053016856	0.851118	0.04678033	0.013312931	0.021505348	0.0024227544	0.0045043975	0.002120671	0.00017541304	0.00021146405	2.4382132e-06	2.18462e-05	0.0002559013	8.183391e-06	1.6600212e-05	6.1765386e-05	3.7922528e-05	5.39989e-05	8.570487e-06	6.185528e-05	3.650932e-06	0.0042992295
s	0.18991473	0.7375651	0.00076462055	0.04414932	0.0036107444	0.002202247	0.00044701443	9.511906e-05	0.0022370701	0.00023793726	0.00038105488	4.6163474e-05	0.0004684233	0.012967232	0.0011780428	0.00043267242	9.943733e-05	0.0001695847	0.00031046517	0.0004000459	0.0010850658	0.0012379307
è	0.02848838	0.6780919	0.03339815	0.016897706	0.059683695	0.03505625	0.0011504008	0.0005125241	0.03041921	0.014539431	0.008920905	0.0065280455	0.013829989	0.01906771	0.019020848	0.013853589	0.004602312	0.0009456782	0.005625582	0.00054570555	0.006983902	0.0018381302
r	0.00068300386	0.36042616	0.45121834	0.1556983	0.022434607	0.0065842485	0.000117083226	0.00013915915	0.00022377445	0.0005806618	2.0404968e-05	9.403506e-05	0.00021741391	1.2990501e-05	1.4291855e-05	2.0223077e-05	1.2056821e-05	5.377872e-06	2.771604e-06	2.469928e-06	5.51947e-07	0.0014921009
e	0.009864789	0.7204523	0.1858716	0.068390876	0.0042445376	0.009876806	3.8214646e-05	2.3505669e-05	0.00010665887	0.00037206025	7.756587e-05	0.00026555534	0.00027437875	2.4425484e-05	5.1450505e-05	1.5007031e-05	1.513518e-05	5.8999854e-06	1.3428439e-05	5.965253e-06	2.0297978e-06	7.754016e-06
m	0.00017456185	0.033313077	0.58876574	0.19839507	0.08581594	0.07849061	0.0030729903	0.0063845646	0.0013080146	0.002277076	0.0001097594	0.0014073268	0.0003323991	2.2404596e-05	2.3147011e-05	9.395854e-06	4.8341484e-05	1.0548963e-05	1.8114464e-06	9.062446e-07	2.2269889e-08	3.625589e-05
u	0.18965834	0.71352386	0.009290488	0.0566829	0.021798806	0.0061525144	0.0008078401	0.00025582782	0.0008263435	0.0001810749	1.6222433e-05	1.5029292e-05	0.0003759459	0.00015559916	8.2086925e-05	5.327894e-05	1.4067855e-05	1.657026e-05	1.3328516e-05	1.9998513e-05	6.390891e-06	5.3471304e-05
p	0.00010712575	0.01227077	0.17507993	0.5768562	0.16053937	0.06042042	0.0019259361	0.0040050973	0.0011641334	0.003981644	0.00014209423	0.00045803946	0.00091185985	5.6754896e-05	2.8780749e-05	2.532858e-05	2.7885788e-05	2.2653956e-05	4.6092737e-06	7.68708e-06	2.898654e-07	0.001963445
