 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.15678735	0.00041874696	0.004614162	0.17072347	0.43920484	0.16788286	0.060368575
n	0.59382135	0.385399	0.012325671	0.0010952706	0.00056185207	5.2191003e-06	0.006791639
a	0.25243556	0.2701691	0.44712406	0.011667844	0.0012557512	1.1376728e-05	0.017336192
v	0.0037915155	0.915981	0.076092154	0.0016051049	0.001981405	1.1275016e-07	0.0005486752
o	0.03302438	0.24248369	0.7105142	0.011171498	0.0003469291	1.094276e-05	0.0024484268
r	0.0049239667	0.052538965	0.8957154	0.03306845	0.011049455	2.408417e-06	0.0027012622
à	0.00093765283	0.6102957	0.38196886	0.004228604	0.00022851693	1.4901487e-06	0.0023392157
s	0.00027818288	0.00305222	0.12608983	0.19675747	0.3687144	0.0023550643	0.30275288
o	0.0020778996	0.10273326	0.69109887	0.1847801	0.01711743	0.00055791537	0.0016344585
t	0.00014023387	9.417469e-05	0.316396	0.4574711	0.21549559	0.0002943738	0.0101085855
o	0.0008508352	0.08265695	0.5838062	0.21584749	0.07374817	0.00081244495	0.04227796
t	7.237168e-05	8.933063e-05	0.23627807	0.4599992	0.2769628	0.003405772	0.023192424
s	0.00058459083	0.047098618	0.1949735	0.38242024	0.2607122	0.0014671853	0.11274371
o	0.047040623	0.0006239382	0.5016553	0.33055913	0.073343106	0.0007071953	0.04607071
m	1.900472e-06	6.2885726e-07	6.667259e-05	0.0017659091	0.04080187	0.0066858386	0.95067716
ì	1.8333834e-05	0.0007369086	0.002002723	0.34765962	0.15276112	0.0761185	0.4207028
k	0.00017708281	6.0535746e-07	0.00026030903	0.014621431	0.034504045	0.1573061	0.7931304
a	4.134338e-05	0.0005538086	0.00087496144	0.08592018	0.8911752	0.003727809	0.017706683
i	7.2110663e-07	3.3922606e-06	0.00027674471	0.038860895	0.5574764	0.2147824	0.18859954
m	5.1111453e-09	2.6510395e-06	8.451188e-06	0.0021436817	0.30489817	0.55939156	0.13355552
è	2.6538346e-06	0.0001754752	0.00013217941	0.14970058	0.29588795	0.46221843	0.09188274
r	4.896073e-07	1.382772e-07	9.2667215e-06	0.0015008941	0.03379148	0.70181865	0.26287916
i	5.518311e-06	0.0003004265	0.00047920767	0.036380496	0.7022581	0.25581184	0.0047644665
</S>	1.3168299e-06	2.4402534e-06	3.5659185e-05	0.0005534964	0.048449293	0.22073914	0.73021865
