 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.42607808	0.00076031237	0.0036728578	0.0050225575	0.00078796747	0.06650415	0.0635765	0.0035473555	0.04985245	0.25821397	0.08112992	0.040853903
n	0.7929231	0.09454935	0.07729006	0.0178267	0.00042330485	0.00543725	0.001802758	0.00052874564	0.00029802765	0.00068888214	0.0002448303	0.007986933
è	0.017852468	0.10220495	0.2582088	0.12057531	0.02778197	0.00951802	0.0050485507	0.027052075	0.0023906778	0.0019952338	0.0008293151	0.42654267
n	0.0017840536	0.9687516	0.023376137	0.0015326822	0.0032517838	0.00013009114	0.0002310888	0.00012358987	6.8254696e-05	5.318031e-06	3.736906e-06	0.00074166124
a	0.018166073	0.7512838	0.15020077	0.027840134	0.040544607	0.0010228733	0.0004554711	0.009226268	0.0005872865	0.00020726326	0.00014356678	0.00032192736
l	0.0007507602	0.10820235	0.48093215	0.113714345	0.26716262	0.010036523	0.008893116	0.008631219	0.0012345152	5.1020706e-05	6.0434536e-06	0.00038536885
l	0.0014989885	0.64249337	0.1943494	0.059587926	0.085639864	0.000988989	0.00093932	0.0138119245	0.0003929122	0.00013801488	6.782303e-05	9.150658e-05
i	0.021606518	0.1647507	0.6342193	0.10925865	0.06601684	8.8356785e-05	0.00073266914	0.00083110854	0.00022187924	1.0658935e-05	6.512539e-06	0.0022568218
m	0.00033172817	0.00023354107	0.07531982	0.2201827	0.6098341	0.018211639	0.012366287	0.010587962	0.011563414	0.00021076978	3.2311375e-05	0.04112576
o	0.00019555987	0.00020158065	0.19521862	0.6894256	0.008704963	0.055321604	0.00701295	0.02737095	0.0024393785	0.009580589	0.001670169	0.0028579887
n	0.00044814276	6.0145878e-05	0.054407954	0.37579772	0.4481024	0.0436013	0.022666791	0.022582293	0.010815235	0.00024849022	2.6164238e-05	0.021243377
ì	0.00011738509	0.07887197	0.03237661	0.115910076	0.7075755	0.0016386474	0.018682228	0.021872848	0.010079622	0.00038266525	0.00023607045	0.012256346
s	2.112807e-05	7.1569866e-07	0.0008159199	0.006821464	0.239152	0.22921753	0.055722926	0.38476986	0.053774428	0.021115707	0.006008619	0.0025797489
u	0.0012798345	0.011295163	0.07043365	0.08868944	0.524837	0.046802074	0.12772302	0.0890834	0.016013144	0.008231261	0.014922019	0.0006899404
m	6.0272014e-05	2.1223618e-06	0.0014813191	0.1068207	0.25369903	0.19578414	0.059433486	0.34239084	0.030315716	0.0065511204	0.0017255645	0.0017356941
e	2.7246944e-05	8.021615e-05	0.06419735	0.5635828	0.047367524	0.072025195	0.027253589	0.19471113	0.007370844	0.004563514	0.0009618042	0.017858848
m	1.3229825e-05	6.6230996e-07	0.00022261888	0.023358362	0.19394195	0.16352126	0.11385861	0.16427699	0.26647463	0.013610283	0.0029101912	0.05781122
a	1.4319587e-05	3.7320635e-05	0.015386546	0.37426355	0.019566588	0.17817287	0.10184223	0.20402578	0.012379827	0.015847672	0.002655417	0.0758079
i	3.345177e-06	3.8522197e-07	9.677953e-05	0.013194276	0.09562482	0.20443493	0.14661579	0.22282462	0.22955719	0.025941791	0.00571623	0.05598987
t	5.089266e-08	2.183765e-07	7.397424e-05	0.013316913	0.006829384	0.19913323	0.20727153	0.018443242	0.40232182	0.099774905	0.034649182	0.01818563
u	6.0854427e-06	0.020092817	0.0013458235	0.036612846	0.066397466	0.030602915	0.42935616	0.025510883	0.26886204	0.038622767	0.034929294	0.047660876
s	1.9419442e-06	6.042908e-06	0.00035923847	0.039106816	0.053019207	0.15296862	0.17690593	0.18590027	0.28630438	0.063132234	0.028739274	0.01355602
t	3.907073e-06	0.024585495	0.000918199	0.0069689048	0.05919722	0.01184521	0.3489461	0.025415672	0.31998068	0.059525564	0.13108808	0.011524972
a	0.0015614105	0.0058327164	0.0074488064	0.040647157	0.13545118	0.03939425	0.271989	0.16707075	0.24170215	0.060063295	0.019976487	0.008862869
c	2.2855677e-07	3.6233182e-08	3.5597304e-07	1.7823682e-05	0.00061317516	0.017182969	0.027148807	0.019374669	0.5695105	0.11582761	0.05288301	0.1974408
i	8.305611e-07	2.4054104e-06	2.7032627e-05	0.001995376	8.483288e-05	0.18989262	0.14139427	0.0047264975	0.037855808	0.43324184	0.08108595	0.109692454
ù	3.23709e-08	2.390368e-08	5.7680527e-06	0.00067450415	0.004143507	0.13958713	0.14340173	0.18939863	0.25574854	0.16113895	0.069257736	0.03664347
r	2.8598033e-06	1.57596e-08	1.5617137e-06	7.9317e-05	0.00019308913	0.3305838	0.041998364	0.016631642	0.12376077	0.2562483	0.13049988	0.10000042
i	2.2983602e-05	0.0006810521	0.00087888975	0.0015395727	0.01481987	0.060314707	0.5212069	0.008890709	0.108727045	0.06247061	0.21845284	0.0019947868
