 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.98573315	0.0009662687	0.00056571484	0.0010670001	0.000339095	0.0010506246	0.0038812344	0.0063967765
ù	0.9654757	0.010193712	0.009993526	0.00087948726	0.0004924113	0.00016291585	0.00027215574	0.012530208
t	0.4587256	0.5396593	0.0008896022	0.00019424733	7.3742663e-06	1.3644047e-05	2.1653132e-06	0.0005080042
t	0.98664385	0.003811927	0.009040604	0.00048773704	4.3434648e-06	7.542352e-06	7.389817e-07	3.240187e-06
o	0.94625187	0.050331917	0.0017163001	0.0005098146	9.287358e-05	8.855477e-05	1.34992115e-05	0.0009951374
s	0.055722997	0.93677247	0.0064362055	0.000884929	1.6503946e-05	1.4637369e-05	4.875643e-07	0.00015188474
p	0.72261995	0.02052047	0.21453522	0.011502107	0.0034008722	0.0022772413	0.0017764872	0.02336767
ì	0.21859391	0.7757303	0.0013391905	0.00011088332	2.5059093e-05	4.6230452e-05	5.225633e-07	0.0041538323
t	0.00019314488	0.95166355	0.046203602	0.00050505536	0.00017786401	0.00039185912	2.3127704e-06	0.0008625424
i	0.019877732	0.0027208189	0.8452418	0.12720783	0.0030353463	0.001678376	0.00015358192	8.453973e-05
t	0.0111375125	0.26234013	0.63812965	0.07962902	0.0028075841	0.0033821242	9.461568e-06	0.002564533
o	0.007220732	0.004005174	0.8663214	0.106059775	0.0076781646	0.006708514	0.00067177135	0.0013345259
f	0.04691362	0.028642593	0.39203238	0.51715446	0.0071240957	0.0056694015	0.00014504077	0.0023184328
a	0.015482962	0.007946199	0.69483227	0.2662527	0.004498933	0.008714459	0.00013997685	0.002132507
b	0.0024239046	0.002879158	0.09676407	0.85392183	0.025327243	0.015717113	0.00021464314	0.0027519988
b	0.021859607	0.0047895242	0.29593968	0.64444315	0.013089783	0.01583322	0.0005488224	0.0034961796
r	0.88033974	0.0020401725	0.0047023776	0.084227316	0.007628513	0.011776939	0.00016909945	0.009115849
i	0.73220885	0.041621275	0.05265451	0.08301354	0.014478333	0.023151899	0.0007627557	0.052108813
k	0.00014871394	0.0001721769	0.008938781	0.011289251	0.26741627	0.029100921	0.0030864317	0.67984736
è	0.020307256	4.9384616e-05	0.011495751	0.012920873	0.10867069	0.088907205	0.04178118	0.7158677
t	0.003690656	0.0017879861	0.017175524	0.07559717	0.25259823	0.09936043	0.27211472	0.27767527
s	0.016987046	0.0001430982	0.028446812	0.8129918	0.040556	0.09408243	0.0050845747	0.0017082456
a	0.008110952	0.00090221135	0.004090459	0.101513304	0.19494574	0.23196949	0.009511657	0.44895613
n	1.5853617e-05	6.59742e-05	0.0029745952	0.052808315	0.53865635	0.13670711	0.039729904	0.22904189
o	0.007398516	0.00015838983	0.053940903	0.08305945	0.14613593	0.67693377	0.017203322	0.015169675
p	0.00020228488	0.00025721182	0.007942894	0.596693	0.109927386	0.22255193	0.014658768	0.04776654
e	0.008298465	0.00030372795	0.10649853	0.15691242	0.13054189	0.5681945	0.018835302	0.010415156
t	0.00011775365	0.00034780387	0.010907927	0.41241315	0.12679511	0.3525005	0.02259241	0.07432532
t	0.020340597	0.00046786212	0.17231183	0.28666556	0.046127312	0.46052408	0.010722653	0.0028401231
ì	0.09035027	0.009790719	0.008408678	0.185104	0.10460551	0.5183973	0.009685083	0.073658496
n	0.00022001743	1.9773715e-05	7.50599e-05	0.0020776195	0.035643738	0.029898448	0.8436396	0.08842582
t	0.008338675	0.0002081047	0.028264927	0.06959864	0.2907874	0.36577263	0.21314494	0.023884656
a	0.003621847	0.0013859809	0.0009891263	0.028367281	0.07606583	0.6153289	0.07497418	0.19926678
c	6.0004522e-06	8.579887e-06	0.00016132466	0.00042192332	0.061766855	0.12629603	0.26042593	0.5509133
h	4.8604074e-06	0.00010088845	0.0004339891	0.000534416	0.13514002	0.006521572	0.77586967	0.0813946
r	0.00011729305	0.00013778715	0.0028019866	0.010100268	0.20106797	0.62815154	0.10744722	0.050175928
ò	0.0153738875	0.008631536	0.015368081	0.043683432	0.07639747	0.6792742	0.044384405	0.116886966
n	0.0002578142	1.5605645e-05	1.2551069e-05	9.186434e-05	0.00081177655	0.0025890013	0.9486653	0.047556035
u	0.0021370847	0.00014758398	0.055784985	0.053932663	0.10304424	0.30353367	0.4227808	0.058638982
a	1.2336193e-05	2.123375e-05	0.0012557077	0.001251355	0.005914527	0.2286538	0.09516899	0.66772205
m	2.5249046e-06	2.8599365e-05	0.014221257	0.0013213478	0.016952429	0.058738895	0.39567837	0.5130566
p	0.019682284	0.00086594204	0.010720572	0.0015473847	0.013705718	0.011927991	0.7382589	0.20329113
ì	0.024584478	0.010083446	0.027016181	0.027843954	0.0670061	0.74306804	0.02146331	0.078934446
</S>	0.00017119378	1.0783355e-05	1.1426635e-05	3.7339367e-05	0.0003771653	0.002492838	0.8973443	0.09955493
