 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.94961655	0.0035191446	0.00016923063	0.00072313496	0.043062128	0.00073887507	0.0021709427
m	0.23817159	0.16038252	0.03977342	0.027733797	0.053994287	0.021968551	0.45797575
à	0.8250192	0.15114854	0.0031464319	0.009112355	0.0062100105	0.0005216656	0.004841903
k	0.03337337	0.87492603	0.08202903	0.0018566388	0.00015425542	0.00018685158	0.007473892
i	0.20521209	0.7759372	0.018088758	0.00074150035	7.040716e-06	1.1946249e-05	1.5416538e-06
n	0.00681421	0.7892314	0.19016758	0.009401242	0.0005887382	0.00022576917	0.003571029
a	0.014048429	0.6532683	0.32844076	0.0009609965	8.603881e-06	0.0002003522	0.003072568
t	0.012064205	0.24732769	0.6568561	0.07271953	0.0029875706	0.0048060785	0.003238817
è	0.0023301332	0.035334677	0.94583726	0.009943453	0.00015751878	0.0016098687	0.004787189
l	0.0003415136	0.0037002906	0.956867	0.018709173	0.0053125694	0.009896666	0.005172771
i	0.008106722	0.016081724	0.68334943	0.2860375	0.005533753	0.00070842024	0.00018239272
s	0.0014635788	0.00027363768	0.06488097	0.61116016	0.28379664	0.023601048	0.014824016
t	0.00868585	0.014592474	0.7639609	0.18624924	0.0024347408	0.015188957	0.008887865
i	0.07420625	0.013115622	0.0014373151	0.8054569	0.012466972	0.05447411	0.038842805
a	2.1911774e-05	1.0396163e-05	0.0062353727	0.023691047	0.037749954	0.44110614	0.4911852
m	1.3843322e-05	3.6173078e-05	0.022793416	0.053744774	0.1291627	0.4371716	0.3570774
m	0.005085184	0.0002803359	0.008263621	0.05433824	0.4210868	0.24075034	0.2701956
è	0.00039561285	3.2106585e-05	0.0025371239	0.031112643	0.02684145	0.00967753	0.9294036
n	0.0002761419	2.006275e-06	0.0007637694	0.0060192165	0.030936368	0.16437058	0.7976319
i	0.18838914	0.022834424	0.0795499	0.5592797	0.07519362	0.06677201	0.007981315
à	1.3368471e-05	1.8082098e-06	0.0005482691	0.006997778	0.15054779	0.6090671	0.23282394
t	0.00031392553	2.8683185e-06	0.0058560786	0.012963361	0.30346176	0.46881348	0.20858859
t	0.0026225657	0.0037642529	0.44918874	0.18044703	0.16150127	0.12747248	0.07500359
o	0.64330167	0.010109452	0.0072105615	0.024600187	0.2253378	0.076616965	0.012823278
m	1.2185842e-05	7.540813e-07	0.00023768605	0.00031571608	0.047434676	0.48333156	0.46866736
e	2.9218843e-05	1.261046e-05	0.0019679582	0.0058273766	0.29358593	0.20663682	0.4919401
k	1.2314722e-06	7.519884e-08	3.811083e-05	0.00014299095	0.050644536	0.3569149	0.59225816
k	0.0041911253	0.0037372068	0.044907365	0.011655518	0.09017784	0.73125273	0.114078194
à	0.07196813	0.04199342	0.018573333	0.034572754	0.15655814	0.5932863	0.083048
n	0.134936	0.00017188393	0.00053432095	0.00024639393	0.08608846	0.011963269	0.7660597
i	0.009240551	0.0035667496	0.07264372	0.048961673	0.5627759	0.21556367	0.08724779
k	2.3302937e-05	6.5309405e-07	0.00021350915	3.8214428e-05	0.008323131	0.08468966	0.9067116
o	0.0013837001	0.00147862	0.033329137	0.03751922	0.23413318	0.49619406	0.19596213
</S>	9.9956915e-06	7.583207e-07	0.00038141035	6.8086505e-05	0.010882834	0.110837236	0.87781966
