 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.4642658	0.18423016	0.031466953	0.0019262257	0.00027999663	0.0005406578	0.01773595	0.0003155508	0.015910754	0.034390442	0.0003625807	0.14788808	0.10068686
l	0.91919655	0.061621927	0.003364998	0.0005111073	0.0012095049	0.00012810566	0.0006388912	1.714007e-05	4.335906e-05	0.00017510637	5.403118e-06	0.00043588522	0.012651941
l	0.8114607	0.17810959	0.010002062	7.402426e-05	0.00023776662	2.5864405e-05	3.8000562e-05	2.7445833e-06	6.960563e-07	7.115405e-06	1.0510523e-05	1.7733033e-05	1.3164831e-05
ò	0.52974635	0.4600381	0.0075820335	0.0011864345	0.000688404	0.00028174152	2.9713976e-05	0.0001774481	1.0650025e-05	3.1391366e-05	0.00013346235	1.8515794e-06	9.240966e-05
r	0.010968297	0.787075	0.14768253	0.03239592	0.0113632195	0.004181441	7.519035e-05	3.9480594e-05	2.2496095e-05	1.15225475e-05	9.623332e-07	2.5781176e-07	0.006183728
a	0.003417961	0.423678	0.060762607	0.44868582	0.053395573	0.009216533	0.0003082877	0.00023650317	0.00020160797	6.4124644e-05	2.668146e-05	4.7437277e-07	5.790817e-06
f	0.0028562434	0.6483441	0.20559373	0.11356965	0.020379763	0.007215133	0.00027213205	5.524666e-05	2.1335143e-05	6.294123e-06	5.257379e-07	1.4605523e-07	0.001685751
è	0.0019891148	0.34137928	0.5331231	0.05568867	0.054038174	0.013283115	2.3989001e-05	0.00037258808	1.4391706e-05	7.715397e-06	7.626365e-05	3.861403e-08	3.6686056e-06
t	0.00010837517	0.13327406	0.59134793	0.17526399	0.052929524	0.04114993	0.0010139651	0.0010082124	0.000302415	0.0001554198	1.1964452e-05	1.7004387e-06	0.0034324678
i	0.000116853356	0.07191776	0.062283617	0.64595056	0.18567121	0.029457813	0.0017060877	0.00100855	0.0013499805	0.00049095677	4.2640197e-05	1.9119725e-06	2.0747852e-06
p	0.0005701096	0.05837826	0.45484865	0.34805235	0.09261902	0.038256217	0.0019849595	0.0004060127	0.0002036778	5.6784545e-05	3.6696597e-06	2.219847e-06	0.004618123
ò	0.0038920857	0.071740955	0.70423895	0.13840613	0.0582665	0.022175431	0.00011087837	0.00083611574	5.950573e-05	3.116464e-05	0.00019193487	2.1084372e-07	5.0014747e-05
r	7.524692e-06	0.0022145112	0.31679568	0.29487813	0.16729644	0.1916317	0.011843746	0.008659266	0.0028343643	0.001785691	7.037808e-05	1.154936e-05	0.0019710108
k	9.110278e-05	0.008687154	0.060827937	0.6844987	0.1948668	0.043371852	0.0038605602	0.002038293	0.0011458774	0.00056564144	3.2154523e-05	2.6656462e-06	1.12208e-05
e	0.11050054	0.016360527	0.27507904	0.55946356	0.018886654	0.012072911	0.0041755247	0.00040011946	0.0009481325	0.00021548197	6.209877e-05	1.4350067e-05	0.0018210212
t	5.6732774e-06	0.00012896997	0.17848438	0.5121097	0.13241112	0.12176764	0.020244125	0.0012093514	0.004619828	0.0013088051	2.6937787e-05	2.9314711e-05	0.027654149
e	0.009735033	0.019655334	0.29973313	0.5144509	0.09244225	0.057529233	0.0010408296	0.003280417	0.0005338727	0.00018754337	0.00069419376	1.8882744e-06	0.00071542704
è	1.8307743e-05	0.00068385893	0.06976303	0.18221627	0.45547965	0.22910677	0.042083796	0.0040240334	0.0060305665	0.0032288302	9.284219e-05	0.00016961737	0.0071024005
r	5.7117995e-07	5.7239762e-05	0.1272219	0.083897375	0.2405961	0.38267902	0.018351091	0.12445787	0.007826705	0.002709166	0.010986302	4.136014e-05	0.0011752237
k	1.4170643e-05	0.00027809927	0.01328313	0.47268513	0.3366899	0.1299026	0.007069616	0.03164033	0.00416608	0.0031865833	0.0010491778	1.0590784e-05	2.4592933e-05
o	0.10345496	0.012096399	0.14905263	0.1739078	0.14075448	0.29095602	0.07052454	0.011332736	0.03622891	0.008089056	0.00093670515	9.886608e-05	0.0025668254
m	1.4890948e-06	6.2686718e-06	0.004853034	0.020176407	0.14187935	0.4092868	0.19609335	0.026642656	0.10233829	0.065360226	0.0003704168	0.0006947862	0.032296967
e	0.0024405308	0.005622794	0.08683062	0.16207136	0.2393464	0.100682646	0.25556916	0.020478535	0.017455174	0.050664123	0.0033351358	0.003990291	0.051513236
m	2.2154736e-06	3.30461e-05	0.010942138	0.03378991	0.18887456	0.35366678	0.1614031	0.02490701	0.10655686	0.03909472	0.00057265174	0.0020085496	0.078148484
a	0.0040646326	0.002707979	0.027431931	0.07419935	0.33058202	0.08123812	0.33430007	0.015856477	0.0071408385	0.04438915	0.0064944793	0.006111302	0.06548362
p	2.7173244e-06	9.9023346e-05	0.0024366456	0.012599849	0.16246663	0.18795843	0.38318795	0.03178567	0.063253045	0.08315591	0.0020206918	0.014767499	0.05626597
à	0.019346321	0.024933148	0.021172145	0.09599522	0.08770908	0.31669408	0.07033713	0.15315965	0.03842361	0.036579482	0.1153475	0.0058218297	0.014480766
l	6.9022013e-07	1.4016676e-06	0.00024556083	0.00033527447	0.013357051	0.12844732	0.104463466	0.18867593	0.20118529	0.33570772	0.013920929	0.0028773223	0.010782086
e	0.000258399	0.0018401863	0.00312381	0.31833386	0.037961144	0.04770198	0.1973697	0.06259232	0.27837092	0.03045075	0.007975597	0.0038031598	0.010218113
e	5.896629e-07	1.28508655e-05	0.000777433	0.0011503058	0.040224425	0.13993454	0.1395256	0.1737402	0.22934899	0.22771414	0.016880535	0.0013738667	0.029316526
t	2.098589e-08	2.5999295e-06	0.0004281271	0.00056829565	0.01024015	0.07590186	0.040386766	0.4120845	0.12047936	0.05138312	0.28275633	0.0020758032	0.003692945
t	0.0555015	0.058501177	0.09916677	0.0039660134	0.028419552	0.09474509	0.019698597	0.3281652	0.021778995	0.009414755	0.272971	0.0027284564	0.0049429154
ù	0.4348125	0.0786518	0.13939147	0.00892128	0.028585158	0.08166237	0.041695867	0.023624884	0.077501416	0.06751941	0.0105820475	0.0006483641	0.0064035193
c	3.172529e-07	4.2837172e-07	2.2421036e-05	1.754229e-05	0.00041631082	0.008268023	0.02963554	0.073183104	0.4103923	0.42249012	0.019778017	0.0059717293	0.029824117
e	1.8504505e-06	1.8362998e-05	0.0025538423	0.0006218705	0.0039629443	0.03412497	0.060294326	0.18146802	0.067215346	0.053149343	0.2749608	0.14863226	0.17299606
t	4.2826738e-08	2.1521817e-07	1.30746475e-05	7.12264e-05	0.0004880512	0.004098998	0.1156511	0.017474378	0.41915476	0.28775942	0.0034173727	0.039507747	0.112363644
r	0.00035347207	0.0046925014	0.004154466	0.018435685	0.006393903	0.036163125	0.031974453	0.24725989	0.43512988	0.100844845	0.10908061	0.0023306287	0.0031865947
ò	0.049491916	0.023347847	0.040157408	0.0056689717	0.010047948	0.039148346	0.1354233	0.02643988	0.3825458	0.21436155	0.010484596	0.005590314	0.057292096
o	3.74247e-06	2.0023842e-06	1.6216198e-05	1.0601561e-06	1.6432246e-05	0.00056368543	0.0049127713	0.021987893	0.104430854	0.59274435	0.045785565	0.13880193	0.090733565
p	1.4256396e-07	5.1674338e-06	0.0010160488	3.7639064e-05	0.000516943	0.008631187	0.0016895013	0.110943556	0.05989227	0.03261723	0.6820529	0.04095755	0.061639953
o	0.00044140694	0.004044761	0.0031285177	0.020190762	0.009002624	0.0117039895	0.03613475	0.11548744	0.23813191	0.12192247	0.41195834	0.016718877	0.01113421
d	1.0108614e-06	2.7738311e-05	0.0007323058	0.0003552663	0.0030994993	0.0056610797	0.020926116	0.02455425	0.23639297	0.43384585	0.041665725	0.025601353	0.20713681
d	0.0017423291	0.0066038417	0.003991197	0.040872116	0.013585814	0.014853206	0.022925112	0.115187734	0.35408896	0.17831151	0.22530103	0.016688693	0.0058484324
ù	0.31337756	0.13057499	0.15826324	0.013319511	0.018100452	0.022022687	0.021534747	0.0070582796	0.10974292	0.16188392	0.002590181	0.0038042944	0.03772717
p	2.6785574e-05	1.3814344e-05	4.07501e-05	3.9587684e-07	4.217454e-06	9.094289e-05	0.00027373698	0.0037095535	0.0062832576	0.12790081	0.047489405	0.69567937	0.11848706
a	4.5003053e-06	0.00044480577	0.001796518	0.015132334	0.0008326142	0.002194206	0.025948038	0.015460142	0.64065874	0.03762075	0.033565458	0.07394602	0.15239587
s	5.629659e-07	3.3828376e-06	0.00013566515	9.004419e-05	0.00044855598	0.00152634	0.004929173	0.0058451006	0.12963279	0.33442533	0.015196076	0.02806676	0.47970018
t	4.704992e-05	0.006455381	0.0064634755	0.05313842	0.010757807	0.009460647	0.047139402	0.036540926	0.4300695	0.23492187	0.09876076	0.042232394	0.024012377
i	0.028954811	0.023412125	0.024013722	0.00216278	0.0023968208	0.0062079094	0.011452788	0.016589662	0.17800662	0.27942586	0.044509932	0.05660112	0.3262659
c	1.2181215e-06	1.1172292e-06	2.4891551e-05	4.80444e-06	2.5789834e-05	0.00025062665	0.0010253773	0.0022454748	0.09256978	0.21939117	0.0044670124	0.050957557	0.6290352
c	1.6161681e-06	2.091869e-05	0.00012791724	3.7580314e-05	2.8199742e-05	9.4336625e-05	0.014463385	0.0025166392	0.0063336673	0.036234267	0.03177887	0.8622105	0.04615212
i	4.588779e-09	2.3333776e-07	4.536856e-06	0.0001420465	9.647483e-05	0.00020421892	0.2123276	0.0017686177	0.052513547	0.16561227	0.0020464305	0.4497794	0.11550462
ò	1.1306367e-09	2.9374137e-08	1.137211e-06	1.6388252e-05	0.000111574314	0.0003236639	0.04950829	0.005482675	0.10694287	0.54951	0.0096946	0.20761465	0.07079412
t	5.6131654e-08	4.0185617e-07	2.163476e-06	1.9787477e-07	7.821291e-06	0.00017803043	0.00012985333	0.017396973	0.0043449486	0.055395346	0.8555185	0.040992618	0.026032953
t	1.917213e-05	0.0022082336	0.0009039715	0.02293745	0.004363684	0.0021383236	0.06570943	0.014657582	0.28113842	0.2873331	0.166661	0.1369601	0.01496959
u	0.07416597	0.12220406	0.086041786	0.009386903	0.009115819	0.021800581	0.013623101	0.029704373	0.06253546	0.14709616	0.06301123	0.04864865	0.31266594
</S>	5.463116e-07	4.6813435e-07	9.523787e-06	4.1771577e-06	1.354068e-05	0.000106331434	0.00061375834	0.0010636577	0.055479903	0.13331291	0.0047835186	0.06804781	0.7365638
