 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.19330303	0.08383795	0.065559104	0.150027	0.025832124	0.052962318	0.009226027	0.03505313	0.06262862	0.007864195	0.086328104	0.01597415	0.015009666	0.0091735935	0.0044608344	0.0052418206	0.00040912122	0.17710923
ò	0.97909844	0.020210296	2.5535875e-05	0.0005983359	5.0552164e-05	2.6382086e-06	1.9317843e-06	6.1228498e-06	8.181851e-07	1.3078537e-06	2.370842e-07	3.7913992e-07	3.9480264e-07	5.7430844e-07	3.673811e-07	5.6168983e-07	6.530746e-07	8.6853726e-07
t	0.5624941	0.41845724	0.0005753395	0.016622774	0.0016882033	8.6443135e-05	1.1479293e-05	3.328011e-05	3.764287e-06	1.1534794e-06	6.826928e-07	1.0804957e-06	1.78387e-07	9.808325e-08	6.8363526e-08	9.452024e-08	6.035738e-09	2.4045816e-05
t	0.95324963	0.042063847	0.004071488	0.00044163963	5.2385865e-05	7.558593e-05	2.9346752e-06	1.1066722e-05	7.264423e-06	4.0224304e-06	3.4385039e-06	4.5787488e-06	4.5788274e-06	7.944116e-07	1.3600292e-06	9.879808e-07	3.4264901e-06	9.713194e-07
i	0.17346461	0.040245857	0.016816411	0.047941886	0.055667054	0.035307866	0.06350882	0.17600043	0.041242424	0.13361599	0.02604917	0.06776614	0.04123966	0.0064055873	0.012322428	0.006974012	0.054788623	0.00064310594
i	0.07999112	0.8420135	0.068083026	0.00803394	0.00096623105	0.00066094234	7.5950575e-06	1.5487136e-05	1.850819e-05	2.1573144e-06	4.075551e-06	2.9621517e-06	1.3599032e-06	2.4483873e-07	2.7907672e-07	2.0948757e-07	7.230713e-08	0.00019846686
v	0.07472757	0.78139067	0.01922933	0.09733165	0.021786675	0.0018478748	0.000105573825	0.0009014545	6.0304184e-05	3.1041993e-05	1.0495189e-05	2.9694325e-05	6.0027764e-06	8.49938e-07	7.924847e-07	1.0523236e-06	5.549035e-06	0.0025334458
ò	0.09800181	0.58571666	0.051247254	0.22049958	0.021666646	0.009049956	0.0007281618	0.0038729606	0.00046613195	0.000780406	9.770554e-05	0.0005645102	0.00044311237	7.2781877e-06	8.7317185e-06	5.0146677e-06	0.0068305186	1.3617235e-05
e	0.0017221128	0.69215345	0.26439154	0.010956891	0.027337736	0.0012975816	0.0013838039	0.00045270484	3.9305432e-05	6.515463e-05	1.281771e-05	9.101569e-05	4.020165e-06	7.363986e-07	9.073446e-07	1.1802886e-06	1.6902467e-08	8.89024e-05
g	0.00080720236	0.038824745	0.803486	0.045492887	0.029527504	0.032249305	0.008563694	0.031186251	0.0024495998	0.0027712716	0.00042023437	0.0030251578	0.0007450448	2.1125663e-05	2.6271862e-05	2.8046165e-05	1.7389348e-05	0.00035836356
h	0.081225164	0.06828501	0.35123625	0.3944421	0.04980057	0.046593063	0.0008769108	0.0038238275	0.0010371357	0.00051946205	0.00023221248	0.00057102094	0.0005485642	4.792711e-06	8.616569e-06	2.3891891e-06	0.00078698073	5.931362e-06
è	0.8979959	0.0045007765	0.09551388	0.00036091433	0.0010260717	0.00010139676	8.527022e-05	3.9072664e-05	2.6363765e-05	4.2295276e-05	2.8248285e-05	3.717979e-05	1.9583704e-05	1.7963239e-05	2.8410252e-05	2.9425888e-05	8.583339e-06	0.00013864093
n	1.9904614e-05	0.048612382	0.88232625	0.012996403	0.051480714	0.0025582672	0.00036163675	0.00037251794	6.3016305e-05	3.0057134e-05	3.434646e-05	5.7517856e-05	6.890695e-06	1.6916468e-06	3.7943357e-06	4.000679e-06	3.343797e-07	0.0010702565
n	0.0009942366	0.00031101698	0.91233796	0.008495032	0.0028775497	0.06689387	0.0001560617	0.0004012549	0.0022521103	6.752978e-05	0.0020933442	0.00025301715	0.0011916741	9.472826e-05	0.00070308545	0.00013089241	0.0003759889	0.0003705272
o	0.8870264	0.00871338	0.08036031	0.0044157365	0.017453747	0.00013626939	0.0013484722	0.00012997944	2.8749384e-06	0.00022219827	8.949707e-06	0.00011114412	9.89951e-06	9.9642875e-06	1.1923359e-05	6.379339e-06	5.1090836e-07	3.18269e-05
m	1.5626882e-05	0.0050572804	0.2119974	0.14620844	0.6102718	0.019735113	0.0014582924	0.0028936919	0.0002294206	0.0002169947	7.9693025e-05	0.00022966447	2.7527072e-05	5.9325675e-06	7.5256835e-06	9.588198e-06	1.1688567e-05	0.001544444
e	0.0056373975	0.005817157	0.2802946	0.23095287	0.06491232	0.34760424	0.0014041761	0.015814487	0.028491527	0.0011725563	0.0076272995	0.0019151554	0.0045999424	0.00043436006	0.00042881962	0.00017304561	0.0021719423	0.0005481408
v	3.0669955e-05	0.0048171943	0.65242064	0.06719465	0.22057186	0.03439917	0.0009491717	0.0023176358	0.000874767	0.00025491635	0.00034890996	0.00017674925	0.000116289564	3.517169e-05	4.5081528e-05	2.8453693e-05	1.29319105e-05	0.015405759
è	0.009304761	0.0013533706	0.41572413	0.05871214	0.0380269	0.4154029	0.0022489557	0.008991212	0.014913281	0.002117576	0.0049128695	0.003189815	0.009702721	8.579021e-05	0.00043824356	5.5956676e-05	0.014609247	0.00021019076
k	6.107085e-07	0.00017310317	0.077048	0.062776335	0.7391704	0.026799152	0.049897294	0.034229334	0.000709728	0.0035351359	0.0005754109	0.004540362	0.00020384247	2.6054091e-05	3.4192788e-05	2.1580698e-05	1.5686709e-06	0.00025790033
k	0.0005729093	0.000110782676	0.32026422	0.013424131	0.009516642	0.492406	0.0022611837	0.0049163876	0.05967079	0.0004902494	0.049885217	0.0017770453	0.019803666	0.0071292785	0.014847884	0.0021031934	0.00051932427	0.0003010059
i	0.32893485	0.011398325	0.1915827	0.020539837	0.31220734	0.03841095	0.046434112	0.015895242	0.0013314921	0.014702745	0.0022352077	0.009235633	0.0016788102	0.0009136599	0.0010296261	0.00042373038	8.144717e-05	0.0029643364
a	3.2664566e-06	0.00012394266	0.019163562	0.019663276	0.8295612	0.0863655	0.016715394	0.012073612	0.0016199639	0.0018462234	0.0011241894	0.0012221233	0.00023970015	0.000117888325	0.00016779838	8.844741e-05	6.9941602e-06	0.009897019
e	2.5504173e-07	4.833905e-05	0.012262451	0.027843101	0.76289755	0.07658037	0.04452148	0.061546214	0.0024412	0.0035795216	0.0010899452	0.004511573	0.0003048742	5.3580185e-05	5.6843255e-05	4.4628272e-05	4.7803887e-06	0.0022132918
p	2.3516603e-07	0.00011583261	0.014400141	0.05438121	0.4765718	0.0973331	0.08919823	0.23367563	0.0048690373	0.012989636	0.0012520533	0.012064282	0.0014122813	0.00016669338	7.91673e-05	8.239071e-05	1.8886481e-05	0.0013893228
u	0.0012548225	0.0041432846	0.06691325	0.49519184	0.25215265	0.11005011	0.009852803	0.050550476	0.0037338652	0.0020993722	0.00051272294	0.001533961	0.0010087702	1.2487532e-05	5.325641e-06	2.0708117e-06	0.0001358008	0.00084638834
l	1.742042e-06	0.0005568392	0.0007778218	0.045331005	0.645612	0.20425445	0.016290853	0.06366789	0.008293001	0.0042452873	0.0025676421	0.0038656986	0.00091307296	0.0002520067	0.00013269868	9.9588346e-05	0.0001664605	0.0029718224
ò	0.0072436533	0.0028542448	0.027250465	0.008816437	0.032286398	0.7976466	0.0027836761	0.01853044	0.042218946	0.0025752373	0.009765651	0.0045758947	0.014892795	0.00021904017	0.0005490481	9.5019896e-05	0.026453977	0.0012425523
