 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.93117195	0.0073037096	0.0017844542	0.0020846622	0.0006719274	0.0011508844	0.002546566	0.0025199142	0.01080914	0.0034684497	0.003893028	0.016345607	0.0024032996	0.00035606997	0.00046277783	7.059716e-05	0.012956825
ì	0.92158896	0.07590807	0.0019322454	0.00043479234	4.3924654e-05	3.168817e-05	2.2290235e-06	3.014776e-06	7.663617e-06	1.762e-06	1.9076296e-07	1.9622508e-05	8.2683437e-07	4.5696024e-07	1.2090028e-06	2.9900013e-07	2.3037459e-05
n	0.053140264	0.88650984	0.040148377	0.014604797	0.0036148764	0.001384403	0.00026692927	0.00019318111	1.6965398e-05	1.1920609e-05	3.6176612e-06	5.428141e-05	3.891859e-06	2.0591347e-07	5.3105023e-08	6.6292483e-09	4.6349225e-05
o	0.7326088	0.24606402	0.013203593	0.0073979185	0.00063838146	6.9013346e-05	1.4940107e-05	2.7364922e-06	2.2285725e-08	9.7295036e-08	1.4019507e-07	1.1442077e-08	4.8037975e-08	8.896642e-08	1.5084339e-08	2.778776e-07	3.4697273e-08
ì	0.008427793	0.92133635	0.05638789	0.010516092	0.002364978	0.0007097418	3.1845844e-05	3.103213e-05	3.7402974e-06	2.369519e-06	5.428967e-07	6.7295437e-06	3.635737e-07	6.575121e-08	3.198632e-08	1.2356289e-08	0.0001803168
t	0.0044743503	0.97992593	0.006780754	0.006425855	0.0016787802	0.00021654772	0.00036821922	3.070219e-05	7.7630775e-06	7.1111076e-06	3.3457175e-06	3.269001e-05	1.12990465e-05	5.323315e-07	2.0103309e-07	7.354723e-08	3.5769463e-05
s	0.20744096	0.6135864	0.07173991	0.07475652	0.025691388	0.004015866	0.0025865603	0.00014171118	5.6837284e-06	1.4065444e-05	7.0939705e-06	3.3154379e-06	2.397847e-06	1.245568e-06	9.752047e-07	4.274494e-06	1.6442846e-06
e	0.5374587	0.38945317	0.07001882	0.001852411	0.00046433325	0.0002454645	5.10205e-05	9.897027e-05	1.5963184e-05	1.8081602e-05	2.1767459e-05	2.7866624e-06	2.2859751e-05	1.3725239e-05	2.9541482e-06	1.2160426e-06	0.0002577583
r	0.0017350082	0.5279296	0.3696788	0.06890567	0.023457162	0.00698973	0.00067049236	0.00036665186	2.1055697e-05	2.1507913e-05	1.0847705e-05	2.1343387e-05	3.9330225e-06	2.8273342e-07	5.999929e-08	2.31501e-08	0.00018774212
e	0.13227499	0.4418413	0.30949864	0.09790896	0.015806928	0.0021186194	0.00034074162	0.00015114421	4.1302087e-07	2.936494e-06	9.809647e-06	2.5151763e-07	3.4532645e-06	7.3666056e-06	8.5071906e-07	2.4400371e-05	9.190552e-06
k	0.0029514886	0.092509516	0.41369036	0.3501434	0.09913797	0.033512514	0.0052514556	0.0020953293	0.00012215812	0.00011681537	7.479977e-05	0.00018608761	3.6529458e-05	2.0280397e-06	4.0375159e-07	3.4178325e-07	0.00016885543
a	0.03243388	0.085065626	0.62480253	0.19703591	0.04477005	0.013010325	0.0013110798	0.0006547877	5.6729764e-06	3.5733574e-05	5.1215673e-05	1.5761206e-06	1.7334756e-05	9.537145e-05	1.9836922e-05	0.0006690599	2.0003814e-05
s	0.0023195853	0.02103213	0.34144393	0.395359	0.15995798	0.06541612	0.008386251	0.004682421	0.00019800969	0.00016294434	0.000108401786	0.00044053918	6.0285045e-05	3.3618333e-06	6.460582e-07	6.3539204e-07	0.00042785102
ì	0.042778395	0.059570484	0.3060532	0.40738794	0.12441864	0.04476846	0.004930964	0.002127802	4.4211036e-05	0.00019092766	0.0001855271	1.1376108e-05	5.6851906e-05	0.0003107947	0.000130856	0.0068965573	0.00013707668
m	9.8252945e-05	0.009130033	0.10927126	0.31185222	0.2733246	0.12970325	0.14246318	0.01638607	0.0006256136	0.0024427725	0.0030374364	0.00084044173	0.000652201	7.189416e-05	1.3912193e-05	4.1579933e-06	8.2727885e-05
m	0.12149412	0.015287977	0.44788602	0.21562849	0.10154152	0.06185575	0.018432677	0.011301676	0.00062758225	0.0014859271	0.0013583795	0.0001902803	0.0014349679	0.00083006383	0.00019595625	0.00024465582	0.00020396251
e	0.46881667	0.22515114	0.2598834	0.026284967	0.007814211	0.006823278	0.000492037	0.0014718286	0.00017973849	0.00012267994	0.00010166383	3.3190856e-05	3.9450842e-05	2.1116633e-05	8.292516e-06	9.797108e-06	0.0027465222
r	0.00015943326	0.0020295256	0.0775472	0.4542509	0.34362787	0.09463543	0.009636933	0.013716238	0.00010178119	0.00016362671	0.00038888186	0.0004263625	0.00013766793	1.235653e-05	1.2721058e-06	1.5355724e-06	0.0031629486
i	0.086594574	0.04701631	0.18206374	0.48660928	0.1709576	0.02174937	0.003123764	0.0013235682	3.3921963e-06	1.9609482e-05	9.5234944e-05	2.3118898e-06	2.3418703e-05	3.43114e-05	2.812849e-06	0.00017828382	0.0002024286
ì	0.00014771329	0.0014175988	0.019424131	0.3876773	0.2873252	0.21411607	0.042146914	0.029967995	0.0026827576	0.0025457153	0.0019617882	0.006211215	0.0014997135	0.000121664205	4.009153e-05	4.1652747e-05	0.002672496
c	1.9149167e-05	0.00069699646	0.010193791	0.32571328	0.4169775	0.054527387	0.17693675	0.004614855	0.0005378654	0.0011464268	0.0018372003	0.0029128795	0.0023200845	0.0004732579	8.443652e-05	0.00033143183	0.00067662436
h	0.0013385407	0.012902967	0.07169077	0.31783855	0.194329	0.11796438	0.2141926	0.013651699	0.019738454	0.019617647	0.005267418	0.0040308237	0.004201785	0.0012506873	0.0016316596	0.0001629592	0.00019004698
e	0.2395667	0.01642807	0.13738762	0.264944	0.16924684	0.093187906	0.010636473	0.053125184	0.0007084931	0.00049152254	0.001978778	0.00070825196	0.0012475773	0.0001925883	1.8840106e-05	4.4546607e-05	0.0100866435
n	3.298856e-05	6.377483e-05	0.0020096416	0.13124703	0.3283154	0.23827082	0.19917478	0.075033605	0.001578687	0.0044036857	0.009147819	0.0063310214	0.0023672266	0.00016303662	3.0404719e-05	1.5799264e-05	0.0018143243
a	0.025754455	0.008003956	0.055459812	0.44944155	0.27803177	0.1252141	0.03872437	0.016251815	3.241917e-05	0.00027616185	0.0021149768	2.6120659e-05	0.0001008064	9.7384065e-05	4.554357e-06	0.0003551466	0.000110610956
k	0.000119417746	0.00051606924	0.003513034	0.103736386	0.14781293	0.25103402	0.26647523	0.091077626	0.027092714	0.025594475	0.018138157	0.04354894	0.015671382	0.0008396153	0.00034410635	0.000211054	0.004274863
à	0.05740615	0.012766415	0.07345261	0.23944919	0.29541844	0.2307839	0.041789852	0.030553889	0.000601143	0.0024349485	0.0038277062	0.00016876476	0.0011211856	0.0019996285	0.0003273831	0.005624406	0.002274332
m	4.7347253e-06	1.4048763e-06	3.51844e-05	0.008454692	0.09514296	0.16882728	0.52672327	0.06950335	0.0076328875	0.051937416	0.053503018	0.0084175635	0.0068145236	0.0018672757	0.00069222855	0.000120987635	0.0003212349
i	0.014603651	0.0020686353	0.034862213	0.08876997	0.089074895	0.16809069	0.12109704	0.12037654	0.044793718	0.07977372	0.06945672	0.007567699	0.09239308	0.050979413	0.008493635	0.0012366354	0.0063617057
f	2.0240897e-05	1.4823464e-05	0.00027127954	0.015362177	0.09662656	0.1669585	0.5020485	0.09818457	0.012705824	0.024063429	0.033845697	0.03315867	0.010367183	0.0015136432	0.00060448307	0.00029310308	0.0039614
r	0.026468737	0.01170578	0.03474939	0.17984065	0.2214821	0.18433192	0.22391224	0.068879284	0.0004656633	0.003979379	0.031970527	0.00032385366	0.004495493	0.0025342712	0.00012060821	0.0042993133	0.00044073735
ì	0.5127675	0.053095885	0.014396315	0.09248474	0.06242869	0.059415523	0.038003854	0.13451049	0.0009775881	0.0015359554	0.009993936	0.0022968887	0.0055169906	0.0021116508	0.00029302164	0.0029105854	0.0072603337
s	9.701966e-06	6.4579456e-07	2.9173536e-06	0.0005711379	0.014809626	0.055788834	0.19123383	0.12738998	0.02807078	0.24093175	0.25196734	0.03484586	0.037079617	0.009971766	0.0033238728	0.0002863766	0.0037159778
k	0.0026182255	0.00028181332	0.00850336	0.0049670977	0.016114103	0.11762344	0.047951	0.2806844	0.038180523	0.11735523	0.16047595	0.0060151774	0.117293276	0.05535324	0.0059566717	0.00055783667	0.020068679
o	0.4285845	0.023270177	0.0028256865	0.009965208	0.009264139	0.018724386	0.056773398	0.23233357	0.011362106	0.015319272	0.085170574	0.028349364	0.058791228	0.0052737934	0.0015173424	0.0015904994	0.010884785
o	5.4262846e-06	3.952287e-06	6.9974267e-06	0.0005280512	0.006626617	0.019022593	0.0819001	0.14125651	0.040062416	0.19174899	0.23252355	0.119839355	0.11595423	0.015824378	0.003755978	0.0004989947	0.030442007
t	1.2568308e-06	8.459086e-06	1.6895943e-05	0.0006503439	0.0038452663	0.014110226	0.060187753	0.050752167	0.112970404	0.18495229	0.12696826	0.10692186	0.25059047	0.046357147	0.01343821	0.0022148353	0.026014157
s	0.08192253	0.030889515	0.02523697	0.040566154	0.079044096	0.16914476	0.16913639	0.09168715	0.018957708	0.04163498	0.073211946	0.005453066	0.020073319	0.016847592	0.0037517932	0.12211906	0.010322955
ì	0.37438825	0.1607498	0.031731293	0.041569375	0.031106282	0.030163491	0.014995532	0.18268408	0.0018173374	0.005549182	0.03143608	0.0024558925	0.045745123	0.019628413	0.004134164	0.0110002225	0.01084547
c	6.176793e-06	5.1047556e-07	1.0965502e-06	5.6197583e-05	0.0010494782	0.0052524153	0.037215378	0.05405642	0.029499404	0.23005368	0.37752098	0.045088623	0.13558215	0.05633254	0.016045695	0.001678338	0.010560868
h	2.2315558e-05	0.00034664027	0.00013377926	0.0076997275	0.019057397	0.019698257	0.07152761	0.016881706	0.3138014	0.1523556	0.039071206	0.07719853	0.04942301	0.07610058	0.058249213	0.047660407	0.050772585
r	1.4620131e-05	1.6582395e-05	9.711917e-05	9.902429e-05	0.00055488164	0.009671894	0.02068417	0.1438992	0.3117873	0.10527539	0.11209783	0.11457425	0.14488515	0.010223606	0.004534339	0.00039380408	0.021190861
a	0.0020708474	0.00041567927	0.003199236	0.002698222	0.003961465	0.02541566	0.103917204	0.15134528	0.054570507	0.12842174	0.40216717	0.0345217	0.048763644	0.025935177	0.004776295	0.0049080807	0.0029120808
c	1.8696774e-05	1.39747535e-05	0.00013664328	0.0006970199	0.0022532986	0.007049531	0.0395759	0.070369795	0.05014434	0.101672284	0.25060385	0.09249372	0.23964171	0.06700384	0.035062633	0.0072231744	0.036039565
e	2.3056557e-05	0.0002037673	3.133046e-05	0.00052155275	0.00197673	0.0116145145	0.031268377	0.015485501	0.43049285	0.117564954	0.031121641	0.19694392	0.035694074	0.0110789845	0.03225194	0.0056208945	0.07810594
e	5.4836047e-08	5.433656e-08	4.607433e-07	4.7067765e-06	6.0953127e-05	0.0020362928	0.0029563855	0.040616646	0.38065222	0.19841869	0.0791501	0.14200047	0.114676826	0.010136669	0.005440447	0.00014667257	0.023702385
n	6.3452563e-07	2.218971e-05	4.314217e-05	0.0004240109	0.0007511588	0.0019641211	0.02265521	0.008326072	0.063482225	0.08105962	0.06880646	0.11010484	0.25484002	0.21584632	0.07674494	0.08012517	0.014803911
ì	0.008126602	0.0060480507	0.0052665174	0.0038152144	0.0027092637	0.0023320671	0.0077412757	0.0020275626	0.0010997572	0.0055251904	0.017519243	0.0007019495	0.034088813	0.06286898	0.028636146	0.8105472	0.000946183
s	4.77912e-06	3.5789315e-06	1.3638175e-05	0.0001377001	0.00059065386	0.001728721	0.020717798	0.014327265	0.020916173	0.069550686	0.13633955	0.029873103	0.2647675	0.2490871	0.104634196	0.08154402	0.005763541
