 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.97128254	0.01175123	0.0018041644	0.00065491983	0.00019801919	0.00018110176	0.0018805589	0.00078248384	0.0020353945	0.001501871	0.00041575418	0.0075119557
j	0.10591838	0.8795546	0.006347507	0.0007396043	0.00035244456	6.736858e-06	0.00010918448	2.7214774e-06	1.611459e-05	0.00021442314	3.3646777e-06	0.0067349607
i	0.8695653	0.12912482	0.0010393824	0.00019996481	2.3628521e-05	9.539551e-06	5.1103675e-06	1.04566925e-05	6.3793814e-06	2.5145293e-06	1.9458464e-06	1.0961552e-05
n	0.012673577	0.9134576	0.055982877	0.009958626	0.004166999	0.00010252839	0.00093552936	2.025936e-05	6.95419e-05	0.00032952626	5.9758527e-06	0.0022969204
è	0.08913239	0.53206617	0.28693902	0.068008095	0.011931696	0.0067164344	0.0008331499	7.513603e-05	9.466786e-05	4.5257955e-05	0.00040516793	0.0037527787
k	0.00027510338	0.9215425	0.07543023	0.0024705234	0.00017256688	3.491012e-05	1.8513105e-06	4.704058e-09	8.557165e-08	2.0075455e-05	3.3099012e-09	5.2131043e-05
a	0.04095736	0.68954355	0.10394977	0.13919972	0.021121532	9.461144e-05	0.0051196213	9.938794e-07	6.4544042e-06	2.5601596e-06	1.3780698e-06	2.4729557e-06
t	0.00052374013	0.5210939	0.39374748	0.07185707	0.0113178585	0.0011616065	0.00013810095	9.393631e-08	3.8000294e-07	4.8730708e-05	3.3742733e-09	0.00011099634
è	0.018592386	0.20381084	0.5907393	0.17289235	0.0119879525	0.00063774595	0.0013138955	8.046167e-07	2.6623745e-06	1.188876e-05	3.4027419e-06	6.7827837e-06
l	6.0884908e-05	0.42768207	0.47550446	0.078090094	0.01219888	0.0056567695	0.00019807073	1.4107356e-07	4.656312e-06	0.00037095114	1.981925e-07	0.00023278818
i	0.0031499327	0.032506555	0.111761436	0.5629027	0.24962415	0.00071346224	0.039292816	1.5045039e-05	2.6404488e-05	8.955826e-07	3.921119e-06	2.6997327e-06
