 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.93435454	0.051466525	1.422097e-05	2.2178094e-05	0.00012562338	0.004404004	0.0074024345	0.0022103495
u	0.5563824	0.34153262	0.0030035237	0.025637502	0.00998512	0.007051167	0.0006693636	0.05573827
à	0.007313336	0.6456354	0.01638915	0.004978603	0.00051345717	0.00022706499	1.4972204e-05	0.32492805
i	0.009841356	0.6180705	0.3384911	0.021337828	0.0022368361	0.00088236236	7.488622e-05	0.0090650935
m	0.0018606179	0.50181574	0.25571007	0.109837405	0.02987667	0.03889992	0.0024570043	0.05954264
è	0.045072448	0.91237605	0.012623281	0.020208945	0.005511622	0.003921806	4.213864e-05	0.000243728
r	6.912887e-05	0.6219816	0.35397106	0.019259559	0.00017281962	3.54114e-05	1.1844661e-05	0.004498508
i	0.021363674	0.76407754	0.11953417	0.08286666	0.009348616	0.0026984175	9.822445e-05	1.2700773e-05
n	0.00029930705	0.08719562	0.40617287	0.4824899	0.020244936	0.0020292883	3.324901e-05	0.0015348279
g	0.004722031	0.037506532	0.9061333	0.048385017	0.0024388083	0.0006078008	2.5495801e-05	0.0001810374
h	0.053240247	0.008624345	0.42199352	0.5112012	0.0035412738	0.00032180749	1.013502e-05	0.0010674153
ì	0.031055108	0.0004485336	0.8082307	0.15318067	0.0009007332	0.00035115203	7.0171154e-05	0.005762975
z	0.003977398	0.0040165107	0.30998927	0.10389767	0.009908017	0.020474663	0.010277145	0.5374593
i	0.012748483	0.029275483	0.37966254	0.43513116	0.10386396	0.03360414	0.004980731	0.0007335034
n	0.0008574539	0.007035305	0.10226744	0.3555224	0.30049336	0.19566324	0.004056288	0.034104504
a	0.025530215	0.05811796	0.3739705	0.40537015	0.10621282	0.021648303	0.0053341	0.0038159266
v	0.00013966176	0.0025052107	0.01026034	0.06570537	0.2983411	0.5941475	0.014559732	0.014341066
o	0.06609433	0.12404538	0.10884241	0.26787174	0.3129838	0.08900213	0.026682362	0.004477812
r	3.7638103e-05	0.0016394301	0.0022121512	0.017346848	0.19320244	0.74275833	0.025587805	0.017215377
à	0.04430201	0.30387974	0.031624284	0.1300914	0.31495863	0.12009751	0.050468694	0.004577711
s	0.0024829118	8.674457e-05	4.777615e-05	0.00025345923	0.0100830635	0.31400788	0.40828416	0.26475397
o	0.009290545	0.26371607	0.0037889737	0.053062852	0.32257304	0.111552924	0.23316032	0.0028553107
m	1.5383586e-05	0.00023616978	0.00035003902	0.0007986634	0.015880138	0.7612144	0.12963311	0.09187209
e	2.8865292e-05	0.001864792	0.00032227967	0.0010531046	0.113002405	0.66684896	0.097364254	0.11951533
o	2.4159527e-07	7.823933e-05	5.973733e-05	0.00034758315	0.008381316	0.45484313	0.3150879	0.22120182
t	5.0899905e-07	3.73166e-05	7.759762e-05	0.00022559779	0.0032281892	0.18288536	0.6903046	0.12324088
s	0.005005753	0.075005814	0.021279542	0.027734388	0.06494272	0.16018793	0.5967694	0.04907442
o	0.01965766	0.009827153	0.0053947507	0.02653038	0.07751235	0.8131557	0.03328149	0.014640452
m	1.2576529e-06	1.5165285e-06	3.5508879e-06	7.635084e-06	1.6933136e-05	0.013811109	0.21385226	0.77230567
ì	6.505142e-05	0.0011754609	2.6975473e-05	0.00010551207	0.0012778839	0.044591483	0.62795395	0.32480368
</S>	0.0029154446	0.00013188722	9.391117e-07	9.011243e-07	2.6382624e-05	0.007024922	0.16094653	0.8289531
