 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.12379742	0.15808651	0.00105777	0.0047589918	0.0494079	0.05440321	0.60848814
a	0.2657633	0.7184676	0.0021738175	0.00027550044	0.004749152	0.00037512192	0.008195362
n	0.6730113	0.30479398	0.003853952	0.0009201364	0.001020209	3.3050517e-05	0.016367435
o	0.0015483319	0.7834093	0.10005533	0.00063154614	0.060495246	0.024733728	0.029126657
n	0.08688037	0.7418381	0.16667831	0.002682173	0.0015702097	7.0946044e-05	0.0002799176
ò	0.00018285192	0.029608991	0.93052286	0.00044682348	0.01389933	0.0056084213	0.019730594
n	0.00702599	0.6982798	0.25656843	0.035112936	0.00228541	0.00042034598	0.00030708843
t	0.0055229864	0.423365	0.5690531	0.0009182177	0.0005784563	0.0005385167	2.3762077e-05
a	0.71924454	0.18358527	0.0064138826	6.348115e-05	0.00022003066	4.8278093e-06	0.09046806
t	0.019041441	0.18082623	0.28229296	0.38598582	0.054008134	0.00032758375	0.07751784
e	9.038109e-05	0.29238296	0.1801443	0.0013293494	0.49852818	0.017765451	0.009759399
s	0.015891274	0.18721618	0.5823864	0.10348882	0.0894221	0.003905647	0.01768961
m	1.12011385e-05	0.014741959	0.15325597	0.0037478046	0.73372644	0.06693207	0.02758455
à	0.033768553	0.24791531	0.52706337	0.002914466	0.006771417	0.0007353778	0.18083143
n	0.00033227802	0.0004411035	0.0403139	0.8047048	0.0013633204	0.0055435603	0.14730108
t	4.7201836e-05	0.0100734	0.975942	0.0058013154	0.0044075656	0.0032101916	0.0005182237
e	0.016527627	0.012381752	0.08318229	0.012613311	0.07693746	0.0011082689	0.7972493
a	1.5618383e-05	7.577414e-05	0.06734505	0.4706154	0.18538336	0.04192688	0.23463795
n	4.260894e-07	3.132258e-05	0.015291303	0.6507898	0.2571422	0.02737472	0.04937029
o	1.1219479e-05	0.0009971487	0.14569984	0.012985423	0.24367253	0.57725435	0.019379508
ò	2.1847814e-05	0.0017729402	0.012187239	0.034822874	0.4572846	0.427614	0.06629649
k	9.645676e-08	7.943962e-06	0.00038781395	0.7306805	0.013087331	0.24051586	0.015320358
a	0.00012751642	0.0055154227	0.177649	0.39009333	0.31241426	0.09936374	0.014836782
v	3.2600387e-06	6.153131e-05	0.00022192515	0.003386311	0.014309651	0.91287476	0.069142565
r	1.0170539e-05	0.060563225	0.008314033	0.0024248601	0.07367182	0.8498749	0.005140878
è	7.943418e-05	0.0067587313	0.0013757817	0.00030226278	0.16764258	0.6736839	0.15015732
c	4.0423518e-05	2.3751347e-05	4.6791276e-05	0.0165866	0.0006278428	0.5522765	0.43039814
h	5.093168e-07	3.7494779e-06	0.008614386	0.4424271	0.025873955	0.22301915	0.30006117
i	1.853603e-07	3.0724164e-05	2.0087176e-05	0.00070013525	0.3019084	0.3733218	0.32401866
</S>	3.2688843e-07	8.350681e-06	7.328811e-05	0.008888327	0.0016630184	0.21527667	0.77409005
