 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.9755917	0.004495601	0.00015272199	3.334462e-05	0.00043891682	0.00016429882	1.19655215e-05	0.007163132	0.011948241
c	0.4220838	0.41641432	0.028010456	0.018888189	0.030080944	0.009343263	0.00047195892	0.0030022988	0.07170479
h	0.4703286	0.15428299	0.09312165	0.19454373	0.06274951	0.020097967	0.00014772394	5.7451092e-05	0.00467048
r	0.93873256	0.03524318	0.008582948	0.014939669	7.238186e-05	0.0007329296	0.0007881855	1.0712091e-05	0.00089751394
ò	0.17376699	0.7394227	0.052760825	0.029380422	7.4330695e-05	0.00032254882	0.00046496908	1.852801e-05	0.0037887616
n	0.0015015354	0.913568	0.06980934	0.010405967	0.0032966086	0.000304667	1.8469482e-05	9.962778e-06	0.0010854087
o	0.21593964	0.19902374	0.43970543	0.14117698	0.0003330957	0.003339588	0.0002606785	0.00018064732	4.0188646e-05
k	0.0044744066	0.39405844	0.3058934	0.09555314	0.19603725	0.0033305136	0.00017427126	2.6917745e-05	0.00045158298
a	0.014870151	0.2231788	0.34360757	0.40916234	0.00095131726	0.007737783	0.000401116	6.1185405e-05	2.9709872e-05
m	0.0077678105	0.10172648	0.41923517	0.2514972	0.21077675	0.007938402	0.00010427644	0.00011647664	0.0008374777
b	0.009292579	0.3188239	0.09485417	0.47678924	0.06391274	0.03478725	0.00051580527	8.191908e-05	0.0009424437
è	0.03264354	0.15736252	0.62142146	0.10485857	0.0065107206	0.011905654	0.0033144748	0.00032973883	0.06165333
n	0.00029995682	0.0075177928	0.06519251	0.013545868	0.8415965	0.025423279	0.00068051484	0.00040032918	0.045343164
n	0.13466403	0.0326363	0.6669331	0.1368574	0.0050762687	0.017410804	0.003327113	0.0017658657	0.00132906
i	0.37762582	0.2838055	0.028500173	0.20159866	0.037029248	0.065727405	0.0021922437	0.00060614676	0.0029147756
è	1.8802146e-05	0.00031810216	0.056544643	0.12578982	0.63916785	0.13064286	0.001519182	0.011413179	0.03458559
n	2.7716034e-05	0.0015473882	0.05061249	0.09193861	0.53009325	0.20574076	0.112457074	0.0023686772	0.005213961
a	0.08095802	0.0058638584	0.3707499	0.13343707	0.020277517	0.1275124	0.24163495	0.0151508525	0.004415397
f	2.4600235e-05	1.8823019e-05	0.0022628773	0.018407198	0.41353002	0.531757	0.026285635	0.0050931764	0.002620699
à	0.10536904	0.0067181922	0.14953661	0.14972585	0.05384885	0.24081992	0.28221032	0.010667517	0.00110372
o	4.4267323e-05	3.417725e-06	0.00015080265	0.001379832	0.11366018	0.62917763	0.244349	0.0033408739	0.007893943
p	9.448884e-08	1.2451758e-06	9.811067e-05	0.00078261876	0.15791437	0.010838523	0.82269096	0.0054016015	0.002272506
o	0.0069899843	0.0031915891	0.004157965	0.016640738	0.015237543	0.04938685	0.80599916	0.09421023	0.004185977
d	1.7483328e-05	2.8159655e-05	0.0008679424	0.006476866	0.05139827	0.58757085	0.031117871	0.26108456	0.06143801
d	0.02098576	0.0036952817	0.012268335	0.00636878	0.0073182597	0.1541328	0.3165603	0.4689774	0.009693096
h	0.12293016	0.06201125	0.01342307	0.09978954	0.0022576945	0.5916218	0.007394571	0.07609908	0.024472792
à	0.09703851	0.028876472	0.032029524	0.0029791382	0.061217718	0.10107732	0.007501887	0.056747004	0.6125324
g	0.0032541004	0.00011885807	1.1306455e-05	0.00027167084	0.009347124	0.088435054	0.5986474	0.013804505	0.28610998
l	0.00020673878	0.000114603	0.0020887027	0.0003077844	0.008837186	0.0031603896	0.032506716	0.92323184	0.029546065
i	0.002853494	0.0008322034	0.0016506796	0.00025824652	0.00057212537	0.043183487	0.004075818	0.8319849	0.114589006
c	2.6503371e-06	6.4155596e-05	5.4809818e-05	0.0011491299	0.0013651532	0.018023144	0.07915686	0.40728208	0.4929021
è	7.8062124e-07	5.0246904e-06	0.00013361945	2.0472826e-05	0.013348165	0.033605162	0.0074652038	0.5880409	0.35738066
a	0.00021141775	2.3829098e-06	4.2017317e-07	1.9823892e-05	0.00018316129	0.0016811978	0.9470782	0.0023262333	0.04849708
</S>	4.0192162e-06	8.449481e-06	7.54052e-05	0.0017732178	0.0039942935	0.009478353	0.33560535	0.35194832	0.29711258
