 	le	canzone	si	scrivono	alla	notte	</S>
a	0.9921051	0.0008299651	0.000105226594	1.6356664e-05	6.30384e-05	0.0003005453	0.0065796804
t	0.40173504	0.47032633	0.022382319	0.040260583	0.008572262	0.00019762208	0.056525953
r	0.19335032	0.075258695	0.005699028	0.6806701	0.030736636	0.00042092026	0.0138643375
a	0.7262508	0.090786	0.16353033	0.0011942245	0.00037749956	0.00020898045	0.017652135
ù	0.2649426	0.641048	0.067446604	0.0077392794	0.00081155077	1.9835777e-05	0.017992156
d	8.92684e-05	0.9966363	0.0023517576	0.000747253	0.00013096488	2.0765134e-05	2.3619055e-05
i	0.2965109	0.0150412	0.5796007	0.02331528	0.080495216	0.0015931252	0.0034436157
a	0.012017417	0.37519476	0.4510253	0.13713534	0.023440588	3.49834e-05	0.001151702
g	0.0031754135	0.103997305	0.6352981	0.08438643	0.14127964	0.026034279	0.0058288444
r	0.008496172	0.0075243413	0.026611015	0.8067915	0.10756388	0.00794727	0.035065774
à	0.57103586	0.0013932926	0.33918095	0.029693076	0.043541476	0.0016175985	0.013537684
f	0.00082710874	0.007544206	0.0012217419	0.098210245	0.88030374	0.0012342862	0.010658687
u	0.26728263	0.0031988702	0.1587005	0.15622558	0.34507942	0.05626496	0.013248028
t	0.0009972928	0.008543658	0.002932746	0.24611825	0.7140509	0.0046793288	0.022677805
t	0.11733012	0.0062412503	0.027249862	0.027316926	0.16987188	0.63582605	0.01616398
e	0.10409893	0.00043297585	0.17039889	0.014243714	0.3468473	0.023503253	0.34047496
t	2.7776437e-05	0.00016907194	0.0002500943	0.005858336	0.64311796	0.0049189227	0.3456578
s	0.006836613	0.0006009359	0.0028861915	0.000999687	0.046685744	0.7343967	0.20759407
e	0.066193305	0.00058253424	0.030955508	0.0022258433	0.21156304	0.057028834	0.63145095
n	2.120761e-05	3.233312e-05	3.2752367e-05	0.000377599	0.20674774	0.004924641	0.78786373
ì	0.0070910854	0.001276519	0.0029782085	0.00025936082	0.024007795	0.8431545	0.121232525
t	0.0016254701	0.0009400154	4.8981296e-06	0.0021294623	0.7250191	0.13944986	0.1308312
t	0.04916043	0.000610639	0.0022950168	0.0011032997	0.02625784	0.9110712	0.009501541
a	0.022852048	0.013403294	0.0032245622	0.0019413818	0.06174424	0.3261688	0.57066566
</S>	5.4103988e-05	0.0001897137	7.0569176e-06	0.00014934431	0.052137353	0.10684839	0.8406141
