 	avete	cucinato	le	verdure	</S>
m	0.022577833	0.0022430343	0.0051524616	0.0011341881	0.96889246
a	0.98515195	0.00685714	0.003553658	7.581096e-07	0.004436537
r	0.80484396	0.13366973	0.042643536	7.389975e-05	0.018768834
è	0.029325875	0.16507027	0.39190882	0.005950636	0.40774438
t	0.11354593	0.86055136	0.024222368	4.5581393e-05	0.0016347884
s	0.01224994	0.97349066	0.01346071	0.000653561	0.00014519124
a	0.94196963	0.05278983	0.0032098026	1.8175379e-05	0.0020125038
t	0.078249365	0.34674388	0.5690415	0.00087276404	0.0050924122
o	0.0010299637	0.14270797	0.8316187	0.0058457884	0.018797478
t	0.008393744	0.15145035	0.8157561	0.002822863	0.02157693
a	2.1566586e-05	0.011886116	0.7423749	0.21149743	0.034219988
l	0.0019460795	0.026371174	0.93681514	0.013535983	0.021331616
à	4.346981e-05	0.008344131	0.9303102	0.05725558	0.0040465766
c	0.0023358315	4.3536646e-05	0.061146222	0.6331846	0.30328977
h	1.3612204e-06	3.0949457e-05	0.064401336	0.93432987	0.001236392
a	5.1657976e-06	0.0019936666	0.3695501	0.6039041	0.024546944
n	8.9298455e-06	4.2735057e-05	0.13417073	0.74751014	0.11826751
a	1.8168668e-05	0.049177773	0.35704863	0.5651965	0.02855898
</S>	0.00013360831	0.0024754019	0.27378842	0.26911595	0.45448664
